time,0
2020_09_25,"[[1.4287863e+07 1.9000000e+03 3.6994000e+04 5.6667000e+04 6.3090000e+03]
 [2.2590000e+03 7.4277250e+06 1.4510000e+03 3.2959000e+04 4.3920000e+03]
 [3.5558000e+04 1.1290000e+03 3.9709970e+06 1.7906100e+05 2.6730000e+03]
 [5.0615000e+04 4.5089000e+04 1.0988000e+05 6.5527396e+07 2.9200000e+04]
 [5.9720000e+03 3.5140000e+03 1.8200000e+03 2.8039000e+04 1.6172131e+07]]"
2020_09_26,"[[1.3618505e+07 2.2450000e+03 3.3794000e+04 5.5536000e+04 6.3610000e+03]
 [1.7890000e+03 6.6326060e+06 1.2390000e+03 3.6169000e+04 4.5110000e+03]
 [3.9035000e+04 1.3180000e+03 3.8006620e+06 2.1308800e+05 2.6610000e+03]
 [5.2655000e+04 4.8328000e+04 1.1587700e+05 6.3590310e+07 2.9874000e+04]
 [5.8530000e+03 4.5810000e+03 2.5430000e+03 2.7452000e+04 1.6085549e+07]]"
2020_09_27,"[[1.2347645e+07 2.2630000e+03 3.0323000e+04 5.1895000e+04 6.5890000e+03]
 [1.7260000e+03 6.0449550e+06 1.4320000e+03 3.0191000e+04 4.1940000e+03]
 [3.2927000e+04 1.0560000e+03 3.4216180e+06 1.5961400e+05 2.9570000e+03]
 [4.8690000e+04 4.0124000e+04 1.0065300e+05 5.5057258e+07 2.7530000e+04]
 [4.9270000e+03 4.5570000e+03 1.8330000e+03 2.5156000e+04 1.4767285e+07]]"
2020_09_28,"[[1.3163440e+07 2.1650000e+03 2.9295000e+04 4.9506000e+04 6.5360000e+03]
 [1.9210000e+03 6.5978380e+06 1.0810000e+03 2.8791000e+04 3.7780000e+03]
 [2.6373000e+04 1.1300000e+03 3.6865910e+06 1.3850700e+05 2.4720000e+03]
 [4.4460000e+04 3.4346000e+04 8.7808000e+04 5.8219718e+07 2.5026000e+04]
 [5.6240000e+03 4.1260000e+03 1.7200000e+03 2.3942000e+04 1.5426014e+07]]"
2020_09_29,"[[1.3097232e+07 1.7410000e+03 2.8626000e+04 5.0248000e+04 5.7720000e+03]
 [1.6110000e+03 6.7378180e+06 1.5230000e+03 2.8838000e+04 4.2060000e+03]
 [2.5195000e+04 1.3890000e+03 3.7093430e+06 1.4207100e+05 2.0840000e+03]
 [4.4646000e+04 3.5614000e+04 8.8063000e+04 5.9214761e+07 2.3152000e+04]
 [5.4190000e+03 3.9130000e+03 1.6820000e+03 2.3360000e+04 1.4827495e+07]]"
2020_09_30,"[[1.3123256e+07 2.0460000e+03 2.8056000e+04 4.9464000e+04 6.0620000e+03]
 [1.8720000e+03 6.8828010e+06 1.3120000e+03 3.0143000e+04 4.7770000e+03]
 [2.6901000e+04 1.3790000e+03 3.7859560e+06 1.4749900e+05 2.0000000e+03]
 [4.5248000e+04 3.8042000e+04 9.6100000e+04 6.0405830e+07 2.5390000e+04]
 [5.5950000e+03 4.0420000e+03 1.7860000e+03 2.4365000e+04 1.5655926e+07]]"
2020_10_01,"[[1.3845335e+07 2.6250000e+03 3.2194000e+04 5.6370000e+04 6.5520000e+03]
 [1.9690000e+03 7.1523800e+06 1.8260000e+03 3.1397000e+04 4.5910000e+03]
 [2.8922000e+04 1.2510000e+03 3.8655030e+06 1.6429300e+05 2.1650000e+03]
 [4.9212000e+04 4.0654000e+04 9.7123000e+04 6.2210741e+07 2.7049000e+04]
 [6.4600000e+03 4.8120000e+03 2.3960000e+03 2.6888000e+04 1.5961642e+07]]"
2020_10_02,"[[1.4115328e+07 2.6110000e+03 3.6592000e+04 5.4906000e+04 4.5320000e+03]
 [1.3270000e+03 7.5261420e+06 1.3890000e+03 3.1644000e+04 3.4490000e+03]
 [2.9838000e+04 1.2720000e+03 3.8828990e+06 1.6817300e+05 1.8860000e+03]
 [4.7268000e+04 4.0775000e+04 1.0407300e+05 6.4606129e+07 2.3620000e+04]
 [5.3400000e+03 5.4970000e+03 2.2330000e+03 2.3387000e+04 1.6425755e+07]]"
2020_10_03,"[[1.3375346e+07 2.4480000e+03 3.8047000e+04 5.7452000e+04 5.2950000e+03]
 [1.8280000e+03 6.7663430e+06 1.4620000e+03 3.4647000e+04 3.3510000e+03]
 [3.2847000e+04 1.2560000e+03 3.7129270e+06 1.9418100e+05 1.9280000e+03]
 [4.8008000e+04 4.4237000e+04 1.1572700e+05 6.2290582e+07 2.2283000e+04]
 [5.4860000e+03 5.3480000e+03 1.9490000e+03 2.3204000e+04 1.6135632e+07]]"
2020_10_04,"[[1.1956019e+07 2.8490000e+03 3.5327000e+04 5.1612000e+04 5.3660000e+03]
 [2.0320000e+03 6.0758880e+06 1.4120000e+03 2.6684000e+04 2.8500000e+03]
 [2.7539000e+04 1.1890000e+03 3.3567470e+06 1.4148800e+05 1.4540000e+03]
 [4.4819000e+04 3.9356000e+04 1.0069100e+05 5.4694472e+07 2.1699000e+04]
 [5.2400000e+03 4.0800000e+03 2.4440000e+03 2.2792000e+04 1.4613236e+07]]"
2020_10_05,"[[1.2685773e+07 2.4960000e+03 3.2640000e+04 4.5051000e+04 5.0840000e+03]
 [2.3120000e+03 6.6767340e+06 1.2840000e+03 2.5942000e+04 3.2910000e+03]
 [2.4136000e+04 1.2680000e+03 3.5757360e+06 1.2414400e+05 1.6970000e+03]
 [4.0630000e+04 3.4876000e+04 8.5133000e+04 5.6781460e+07 1.9645000e+04]
 [5.4970000e+03 3.9070000e+03 1.9280000e+03 2.1888000e+04 1.4938554e+07]]"
2020_10_06,"[[1.2550703e+07 2.0110000e+03 2.9434000e+04 4.2866000e+04 4.4940000e+03]
 [1.9040000e+03 6.6371500e+06 1.8200000e+03 2.5399000e+04 3.1580000e+03]
 [2.4067000e+04 7.5800000e+02 3.6299650e+06 1.2076000e+05 1.6010000e+03]
 [3.9693000e+04 3.6536000e+04 8.7365000e+04 5.7686833e+07 1.9571000e+04]
 [5.1120000e+03 2.9620000e+03 1.4720000e+03 2.0330000e+04 1.5085145e+07]]"
2020_10_07,"[[1.3142106e+07 2.1190000e+03 3.2587000e+04 4.8364000e+04 4.6650000e+03]
 [1.8840000e+03 6.8221510e+06 1.4610000e+03 2.6032000e+04 3.7200000e+03]
 [2.7492000e+04 9.6900000e+02 3.7244440e+06 1.2708900e+05 1.5600000e+03]
 [4.2677000e+04 3.9605000e+04 8.9487000e+04 5.8623962e+07 2.0527000e+04]
 [6.1820000e+03 3.1410000e+03 1.9250000e+03 1.9881000e+04 1.5368978e+07]]"
2020_10_08,"[[1.3150533e+07 2.4740000e+03 3.4536000e+04 5.2858000e+04 4.9660000e+03]
 [2.4390000e+03 6.9252430e+06 1.7170000e+03 2.9002000e+04 3.5760000e+03]
 [3.4449000e+04 1.1250000e+03 3.7219940e+06 1.3752700e+05 1.8130000e+03]
 [4.5109000e+04 4.1209000e+04 9.6694000e+04 5.9586232e+07 2.2674000e+04]
 [5.8500000e+03 3.7990000e+03 2.3530000e+03 2.2409000e+04 1.5540295e+07]]"
2020_10_09,"[[1.3803281e+07 2.3490000e+03 3.9670000e+04 6.3306000e+04 5.7130000e+03]
 [2.4150000e+03 6.8583150e+06 1.7530000e+03 3.4346000e+04 3.3100000e+03]
 [4.4713000e+04 1.1280000e+03 3.8072930e+06 1.6618700e+05 1.7970000e+03]
 [5.5631000e+04 4.1451000e+04 1.2020700e+05 6.1989031e+07 2.4785000e+04]
 [7.0970000e+03 4.6350000e+03 2.4620000e+03 2.8883000e+04 1.6134542e+07]]"
2020_10_10,"[[1.3168136e+07 2.3620000e+03 4.0537000e+04 6.6614000e+04 6.3230000e+03]
 [2.6070000e+03 5.9127450e+06 1.9960000e+03 3.5972000e+04 3.1940000e+03]
 [5.0774000e+04 1.0100000e+03 3.6564930e+06 1.9299500e+05 1.9990000e+03]
 [6.3027000e+04 4.1391000e+04 1.3509400e+05 6.1510558e+07 2.6149000e+04]
 [7.1770000e+03 4.7790000e+03 3.0100000e+03 2.9067000e+04 1.5252523e+07]]"
2020_10_11,"[[1.2032756e+07 1.6390000e+03 3.6142000e+04 6.0682000e+04 5.6750000e+03]
 [2.4720000e+03 5.7348650e+06 1.6990000e+03 3.5029000e+04 3.1020000e+03]
 [4.4463000e+04 9.4200000e+02 3.3193960e+06 1.5310400e+05 1.6710000e+03]
 [5.6290000e+04 3.6816000e+04 1.1904400e+05 5.4224211e+07 2.3317000e+04]
 [6.2230000e+03 5.6720000e+03 2.1680000e+03 2.6561000e+04 1.3507784e+07]]"
2020_10_12,"[[1.2752465e+07 1.8410000e+03 3.1659000e+04 5.2932000e+04 5.6840000e+03]
 [2.8870000e+03 6.3818090e+06 1.5090000e+03 3.0871000e+04 3.4140000e+03]
 [3.0754000e+04 8.5500000e+02 3.5628370e+06 1.3707000e+05 1.5390000e+03]
 [5.1300000e+04 3.3293000e+04 1.0464500e+05 5.6803273e+07 2.2854000e+04]
 [5.4660000e+03 5.1140000e+03 1.6600000e+03 2.6057000e+04 1.4451926e+07]]"
2020_10_13,"[[1.2755753e+07 1.5920000e+03 2.8829000e+04 4.5058000e+04 5.3440000e+03]
 [2.4820000e+03 6.6024720e+06 1.3670000e+03 2.7660000e+04 3.4180000e+03]
 [2.4896000e+04 7.6900000e+02 3.6190090e+06 1.2548600e+05 1.5180000e+03]
 [4.4497000e+04 3.3066000e+04 8.6461000e+04 5.7556199e+07 2.1527000e+04]
 [5.4260000e+03 4.8700000e+03 1.5670000e+03 2.1856000e+04 1.4750912e+07]]"
2020_10_14,"[[1.3101190e+07 1.6690000e+03 3.0007000e+04 4.4993000e+04 5.3120000e+03]
 [2.0900000e+03 6.7223520e+06 1.6430000e+03 2.8820000e+04 3.3110000e+03]
 [2.4417000e+04 8.3700000e+02 3.6588980e+06 1.3551100e+05 1.6960000e+03]
 [4.7766000e+04 3.5205000e+04 9.0676000e+04 5.9265286e+07 2.1544000e+04]
 [6.0510000e+03 4.5510000e+03 2.8070000e+03 2.3631000e+04 1.5486392e+07]]"
2020_10_15,"[[1.3150425e+07 1.6600000e+03 3.3886000e+04 5.1401000e+04 5.1410000e+03]
 [2.2570000e+03 6.8155550e+06 1.6170000e+03 3.0786000e+04 3.1390000e+03]
 [2.9011000e+04 1.4610000e+03 3.6924910e+06 1.3652600e+05 2.0840000e+03]
 [4.9848000e+04 3.8174000e+04 9.5832000e+04 5.9970540e+07 2.3512000e+04]
 [6.4700000e+03 5.1730000e+03 2.6120000e+03 2.6419000e+04 1.5599909e+07]]"
2020_10_16,"[[1.3801392e+07 1.9370000e+03 3.7751000e+04 5.5951000e+04 5.7230000e+03]
 [2.9540000e+03 7.3841150e+06 1.3730000e+03 3.3313000e+04 3.5620000e+03]
 [3.6324000e+04 1.3810000e+03 3.8484750e+06 1.7018300e+05 1.9850000e+03]
 [5.4268000e+04 4.4810000e+04 1.1082200e+05 6.3990922e+07 2.6675000e+04]
 [6.2180000e+03 6.0970000e+03 2.1760000e+03 2.7760000e+04 1.5904859e+07]]"
2020_10_17,"[[1.3644561e+07 2.4480000e+03 4.4776000e+04 6.2800000e+04 5.6890000e+03]
 [2.4310000e+03 6.7419520e+06 1.1360000e+03 3.6383000e+04 3.7140000e+03]
 [4.1592000e+04 1.4640000e+03 3.7359470e+06 1.8853000e+05 2.1070000e+03]
 [5.6701000e+04 5.0272000e+04 1.1766400e+05 6.2844353e+07 2.7225000e+04]
 [6.1570000e+03 5.8370000e+03 1.9930000e+03 2.7032000e+04 1.6360061e+07]]"
2020_10_18,"[[1.2127945e+07 1.7080000e+03 3.6030000e+04 5.9134000e+04 5.0330000e+03]
 [2.1280000e+03 5.9844750e+06 1.1740000e+03 3.0762000e+04 4.0110000e+03]
 [3.3075000e+04 1.6630000e+03 3.3625410e+06 1.4729700e+05 1.8850000e+03]
 [4.9855000e+04 4.0808000e+04 9.5256000e+04 5.4461680e+07 2.4643000e+04]
 [5.7060000e+03 4.4810000e+03 1.7500000e+03 2.3369000e+04 1.4525302e+07]]"
2020_10_19,"[[1.2694422e+07 1.7480000e+03 3.0872000e+04 4.7775000e+04 4.7530000e+03]
 [2.2240000e+03 6.5002890e+06 1.0450000e+03 2.9270000e+04 3.9260000e+03]
 [2.8914000e+04 1.4200000e+03 3.5427110e+06 1.2896600e+05 1.9880000e+03]
 [4.4195000e+04 3.1271000e+04 8.2649000e+04 5.7348778e+07 2.2914000e+04]
 [5.4420000e+03 3.9890000e+03 1.4870000e+03 2.3029000e+04 1.5134091e+07]]"
2020_10_20,"[[1.3100164e+07 1.6010000e+03 3.1617000e+04 4.3597000e+04 4.4720000e+03]
 [2.3300000e+03 6.6064330e+06 1.1530000e+03 3.0093000e+04 4.1090000e+03]
 [2.8763000e+04 1.2400000e+03 3.6226050e+06 1.2883500e+05 1.5060000e+03]
 [4.1935000e+04 3.2324000e+04 7.8827000e+04 5.8421776e+07 2.2141000e+04]
 [5.4120000e+03 3.6850000e+03 1.6750000e+03 2.2145000e+04 1.5259980e+07]]"
2020_10_21,"[[1.3116059e+07 1.9710000e+03 2.9793000e+04 4.1985000e+04 3.9070000e+03]
 [2.1250000e+03 6.6809070e+06 1.1600000e+03 2.9446000e+04 4.0910000e+03]
 [3.1111000e+04 1.2970000e+03 3.5823290e+06 1.3151500e+05 1.7290000e+03]
 [4.6171000e+04 3.1987000e+04 8.2540000e+04 5.8758122e+07 2.3085000e+04]
 [5.8710000e+03 3.6690000e+03 1.8340000e+03 2.3537000e+04 1.5379226e+07]]"
2020_10_22,"[[1.3323323e+07 2.5210000e+03 3.3624000e+04 4.4393000e+04 4.9700000e+03]
 [2.0400000e+03 6.7949760e+06 1.4850000e+03 3.0055000e+04 3.8270000e+03]
 [3.5227000e+04 1.0960000e+03 3.6458420e+06 1.3207700e+05 1.6120000e+03]
 [4.8839000e+04 3.5477000e+04 8.8034000e+04 5.9993985e+07 2.4035000e+04]
 [6.5680000e+03 3.9620000e+03 1.7370000e+03 2.6918000e+04 1.5581690e+07]]"
2020_10_23,"[[1.4541842e+07 2.7960000e+03 4.0451000e+04 5.4972000e+04 5.4260000e+03]
 [2.0180000e+03 7.2912790e+06 1.4890000e+03 3.4035000e+04 3.7960000e+03]
 [4.4026000e+04 1.3020000e+03 3.8451710e+06 1.6529300e+05 1.8660000e+03]
 [5.5071000e+04 4.2942000e+04 9.7477000e+04 6.4350302e+07 2.6462000e+04]
 [8.0140000e+03 4.5890000e+03 1.7120000e+03 2.8932000e+04 1.6751617e+07]]"
2020_10_24,"[[1.4084700e+07 2.5010000e+03 3.7828000e+04 5.3900000e+04 5.9690000e+03]
 [1.8350000e+03 6.5774600e+06 1.3610000e+03 3.4296000e+04 4.0720000e+03]
 [4.3525000e+04 9.3800000e+02 3.6850600e+06 1.7651500e+05 1.8550000e+03]
 [5.6302000e+04 4.6489000e+04 1.0202800e+05 6.2971103e+07 2.6030000e+04]
 [8.4770000e+03 4.7850000e+03 1.9710000e+03 2.8336000e+04 1.6225395e+07]]"
2020_10_25,"[[1.2430702e+07 2.7420000e+03 3.1552000e+04 4.7782000e+04 5.1260000e+03]
 [1.7410000e+03 5.8632610e+06 1.1030000e+03 3.0283000e+04 3.3230000e+03]
 [3.7553000e+04 1.1060000e+03 3.2981600e+06 1.3618300e+05 1.6150000e+03]
 [4.8466000e+04 3.9889000e+04 8.6314000e+04 5.5011120e+07 2.3899000e+04]
 [8.1510000e+03 4.4520000e+03 2.6570000e+03 2.7418000e+04 1.4023839e+07]]"
2020_10_26,"[[1.2969950e+07 2.1550000e+03 2.5900000e+04 4.3179000e+04 4.0690000e+03]
 [1.9940000e+03 6.5257050e+06 9.0500000e+02 2.7931000e+04 3.5480000e+03]
 [2.7456000e+04 1.1000000e+03 3.3415670e+06 1.2293900e+05 1.4960000e+03]
 [4.4456000e+04 3.2876000e+04 7.1746000e+04 5.6711055e+07 2.3173000e+04]
 [6.5950000e+03 4.7030000e+03 1.7290000e+03 2.6235000e+04 1.5288966e+07]]"
2020_10_27,"[[1.3073113e+07 2.0940000e+03 2.4966000e+04 4.1742000e+04 4.1140000e+03]
 [1.6890000e+03 6.5974560e+06 9.3000000e+02 2.7050000e+04 3.5750000e+03]
 [2.7459000e+04 9.4100000e+02 3.0921050e+06 9.9101000e+04 2.1740000e+03]
 [4.1252000e+04 3.2128000e+04 5.8568000e+04 5.6462599e+07 2.0782000e+04]
 [6.1920000e+03 4.3780000e+03 1.9410000e+03 2.4861000e+04 1.5512789e+07]]"
2020_10_28,"[[1.3610452e+07 1.8140000e+03 2.6301000e+04 4.3071000e+04 3.7810000e+03]
 [1.9450000e+03 6.2572660e+06 1.2680000e+03 2.7553000e+04 3.4960000e+03]
 [2.9233000e+04 9.4000000e+02 3.5452260e+06 1.1713900e+05 1.7880000e+03]
 [4.4867000e+04 2.9181000e+04 7.2673000e+04 5.8120759e+07 1.9984000e+04]
 [7.5160000e+03 3.9980000e+03 1.7770000e+03 2.6567000e+04 1.5864761e+07]]"
2020_10_29,"[[1.3583287e+07 1.5780000e+03 2.6155000e+04 4.4861000e+04 3.8630000e+03]
 [2.2370000e+03 6.5899200e+06 1.3100000e+03 2.9083000e+04 3.5100000e+03]
 [3.5252000e+04 1.2140000e+03 3.6489310e+06 1.3103300e+05 1.3460000e+03]
 [4.6498000e+04 3.0613000e+04 8.0693000e+04 6.0371836e+07 2.0831000e+04]
 [7.0150000e+03 4.0140000e+03 1.8490000e+03 2.5184000e+04 1.4937190e+07]]"
2020_10_30,"[[1.4511993e+07 1.8000000e+03 3.1209000e+04 4.8699000e+04 4.7560000e+03]
 [1.9740000e+03 7.3038020e+06 8.6900000e+02 3.1392000e+04 3.3770000e+03]
 [4.1290000e+04 9.0900000e+02 3.8257030e+06 1.5704400e+05 1.8840000e+03]
 [4.9925000e+04 3.8360000e+04 8.3800000e+04 6.5355583e+07 2.2127000e+04]
 [6.3230000e+03 5.1540000e+03 1.9120000e+03 2.8163000e+04 1.6579012e+07]]"
2020_10_31,"[[1.4275401e+07 2.6810000e+03 2.9042000e+04 4.6701000e+04 4.4890000e+03]
 [1.7690000e+03 6.9148480e+06 1.0860000e+03 3.1579000e+04 3.2600000e+03]
 [4.2889000e+04 1.2910000e+03 3.7413760e+06 1.6101600e+05 1.9240000e+03]
 [4.9126000e+04 4.1408000e+04 8.1282000e+04 6.3681184e+07 2.1822000e+04]
 [6.4290000e+03 5.4340000e+03 1.8050000e+03 2.7650000e+04 1.6314752e+07]]"
2020_11_01,"[[1.1947730e+07 2.2010000e+03 2.3848000e+04 4.2173000e+04 4.4590000e+03]
 [1.4690000e+03 5.9076410e+06 9.6200000e+02 2.6976000e+04 3.0740000e+03]
 [3.8741000e+04 1.2920000e+03 3.1937170e+06 1.2709200e+05 1.7520000e+03]
 [4.5133000e+04 3.7776000e+04 6.8731000e+04 5.4311560e+07 1.9092000e+04]
 [6.5460000e+03 4.8300000e+03 1.4150000e+03 2.5301000e+04 1.3893101e+07]]"
2020_11_02,"[[1.2923031e+07 1.8930000e+03 2.5413000e+04 3.9374000e+04 4.4910000e+03]
 [1.5830000e+03 6.5607030e+06 7.1800000e+02 2.3668000e+04 2.6550000e+03]
 [3.6610000e+04 1.4300000e+03 3.5270520e+06 1.2060300e+05 1.1700000e+03]
 [4.3289000e+04 3.3800000e+04 7.0135000e+04 5.7819603e+07 1.7620000e+04]
 [6.5880000e+03 3.8070000e+03 1.5470000e+03 2.1800000e+04 1.5031776e+07]]"
2020_11_03,"[[1.3267298e+07 1.9830000e+03 2.6209000e+04 3.6857000e+04 4.1860000e+03]
 [1.6930000e+03 6.9236340e+06 1.0520000e+03 2.1866000e+04 2.8900000e+03]
 [3.5948000e+04 1.0190000e+03 3.5492040e+06 1.1642300e+05 1.0190000e+03]
 [3.8767000e+04 3.5932000e+04 6.9644000e+04 5.8679358e+07 1.7093000e+04]
 [6.2750000e+03 3.3670000e+03 1.7450000e+03 2.0396000e+04 1.5683469e+07]]"
2020_11_04,"[[1.3097646e+07 1.9100000e+03 3.4368000e+04 4.0712000e+04 4.1990000e+03]
 [1.7460000e+03 6.5557550e+06 1.0710000e+03 2.4975000e+04 3.2150000e+03]
 [4.0391000e+04 8.0800000e+02 3.5103570e+06 1.1974800e+05 9.9900000e+02]
 [4.3332000e+04 3.1456000e+04 6.9038000e+04 5.7899563e+07 1.8264000e+04]
 [6.4610000e+03 3.1350000e+03 1.9740000e+03 1.9851000e+04 1.5129318e+07]]"
2020_11_05,"[[1.3222058e+07 1.8280000e+03 3.5149000e+04 4.0000000e+04 4.1000000e+03]
 [1.9330000e+03 6.8359350e+06 1.1850000e+03 2.5481000e+04 3.3760000e+03]
 [4.2148000e+04 1.0170000e+03 3.5802520e+06 1.2088300e+05 1.0170000e+03]
 [4.5270000e+04 3.2629000e+04 7.2247000e+04 5.9937083e+07 1.8654000e+04]
 [6.3340000e+03 3.5040000e+03 2.5860000e+03 2.3932000e+04 1.5406552e+07]]"
2020_11_06,"[[1.4205153e+07 2.2070000e+03 3.9669000e+04 4.6662000e+04 4.3160000e+03]
 [1.7450000e+03 7.3386910e+06 1.3730000e+03 2.9436000e+04 3.6180000e+03]
 [4.9849000e+04 1.1070000e+03 3.7207890e+06 1.4196000e+05 1.0130000e+03]
 [5.2547000e+04 3.5929000e+04 8.1243000e+04 6.4793353e+07 2.0764000e+04]
 [6.2500000e+03 4.9470000e+03 1.8690000e+03 2.6948000e+04 1.6349686e+07]]"
2020_11_07,"[[1.3497764e+07 2.0880000e+03 3.8828000e+04 4.6379000e+04 3.9470000e+03]
 [2.0680000e+03 6.6504750e+06 1.1800000e+03 3.2150000e+04 3.7060000e+03]
 [5.3808000e+04 1.2020000e+03 3.5079120e+06 1.4833000e+05 1.4800000e+03]
 [5.4065000e+04 4.2273000e+04 8.4215000e+04 6.1880896e+07 2.1497000e+04]
 [7.4540000e+03 4.3050000e+03 1.8820000e+03 2.5066000e+04 1.5928066e+07]]"
2020_11_08,"[[1.2019057e+07 1.9810000e+03 3.5371000e+04 4.1958000e+04 3.6050000e+03]
 [1.6360000e+03 5.9754280e+06 1.0020000e+03 2.7766000e+04 3.2210000e+03]
 [4.8979000e+04 1.3030000e+03 3.2098660e+06 1.2029900e+05 1.1890000e+03]
 [4.8570000e+04 3.2758000e+04 7.1538000e+04 5.4094270e+07 2.0332000e+04]
 [6.7210000e+03 3.7700000e+03 2.0580000e+03 2.2058000e+04 1.4478992e+07]]"
2020_11_09,"[[1.3223857e+07 1.9410000e+03 2.4575000e+04 3.8036000e+04 3.5830000e+03]
 [1.7780000e+03 6.6954650e+06 1.1670000e+03 2.6459000e+04 3.1350000e+03]
 [4.3858000e+04 1.4540000e+03 3.5338480e+06 1.2359000e+05 1.2160000e+03]
 [4.2542000e+04 2.9401000e+04 7.1911000e+04 5.9357843e+07 1.9443000e+04]
 [6.7440000e+03 4.1450000e+03 1.5260000e+03 2.2851000e+04 1.5548488e+07]]"
2020_11_10,"[[1.2961356e+07 2.2250000e+03 2.1005000e+04 3.3499000e+04 3.2790000e+03]
 [1.8080000e+03 6.5725590e+06 1.2010000e+03 2.4463000e+04 3.0870000e+03]
 [3.3775000e+04 1.0550000e+03 3.4729380e+06 1.1281700e+05 1.0310000e+03]
 [4.0267000e+04 2.6849000e+04 7.0320000e+04 5.7957905e+07 1.9718000e+04]
 [6.0040000e+03 3.8000000e+03 1.4820000e+03 2.0673000e+04 1.5061295e+07]]"
2020_11_11,"[[1.3464948e+07 2.4310000e+03 2.8247000e+04 4.0498000e+04 3.3760000e+03]
 [2.0230000e+03 6.5711050e+06 9.2400000e+02 2.7245000e+04 2.9980000e+03]
 [3.7833000e+04 1.2340000e+03 3.5587520e+06 1.2705500e+05 1.0050000e+03]
 [4.1841000e+04 3.0005000e+04 7.3589000e+04 5.8967809e+07 1.9853000e+04]
 [6.7150000e+03 4.0070000e+03 1.7510000e+03 2.1952000e+04 1.4831890e+07]]"
2020_11_12,"[[1.3191772e+07 1.6400000e+03 2.8684000e+04 4.3733000e+04 3.4700000e+03]
 [2.0870000e+03 6.7494740e+06 1.1930000e+03 2.7651000e+04 3.1930000e+03]
 [4.1672000e+04 1.1250000e+03 3.4836990e+06 1.2001800e+05 9.0000000e+02]
 [5.5204000e+04 3.4168000e+04 7.2888000e+04 5.9600962e+07 2.0746000e+04]
 [6.8770000e+03 3.8180000e+03 1.6460000e+03 2.3508000e+04 1.4567508e+07]]"
2020_11_13,"[[1.3885571e+07 2.0190000e+03 3.2595000e+04 4.7902000e+04 4.5030000e+03]
 [2.3220000e+03 7.2980170e+06 9.8800000e+02 3.0909000e+04 3.5200000e+03]
 [4.6554000e+04 1.0470000e+03 3.7061510e+06 1.4006300e+05 1.3600000e+03]
 [5.9932000e+04 3.9516000e+04 7.8817000e+04 6.3887991e+07 2.2907000e+04]
 [6.3780000e+03 3.5650000e+03 1.6300000e+03 2.4222000e+04 1.6085095e+07]]"
2020_11_14,"[[1.3666834e+07 2.2380000e+03 3.1722000e+04 4.8712000e+04 4.0670000e+03]
 [1.9740000e+03 6.6420940e+06 9.1200000e+02 3.0648000e+04 3.5730000e+03]
 [5.1843000e+04 1.3350000e+03 3.4904290e+06 1.5513800e+05 1.5650000e+03]
 [5.8282000e+04 4.2036000e+04 8.2593000e+04 6.1327149e+07 2.2335000e+04]
 [5.7300000e+03 3.8750000e+03 2.0570000e+03 2.4429000e+04 1.5644640e+07]]"
2020_11_15,"[[1.2043048e+07 1.8460000e+03 2.6842000e+04 4.3596000e+04 4.1200000e+03]
 [2.0560000e+03 5.8161320e+06 1.1220000e+03 2.6854000e+04 3.1280000e+03]
 [4.7513000e+04 9.3300000e+02 3.1764290e+06 1.2289000e+05 1.4230000e+03]
 [5.6242000e+04 3.3677000e+04 6.9491000e+04 5.4376892e+07 2.1378000e+04]
 [5.7770000e+03 3.4770000e+03 1.3430000e+03 2.3329000e+04 1.4078278e+07]]"
2020_11_16,"[[1.2600579e+07 2.0290000e+03 2.3227000e+04 3.9884000e+04 4.0190000e+03]
 [1.5910000e+03 6.5630180e+06 1.0820000e+03 2.6801000e+04 3.1170000e+03]
 [4.0325000e+04 1.1180000e+03 3.2937770e+06 1.2173000e+05 1.0690000e+03]
 [4.2837000e+04 2.8188000e+04 6.4002000e+04 5.8259710e+07 1.9408000e+04]
 [6.2090000e+03 3.3240000e+03 1.1840000e+03 2.1590000e+04 1.5148191e+07]]"
2020_11_17,"[[1.3181378e+07 2.0060000e+03 2.6161000e+04 3.4787000e+04 3.4300000e+03]
 [1.5920000e+03 6.6327370e+06 1.1610000e+03 2.8411000e+04 2.9620000e+03]
 [3.5101000e+04 1.5890000e+03 3.3575330e+06 1.1249600e+05 8.0700000e+02]
 [4.4297000e+04 2.9448000e+04 6.6065000e+04 5.9226526e+07 1.7756000e+04]
 [5.8070000e+03 3.1070000e+03 1.5530000e+03 2.1637000e+04 1.5187282e+07]]"
2020_11_18,"[[1.3391181e+07 2.2450000e+03 2.3229000e+04 3.9404000e+04 3.6160000e+03]
 [1.6830000e+03 6.6118650e+06 1.1860000e+03 2.8473000e+04 2.4110000e+03]
 [3.7337000e+04 1.8600000e+03 3.3264840e+06 1.1808900e+05 1.0360000e+03]
 [5.0690000e+04 3.0589000e+04 6.6844000e+04 5.8765124e+07 1.8097000e+04]
 [7.1280000e+03 3.0000000e+03 1.5860000e+03 2.2436000e+04 1.5179893e+07]]"
