Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Kentucky,105,535.0,1990,43.93786205928679,459.0,2020-04-12,4467673,1350.0
Kentucky,105,566.0,2009,45.168927985553104,667.0,2020-04-13,4467673,1338.0
Kentucky,111,629.0,2092,45.84041849078928,673.0,2020-04-14,4467673,1352.0
Kentucky,116,714.0,2231,49.4664672190646,687.0,2020-04-15,4467673,1401.0
Kentucky,127,823.0,2389,54.50264600833588,807.0,2020-04-16,4467673,1439.0
Kentucky,136,932.0,2554,56.44996847352078,971.0,2020-04-17,4467673,1486.0
Kentucky,142,1046.0,2729,60.59082658914383,1008.0,2020-04-18,4467673,1541.0
Kentucky,148,1139.0,2905,66.25372984996888,1059.0,2020-04-19,4467673,1618.0
Kentucky,157,1235.0,3071,68.26820136567738,1059.0,2020-04-20,4467673,1679.0
Kentucky,170,1255.0,3210,71.71518595922306,1059.0,2020-04-21,4467673,1785.0
Kentucky,182,1281.0,3353,75.60983088959286,1076.0,2020-04-22,4467673,1890.0
Kentucky,192,1332.0,3545,77.87051559055463,1105.0,2020-04-23,4467673,2021.0
Kentucky,198,1411.0,3724,84.58542064291635,1143.0,2020-04-24,4467673,2115.0
Kentucky,204,1474.0,3926,87.62951093332032,1143.0,2020-04-25,4467673,2248.0
Kentucky,208,1504.0,4052,91.4346237963253,1266.0,2020-04-26,4467673,2340.0
Kentucky,215,1511.0,4205,93.0238179920509,1274.0,2020-04-27,4467673,2479.0
Kentucky,224,1549.0,4356,97.92569868027496,1281.0,2020-04-28,4467673,2583.0
Kentucky,233,1602.0,4540,101.55174740855028,1331.0,2020-04-29,4467673,2705.0
Kentucky,240,1653.0,4709,105.37924328839644,1359.0,2020-04-30,4467673,2816.0
Kentucky,244,1721.0,4823,109.27388821876625,1375.0,2020-05-01,4467673,2858.0
Kentucky,249,1796.0,4963,109.20673916824262,1411.0,2020-05-02,4467673,2918.0
Kentucky,254,1896.0,5084,114.82487639538525,1411.0,2020-05-03,4467673,2934.0
