Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Utah,15,132.0,2333,71.83500220526906,195.0,2020-04-12,3205958,2186.0
Utah,16,191.0,2361,73.70651767739939,201.0,2020-04-13,3205958,2154.0
Utah,17,310.0,2442,75.39088160231668,213.0,2020-04-14,3205958,2115.0
Utah,20,341.0,2549,79.4770237164679,221.0,2020-04-15,3205958,2188.0
Utah,22,385.0,2674,83.68793352876114,238.0,2020-04-16,3205958,2267.0
Utah,23,455.0,2797,87.11904522766673,244.0,2020-04-17,3205958,2319.0
Utah,25,562.0,2926,90.98684387006942,251.0,2020-04-18,3205958,2339.0
Utah,26,673.0,3066,95.72801639946624,259.0,2020-04-19,3205958,2367.0
Utah,29,781.0,3193,100.21965353257904,268.0,2020-04-20,3205958,2383.0
Utah,32,878.0,3318,102.8397751935615,277.0,2020-04-21,3205958,2408.0
Utah,34,969.0,3451,107.45618002481628,288.0,2020-04-22,3205958,2448.0
Utah,36,1090.0,3613,112.66523142224572,301.0,2020-04-23,3205958,2487.0
Utah,38,1233.0,3780,117.96785859328163,315.0,2020-04-24,3205958,2509.0
Utah,41,1406.0,3951,123.14571806617552,329.0,2020-04-25,3205958,2504.0
Utah,43,1536.0,4102,128.604304859889,345.0,2020-04-26,3205958,2523.0
Utah,44,1637.0,4234,132.1289923324011,349.0,2020-04-27,3205958,2553.0
Utah,44,1711.0,4359,135.5289121067712,370.0,2020-04-28,3205958,2604.0
Utah,45,1811.0,4504,140.27008463616804,383.0,2020-04-29,3205958,2648.0
Utah,47,1930.0,4665,145.7286714298815,390.0,2020-04-30,3205958,2688.0
Utah,48,2062.0,4828,150.59461165742033,403.0,2020-05-01,3205958,2718.0
Utah,50,2161.0,4996,155.4917438094947,418.0,2020-05-02,3205958,2785.0
Utah,52,2255.0,5159,161.41820947124074,436.0,2020-05-03,3205958,2852.0
Utah,55,2322.0,5313,165.84746275528252,441.0,2020-05-04,3205958,2936.0
Utah,56,2412.0,5453,169.96479679396924,456.0,2020-05-05,3205958,2985.0
Utah,59,2512.0,5589,174.518817776153,464.0,2020-05-06,3205958,3018.0
Utah,62,2639.0,5746,178.54257604123322,476.0,2020-05-07,3205958,3045.0
Utah,65,2770.0,5915,184.6250013256568,488.0,2020-05-08,3205958,3080.0
Utah,66,2901.0,6091,190.36431544018976,498.0,2020-05-09,3205958,3124.0
Utah,67,3038.0,6238,194.9807202714446,512.0,2020-05-10,3205958,3133.0
Utah,69,3160.0,6348,198.4430238948857,517.0,2020-05-11,3205958,3119.0
Utah,72,3284.0,6471,200.6264586123711,535.0,2020-05-12,3205958,3115.0
Utah,75,3413.0,6600,206.4905404250461,553.0,2020-05-13,3205958,3112.0
Utah,76,3563.0,6760,210.5142986901263,558.0,2020-05-14,3205958,3121.0
Utah,77,3727.0,6910,215.6297743139492,566.0,2020-05-15,3205958,3106.0
Utah,79,3896.0,7073,220.46452261695256,578.0,2020-05-16,3205958,3098.0
Utah,83,4091.0,7230,225.7671497879885,586.0,2020-05-17,3205958,3056.0
Utah,86,4267.0,7380,230.32117077017227,595.0,2020-05-18,3205958,3027.0
Utah,88,4383.0,7537,234.50088865793,595.0,2020-05-19,3205958,3066.0
Utah,90,4480.0,7700,240.48973816874707,631.0,2020-05-20,3205958,3130.0
Utah,91,4589.0,7880,245.60521379257,647.0,2020-05-21,3205958,3200.0
Utah,94,4747.0,8063,251.31333598256745,1036.0,2020-05-22,3205958,3222.0
Utah,96,4909.0,8236,257.6452966632751,1053.0,2020-05-23,3205958,3231.0
Utah,97,5065.0,8391,261.76263070196177,688.0,2020-05-24,3205958,3229.0
Utah,99,5215.0,8511,265.786388967042,692.0,2020-05-25,3205958,3197.0
