Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Alabama,96,28.0,3768,74.78812241430825,437.0,2020-04-12,4903185,3644.0
Alabama,102,38.0,3859,78.92828844924269,457.0,2020-04-13,4903185,3719.0
Alabama,110,57.0,4072,82.41581747374411,493.0,2020-04-14,4903185,3905.0
Alabama,121,76.0,4271,87.84086262296854,525.0,2020-04-15,4903185,4074.0
Alabama,133,96.0,4443,91.06325786198155,553.0,2020-04-16,4903185,4214.0
Alabama,144,115.0,4603,92.93958926697648,594.0,2020-04-17,4903185,4344.0
Alabama,152,134.0,4774,97.6508126860398,620.0,2020-04-18,4903185,4488.0
Alabama,157,153.0,4976,101.5258449354858,641.0,2020-04-19,4903185,4666.0
Alabama,167,172.0,5181,105.29890265205168,641.0,2020-04-20,4903185,4842.0
Alabama,180,192.0,5419,110.21407513687532,699.0,2020-04-21,4903185,5047.0
Alabama,193,211.0,5665,116.08780823077244,730.0,2020-04-22,4903185,5261.0
Alabama,204,230.0,5894,120.309553892011,768.0,2020-04-23,4903185,5460.0
Alabama,211,249.0,6088,124.24577086118512,769.0,2020-04-24,4903185,5628.0
Alabama,217,268.0,6280,127.95764385802288,839.0,2020-04-25,4903185,5795.0
Alabama,222,288.0,6456,132.05702007980526,845.0,2020-04-26,4903185,5946.0
Alabama,229,307.0,6638,135.0346764399059,872.0,2020-04-27,4903185,6102.0
Alabama,242,326.0,6806,139.0932628485362,911.0,2020-04-28,4903185,6238.0
Alabama,256,345.0,6995,142.33605299412525,945.0,2020-04-29,4903185,6394.0
Alabama,272,364.0,7202,146.57819356193986,978.0,2020-04-30,4903185,6566.0
Alabama,283,384.0,7442,151.73810492567586,1008.0,2020-05-01,4903185,6775.0
Alabama,289,403.0,7705,157.0407806354441,1023.0,2020-05-02,4903185,7013.0
Alabama,292,422.0,7960,162.6901697570049,1035.0,2020-05-03,4903185,7246.0
Alabama,301,435.0,8233,167.29941864318806,1064.0,2020-05-04,4903185,7497.0
Alabama,318,588.0,8497,173.7646040277901,1107.0,2020-05-05,4903185,7591.0
Alabama,342,883.0,8801,178.842935765222,1158.0,2020-05-06,4903185,7576.0
Alabama,365,1325.0,9107,185.89957344052897,1178.0,2020-05-07,4903185,7417.0
Alabama,380,1766.0,9424,192.4667333580112,1207.0,2020-05-08,4903185,7278.0
Alabama,388,2208.0,9713,198.2384919190281,1228.0,2020-05-09,4903185,7117.0
Alabama,395,2650.0,9988,203.58195744194845,1240.0,2020-05-10,4903185,6943.0
Alabama,410,3092.0,10270,209.2925312832373,1256.0,2020-05-11,4903185,6768.0
Alabama,429,3533.0,10550,215.49258288235097,1287.0,2020-05-12,4903185,6588.0
Alabama,452,3975.0,10849,220.71367896581503,1317.0,2020-05-13,4903185,6422.0
Alabama,468,4417.0,11159,227.62755229508983,1350.0,2020-05-14,4903185,6274.0
Alabama,480,4858.0,11494,234.4190561849084,1377.0,2020-05-15,4903185,6156.0
Alabama,485,5300.0,11819,241.23095498130297,1387.0,2020-05-16,4903185,6034.0
Alabama,487,5742.0,12134,247.5329811132968,1392.0,2020-05-17,4903185,5905.0
Alabama,493,6184.0,12466,253.6718479926823,1416.0,2020-05-18,4903185,5789.0
Alabama,505,6625.0,12816,261.56467683760656,1453.0,2020-05-19,4903185,5686.0
Alabama,518,7067.0,13200,268.927238111554,1493.0,2020-05-20,4903185,5615.0
Alabama,530,7587.0,13576,277.16678036827085,1528.0,2020-05-21,4903185,5459.0
Alabama,539,8037.0,13957,284.5905263619464,1561.0,2020-05-22,4903185,5381.0
Alabama,547,8419.0,14319,292.2182214213822,1589.0,2020-05-23,4903185,5353.0
Alabama,555,8653.0,14771,299.31564890984123,1612.0,2020-05-24,4903185,5563.0
Alabama,565,8887.0,15294,312.2256247724693,1629.0,2020-05-25,4903185,5842.0
Alabama,576,9121.0,15823,324.25861965232804,1671.0,2020-05-26,4903185,6126.0
