Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Kansas,62,23.0,1367,46.1330292580889,298.0,2020-04-12,2913314,1282.0
Kansas,67,31.0,1391,47.71198710471992,309.0,2020-04-13,2913314,1293.0
Kansas,70,46.0,1445,49.46257080424561,327.0,2020-04-14,2913314,1329.0
Kansas,76,62.0,1520,51.625056550718526,342.0,2020-04-15,2913314,1382.0
Kansas,79,78.0,1616,55.43515048498033,359.0,2020-04-16,2913314,1459.0
Kansas,83,93.0,1722,59.38254510155788,375.0,2020-04-17,2913314,1546.0
Kansas,87,109.0,1818,62.50613562424098,383.0,2020-04-18,2913314,1622.0
Kansas,93,125.0,1924,65.38944995287154,390.0,2020-04-19,2913314,1706.0
Kansas,101,140.0,2039,70.29794934565928,405.0,2020-04-20,2913314,1798.0
Kansas,107,156.0,2181,74.27966913281576,419.0,2020-04-21,2913314,1918.0
Kansas,111,172.0,2405,80.01197261949794,432.0,2020-04-22,2913314,2122.0
Kansas,114,187.0,2670,93.39878914528266,442.0,2020-04-23,2913314,2369.0
Kansas,117,203.0,2938,101.56817974306924,457.0,2020-04-24,2913314,2618.0
Kansas,119,219.0,3123,107.60940976496182,474.0,2020-04-25,2913314,2785.0
Kansas,122,234.0,3295,112.48358398717062,485.0,2020-04-26,2913314,2939.0
Kansas,124,250.0,3467,119.21131742064192,496.0,2020-04-27,2913314,3093.0
Kansas,130,260.0,3654,125.35552295427132,504.0,2020-04-28,2913314,3264.0
Kansas,134,268.0,3968,131.7743298525322,515.0,2020-04-29,2913314,3566.0
Kansas,139,272.0,4295,151.476977764841,523.0,2020-04-30,2913314,3884.0
Kansas,140,280.0,4644,159.0628404627857,534.0,2020-05-01,2913314,4224.0
Kansas,142,286.0,4891,167.67845827809842,541.0,2020-05-02,2913314,4463.0
Kansas,147,290.0,5141,176.98057950498986,547.0,2020-05-03,2913314,4704.0
Kansas,153,292.0,5395,184.77239322640813,553.0,2020-05-04,2913314,4950.0
Kansas,160,301.0,5674,193.868563429826,566.0,2020-05-05,2913314,5213.0
Kansas,163,312.0,5991,205.7107472795586,571.0,2020-05-06,2913314,5516.0
Kansas,165,324.0,6330,217.34698010581764,587.0,2020-05-07,2913314,5841.0
Kansas,170,335.0,6609,228.8459122497609,608.0,2020-05-08,2913314,6104.0
Kansas,175,351.0,6815,234.40658988354843,635.0,2020-05-09,2913314,6289.0
Kansas,179,373.0,6979,238.59426069417853,657.0,2020-05-10,2913314,6427.0
Kansas,181,397.0,7116,245.73389617459705,660.0,2020-05-11,2913314,6538.0
Kansas,184,417.0,7305,248.5142349914908,660.0,2020-05-12,2913314,6704.0
Kansas,187,432.0,7487,258.0566324124348,704.0,2020-05-13,2913314,6868.0
Kansas,190,441.0,7703,264.47543931069566,704.0,2020-05-14,2913314,7072.0
Kansas,192,450.0,7843,270.6882951854829,724.0,2020-05-15,2913314,7201.0
Kansas,195,457.0,7926,272.50752922616647,724.0,2020-05-16,2913314,7274.0
Kansas,197,463.0,8065,272.9880816142716,724.0,2020-05-17,2913314,7405.0
Kansas,198,469.0,8203,285.0018913168989,740.0,2020-05-18,2913314,7536.0
Kansas,199,473.0,8387,286.7181498458457,740.0,2020-05-19,2913314,7715.0
Kansas,201,479.0,8495,292.0042261150017,760.0,2020-05-20,2913314,7815.0
Kansas,203,483.0,8680,296.05459624331604,760.0,2020-05-21,2913314,7994.0
Kansas,205,487.0,8826,305.8029446877336,787.0,2020-05-22,2913314,8134.0
Kansas,206,490.0,8953,307.0729759991542,787.0,2020-05-23,2913314,8257.0
Kansas,206,498.0,9025,309.06383589273247,787.0,2020-05-24,2913314,8321.0
Kansas,208,513.0,9109,313.2171815327836,800.0,2020-05-25,2913314,8388.0
Kansas,210,529.0,9205,315.75724415562485,800.0,2020-05-26,2913314,8466.0
Kansas,212,540.0,9287,318.91515984888684,822.0,2020-05-27,2913314,8535.0
Kansas,214,545.0,9441,321.6611734952017,822.0,2020-05-28,2913314,8682.0
Kansas,215,549.0,9574,331.6497981336718,842.0,2020-05-29,2913314,8810.0
Kansas,216,551.0,9684,332.610902909882,842.0,2020-05-30,2913314,8917.0
Kansas,216,553.0,9770,332.95415461567137,842.0,2020-05-31,2913314,9001.0
Kansas,218,554.0,9861,340.5056921430371,842.0,2020-06-01,2913314,9089.0
Kansas,221,570.0,9992,342.0503248190892,862.0,2020-06-02,2913314,9201.0
Kansas,225,589.0,10074,346.40962148261394,890.0,2020-06-03,2913314,9260.0
Kansas,228,610.0,10188,348.9840092760341,890.0,2020-06-04,2913314,9350.0
Kansas,231,616.0,10278,353.7552079865061,917.0,2020-06-05,2913314,9431.0
Kansas,234,620.0,10357,355.64309236834754,917.0,2020-06-06,2913314,9503.0
Kansas,235,628.0,10437,357.1877250443996,917.0,2020-06-07,2913314,9574.0
Kansas,236,641.0,10519,361.9245985842927,936.0,2020-06-08,2913314,9642.0
Kansas,237,653.0,10634,364.1557346719234,936.0,2020-06-09,2913314,9744.0
Kansas,240,662.0,10727,368.9955837235533,954.0,2020-06-10,2913314,9825.0
Kansas,243,666.0,10848,371.5013211758156,954.0,2020-06-11,2913314,9939.0
Kansas,244,670.0,10938,376.65009676265583,973.0,2020-06-12,2913314,10024.0
Kansas,245,673.0,11031,378.2633797798658,973.0,2020-06-13,2913314,10113.0
Kansas,246,678.0,11146,381.0437185967596,973.0,2020-06-14,2913314,10222.0
Kansas,246,686.0,11277,388.52660578296747,988.0,2020-06-15,2913314,10345.0
Kansas,246,695.0,11458,391.6845214762295,988.0,2020-06-16,2913314,10517.0
Kansas,248,705.0,11602,399.6822862211214,1011.0,2020-06-17,2913314,10649.0
Kansas,250,712.0,11806,403.4237298142253,1011.0,2020-06-18,2913314,10844.0
Kansas,253,717.0,11957,412.62287552938,1035.0,2020-06-19,2913314,10987.0
Kansas,255,719.0,12084,415.23158849337904,1035.0,2020-06-20,2913314,11110.0
Kansas,257,725.0,12220,416.5702701459575,1035.0,2020-06-21,2913314,11238.0
Kansas,258,734.0,12367,426.5932199550066,1056.0,2020-06-22,2913314,11375.0
Kansas,259,748.0,12631,430.3346635481105,1056.0,2020-06-23,2913314,11624.0
Kansas,261,763.0,12858,443.82445558563205,1082.0,2020-06-24,2913314,11834.0
Kansas,262,775.0,13166,449.90001077810354,1082.0,2020-06-25,2913314,12129.0
Kansas,265,784.0,13395,462.0854463336256,1128.0,2020-06-26,2913314,12346.0
Kansas,267,789.0,13642,467.4058477733605,1128.0,2020-06-27,2913314,12586.0
Kansas,270,799.0,13891,475.3006370065156,1128.0,2020-06-28,2913314,12822.0
Kansas,273,814.0,14142,487.72634875609015,1152.0,2020-06-29,2913314,13055.0
Kansas,276,828.0,14469,493.25270121929873,1152.0,2020-06-30,2913314,13365.0
Kansas,278,838.0,14734,509.0422796856089,1152.0,2020-07-01,2913314,13618.0
Kansas,279,842.0,15163,514.9462090251858,1195.0,2020-07-02,2913314,14042.0
Kansas,281,847.0,15524,537.4978460955462,1219.0,2020-07-03,2913314,14396.0
Kansas,283,853.0,15883,546.1477890814378,1219.0,2020-07-04,2913314,14747.0
Kansas,284,860.0,16210,551.9830680798568,1219.0,2020-07-05,2913314,15066.0
Kansas,286,869.0,16526,571.1021880923237,1235.0,2020-07-06,2913314,15371.0
Kansas,289,880.0,16943,578.7223759608473,1235.0,2020-07-07,2913314,15774.0
Kansas,292,892.0,17325,594.9238564741047,1269.0,2020-07-08,2913314,16141.0
Kansas,294,902.0,17806,610.4731587463624,1269.0,2020-07-09,2913314,16610.0
Kansas,294,910.0,18258,628.2535971062508,1304.0,2020-07-10,2913314,17054.0
Kansas,295,915.0,18657,641.434462608562,1304.0,2020-07-11,2913314,17447.0
Kansas,296,923.0,19104,651.5260627587688,1304.0,2020-07-12,2913314,17885.0
Kansas,298,934.0,19504,674.3179760231818,1343.0,2020-07-13,2913314,18272.0
Kansas,300,949.0,19960,682.6246673032841,1343.0,2020-07-14,2913314,18711.0
Kansas,302,965.0,20351,698.4828961107522,1393.0,2020-07-15,2913314,19084.0
Kansas,305,980.0,20851,714.547075941694,1393.0,2020-07-16,2913314,19566.0
Kansas,306,994.0,21299,734.1467483422659,1453.0,2020-07-17,2913314,19999.0
Kansas,307,1005.0,21692,744.6159253688411,1453.0,2020-07-18,2913314,20380.0
Kansas,309,1018.0,22115,755.0164520542585,1453.0,2020-07-19,2913314,20788.0
Kansas,312,1033.0,22527,777.6710646363557,1497.0,2020-07-20,2913314,21182.0
Kansas,316,1048.0,23021,787.0418362044051,1497.0,2020-07-21,2913314,21657.0
Kansas,319,1063.0,23454,805.9550051933983,1545.0,2020-07-22,2913314,22072.0
Kansas,324,1075.0,23996,822.2594612183925,1545.0,2020-07-23,2913314,22597.0
Kansas,327,1087.0,24505,842.7859132245958,1596.0,2020-07-24,2913314,23091.0
Kansas,330,1097.0,24950,858.4038658380113,1596.0,2020-07-25,2913314,23523.0
Kansas,331,1111.0,25367,868.0492387706921,1596.0,2020-07-26,2913314,23925.0
Kansas,335,1128.0,25716,885.7610267894227,1644.0,2020-07-27,2913314,24253.0
Kansas,341,1147.0,26149,894.3423194341565,1644.0,2020-07-28,2913314,24661.0
Kansas,348,1163.0,26508,912.6376353527288,1700.0,2020-07-29,2913314,24997.0
Kansas,355,1175.0,26943,922.6949103323568,1700.0,2020-07-30,2913314,25413.0
Kansas,359,1184.0,27277,939.2053173808248,1751.0,2020-07-31,2913314,25734.0
Kansas,360,1190.0,27607,947.031456272822,1751.0,2020-08-01,2913314,26057.0
Kansas,363,1203.0,27963,956.6081788643448,1751.0,2020-08-02,2913314,26397.0
Kansas,365,1225.0,28361,975.9332499002854,1782.0,2020-08-03,2913314,26771.0
Kansas,369,1250.0,28821,987.9470596029126,1782.0,2020-08-04,2913314,27202.0
Kansas,372,1273.0,29215,1004.0455646044333,1821.0,2020-08-05,2913314,27570.0
Kansas,376,1289.0,29665,1016.436951183429,1821.0,2020-08-06,2913314,28000.0
Kansas,379,1301.0,30063,1034.2860398844753,1875.0,2020-08-07,2913314,28383.0
Kansas,380,1310.0,30407,1045.029818275682,1875.0,2020-08-08,2913314,28717.0
Kansas,383,1324.0,30752,1051.86052722089,1875.0,2020-08-09,2913314,29045.0
Kansas,387,1343.0,31089,1069.881241774831,1911.0,2020-08-10,2913314,29359.0
Kansas,392,1364.0,31569,1079.6639153898277,1911.0,2020-08-11,2913314,29813.0
Kansas,397,1383.0,32000,1101.3574231957143,1975.0,2020-08-12,2913314,30220.0
Kansas,401,1394.0,32521,1114.2636873333945,1975.0,2020-08-13,2913314,30726.0
Kansas,404,1402.0,33120,1133.2455066635453,2020.0,2020-08-14,2913314,31314.0
Kansas,405,1405.0,33595,1163.1084050672189,2020.0,2020-08-15,2913314,31785.0
Kansas,406,1418.0,34123,1163.1084050672189,2020.0,2020-08-16,2913314,32299.0
Kansas,408,1440.0,34447,1187.6165768605788,2034.0,2020-08-17,2913314,32599.0
Kansas,411,1469.0,34953,1196.541121211102,2034.0,2020-08-18,2913314,33073.0
Kansas,415,1496.0,35384,1215.2140140060426,2090.0,2020-08-19,2913314,33473.0
Kansas,420,1513.0,36059,1231.930372077984,2090.0,2020-08-20,2913314,34126.0
Kansas,424,1525.0,36715,1266.0495916334455,2159.0,2020-08-21,2913314,34766.0
Kansas,428,1530.0,37298,1282.7659497053871,2159.0,2020-08-22,2913314,35340.0
Kansas,428,1548.0,37845,1292.0337457616995,2159.0,2020-08-23,2913314,35869.0
Kansas,429,1579.0,38333,1322.3085462123204,2183.0,2020-08-24,2913314,36325.0
Kansas,433,1614.0,39072,1333.052324603527,2183.0,2020-08-25,2913314,37025.0
Kansas,439,1641.0,39676,1368.166974105778,2226.0,2020-08-26,2913314,37596.0
Kansas,445,1654.0,40406,1384.471430130772,2226.0,2020-08-27,2913314,38307.0
Kansas,448,1663.0,40977,1408.258773341974,0.0,2020-08-28,2913314,38866.0
Kansas,450,1668.0,41444,1426.8973409663358,0.0,2020-08-29,2913314,39326.0
Kansas,452,1680.0,41961,1432.5953192824393,0.0,2020-08-30,2913314,39829.0
Kansas,454,1701.0,42418,1461.5314380804816,0.0,2020-08-31,2913314,40263.0
Kansas,456,1729.0,43114,1473.922824659477,0.0,2020-09-01,2913314,40929.0
Kansas,462,1757.0,43709,1504.231950280677,0.0,2020-09-02,2913314,41490.0
Kansas,471,1777.0,44507,1522.801867563881,0.0,2020-09-03,2913314,42259.0
Kansas,478,1788.0,45107,1556.097283025448,0.0,2020-09-04,2913314,42841.0
Kansas,481,1792.0,45584,1566.0515824933393,0.0,2020-09-05,2913314,43311.0
Kansas,483,1798.0,45910,1571.8868614917585,0.0,2020-09-06,2913314,43629.0
Kansas,485,1806.0,46361,1589.7016250222257,0.0,2020-09-07,2913314,44070.0
Kansas,491,1820.0,46892,1612.4592131160596,0.0,2020-09-08,2913314,44581.0
Kansas,496,1838.0,47373,1626.566858224002,0.0,2020-09-09,2913314,45039.0
Kansas,507,1855.0,47825,1639.267171338208,0.0,2020-09-10,2913314,45463.0
Kansas,516,1868.0,48237,1659.0384695916746,0.0,2020-09-11,2913314,45853.0
Kansas,524,1877.0,48558,1668.924118718408,0.0,2020-09-12,2913314,46157.0
Kansas,533,1889.0,48984,1672.3566357763016,0.0,2020-09-13,2913314,46562.0
Kansas,543,1903.0,49423,1702.9403627621327,0.0,2020-09-14,2913314,46977.0
Kansas,564,1919.0,50072,1714.0617180297077,0.0,2020-09-15,2913314,47589.0
Kansas,582,1935.0,50570,1739.256393234646,0.0,2020-09-16,2913314,48053.0
Kansas,595,1947.0,51281,1754.222167607062,0.0,2020-09-17,2913314,48739.0
Kansas,598,1956.0,51867,1787.208656533419,0.0,2020-09-18,2913314,49313.0
Kansas,600,1963.0,53112,1799.600043112414,0.0,2020-09-19,2913314,50549.0
Kansas,601,1974.0,54146,1882.4266797193848,0.0,2020-09-20,2913314,51571.0
Kansas,606,1989.0,55399,1893.7196608398544,0.0,2020-09-21,2913314,52804.0
Kansas,615,2006.0,55967,1928.5940341480527,0.0,2020-09-22,2913314,53346.0
Kansas,626,2023.0,56795,1940.9510955564688,0.0,2020-09-23,2913314,54146.0
Kansas,634,2035.0,57420,1978.9490593873504,0.0,2020-09-24,2913314,54751.0
Kansas,639,2043.0,57926,1992.953728983556,0.0,2020-09-25,2913314,55244.0
Kansas,642,2047.0,58551,1993.091029665872,0.0,2020-09-26,2913314,55862.0
Kansas,644,2057.0,59165,2043.308754222854,0.0,2020-09-27,2913314,56464.0
Kansas,647,2073.0,60091,2056.146368019376,0.0,2020-09-28,2913314,57371.0
Kansas,662,2094.0,60622,2088.480678704733,0.0,2020-09-29,2913314,57866.0
Kansas,681,2115.0,61419,2098.0230761256767,0.0,2020-09-30,2913314,58623.0
Kansas,696,2132.0,61983,2138.183525703031,0.0,2020-10-01,2913314,59155.0
Kansas,701,2145.0,62466,2146.59319249487,0.0,2020-10-02,2913314,59620.0
Kansas,704,2155.0,62944,2147.691597953396,0.0,2020-10-03,2913314,60085.0
Kansas,709,2172.0,63424,2187.405820313224,0.0,2020-10-04,2913314,60543.0
Kansas,716,2198.0,64288,2196.090088469695,0.0,2020-10-05,2913314,61374.0
Kansas,722,2227.0,64804,2236.5937897528383,0.0,2020-10-06,2913314,61855.0
Kansas,733,2253.0,65770,2240.5411843694155,0.0,2020-10-07,2913314,62784.0
Kansas,749,2270.0,66456,2295.6330831486066,0.0,2020-10-08,2913314,63437.0
Kansas,765,2283.0,67131,2307.200665633708,0.0,2020-10-09,2913314,64083.0
Kansas,774,2292.0,67800,2310.04965479176,0.0,2020-10-10,2913314,64734.0
Kansas,780,2304.0,68472,2364.5237005005297,0.0,2020-10-11,2913314,65388.0
Kansas,788,2320.0,69510,2376.365884350262,0.0,2020-10-12,2913314,66402.0
Kansas,813,2340.0,70111,2416.938235974564,0.0,2020-10-13,2913314,66958.0
Kansas,837,2359.0,71096,2426.4463082249285,0.0,2020-10-14,2913314,67900.0
Kansas,858,2376.0,71760,2477.8310885815945,0.0,2020-10-15,2913314,68526.0
Kansas,865,2391.0,72367,2485.279650597224,0.0,2020-10-16,2913314,69111.0
Kansas,869,2403.0,72971,2488.986769019749,0.0,2020-10-17,2913314,69699.0
Kansas,872,2422.0,73709,2539.9939725000463,0.0,2020-10-18,2913314,70415.0
Kansas,882,2450.0,74845,2561.309903429565,0.0,2020-10-19,2913314,71513.0
Kansas,909,2478.0,75616,2605.96695035276,0.0,2020-10-20,2913314,72229.0
Kansas,935,2501.0,76654,2619.3537668785443,0.0,2020-10-21,2913314,73218.0
Kansas,962,2515.0,77421,2668.16415944179,0.0,2020-10-22,2913314,73944.0
Kansas,969,2528.0,78082,2684.9834930254688,0.0,2020-10-23,2913314,74585.0
Kansas,977,2538.0,78873,2687.454905307152,0.0,2020-10-24,2913314,75358.0
Kansas,977,2554.0,79616,2749.5834640550247,0.0,2020-10-25,2913314,76085.0
Kansas,980,2576.0,81238,2761.494298245915,0.0,2020-10-26,2913314,77682.0
Kansas,990,2604.0,82381,2854.446860173672,0.0,2020-10-27,2913314,78787.0
Kansas,1001,2631.0,84321,2867.353124311351,0.0,2020-10-28,2913314,80689.0
Kansas,1018,2652.0,85536,2961.232465844739,0.0,2020-10-29,2913314,81866.0
Kansas,1029,2666.0,86640,2979.5964321044694,0.0,2020-10-30,2913314,82945.0
Kansas,1042,2674.0,87940,2980.969438927627,0.0,2020-10-31,2913314,84224.0
Kansas,1046,2691.0,89212,3095.169281443744,0.0,2020-11-01,2913314,85475.0
Kansas,1051,2717.0,91359,3110.5126326925283,0.0,2020-11-02,2913314,87591.0
Kansas,1078,2750.0,92555,3202.0578626265483,0.0,2020-11-03,2913314,88727.0
Kansas,1118,2780.0,95185,3218.3966438221214,0.0,2020-11-04,2913314,91287.0
Kansas,1156,2802.0,97226,3381.338228560327,0.0,2020-11-05,2913314,93268.0
Kansas,1173,2819.0,99178,3412.1622317402107,0.0,2020-11-06,2913314,95186.0
Kansas,1178,2830.0,104174,3419.439167902945,0.0,2020-11-07,2913314,100166.0
Kansas,1187,2850.0,106041,3895.8382103679855,0.0,2020-11-08,2913314,102004.0
Kansas,1200,2877.0,107967,3604.383186982248,0.0,2020-11-09,2913314,103890.0
Kansas,1218,2909.0,107039,3620.001139595663,0.0,2020-11-10,2913314,102912.0
Kansas,1237,2936.0,108994,3804.601906969177,0.0,2020-11-11,2913314,104821.0
Kansas,1252,2957.0,112877,3813.938353366647,0.0,2020-11-12,2913314,108668.0
Kansas,1261,2975.0,115038,4028.882571531939,0.0,2020-11-13,2913314,110802.0
Kansas,1264,2990.0,117160,4029.397449090624,0.0,2020-11-14,2913314,112906.0
Kansas,1276,3011.0,119546,4030.80478108436,0.0,2020-11-15,2913314,115259.0
Kansas,1298,3036.0,122115,4276.401376576641,0.0,2020-11-16,2913314,117781.0
Kansas,1332,3069.0,126461,4296.481601365318,0.0,2020-11-17,2913314,122060.0
Kansas,1370,3105.0,128655,4482.798627267778,0.0,2020-11-18,2913314,124180.0
Kansas,1398,3136.0,132486,4497.695751299036,0.0,2020-11-19,2913314,127952.0
Kansas,1412,3159.0,134633,4694.413303886914,0.0,2020-11-20,2913314,130062.0
Kansas,1412,3174.0,136614,4700.351558397069,0.0,2020-11-21,2913314,132028.0
Kansas,1436,3202.0,139211,4701.003736638069,0.0,2020-11-22,2913314,134573.0
Kansas,1467,3244.0,141849,4964.518071172554,0.0,2020-11-23,2913314,137138.0
Kansas,1502,3289.0,146177,4975.63942644013,0.0,2020-11-24,2913314,141386.0
Kansas,1519,3325.0,148171,5153.512460380171,0.0,2020-11-25,2913314,143327.0
Kansas,1531,3348.0,151609,5165.697895935694,0.0,2020-11-26,2913314,146730.0
Kansas,1542,3369.0,153424,5330.939267102688,0.0,2020-11-27,2913314,148513.0
Kansas,1552,3386.0,155088,5333.994207284213,0.0,2020-11-28,2913314,150150.0
Kansas,1579,3415.0,156561,5333.994207284213,0.0,2020-11-29,2913314,151567.0
Kansas,1623,3457.0,158083,5481.626765944214,0.0,2020-11-30,2913314,153003.0
Kansas,1663,3511.0,161120,5492.198918482525,0.0,2020-12-01,2913314,155946.0
Kansas,1683,3563.0,162861,5649.511175245785,0.0,2020-12-02,2913314,157615.0
Kansas,1719,3604.0,166460,5659.4654747136765,0.0,2020-12-03,2913314,161137.0
Kansas,1767,3635.0,168663,5866.240302281182,0.0,2020-12-04,2913314,163261.0
Kansas,1826,3655.0,170763,5873.4829132733375,0.0,2020-12-05,2913314,165282.0
Kansas,1850,3688.0,172653,5873.5172384439165,0.0,2020-12-06,2913314,167115.0
Kansas,1862,3734.0,174608,6061.722148728218,0.0,2020-12-07,2913314,169012.0
