Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Colorado,824,240.0,12061,126.88548320325847,1376.0,2020-04-12,5758736,10997.0
Colorado,839,320.0,12285,133.55361315399767,1472.0,2020-04-13,5758736,11126.0
Colorado,869,481.0,12750,138.0511278863973,1493.0,2020-04-14,5758736,11400.0
Colorado,898,641.0,13176,138.15531741687758,1556.0,2020-04-15,5758736,11637.0
Colorado,926,802.0,13608,143.88574159329409,1636.0,2020-04-16,5758736,11880.0
Colorado,950,962.0,13995,150.91853490071432,1693.0,2020-04-17,5758736,12083.0
Colorado,969,1123.0,14360,157.10044704254543,1755.0,2020-04-18,5758736,12268.0
Colorado,993,1283.0,14766,168.9606885955529,1797.0,2020-04-19,5758736,12490.0
Colorado,1024,1444.0,15257,168.9606885955529,1813.0,2020-04-20,5758736,12789.0
Colorado,1055,1604.0,15811,181.86282545336337,1880.0,2020-04-21,5758736,13152.0
Colorado,1093,1765.0,16332,189.1213627434909,2003.0,2020-04-22,5758736,13474.0
Colorado,1125,1925.0,16820,195.84158745947028,2123.0,2020-04-23,5758736,13770.0
Colorado,1156,2032.0,17277,212.8244809277592,2366.0,2020-04-24,5758736,14089.0
Colorado,1171,2128.0,17700,225.1883052114214,2366.0,2020-04-25,5758736,14401.0
Colorado,1188,2191.0,18128,233.4019131976184,2410.0,2020-04-26,5758736,14749.0
Colorado,1207,2277.0,18557,241.00774892268024,2438.0,2020-04-27,5758736,15073.0
Colorado,1225,2345.0,18992,248.59621972599544,2485.0,2020-04-28,5758736,15422.0
Colorado,1239,2391.0,19379,256.2715151380442,2610.0,2020-04-29,5758736,15749.0
Colorado,1252,2438.0,19791,265.40546397681715,2621.0,2020-04-30,5758736,16101.0
Colorado,1265,2484.0,20165,274.2442091458959,2697.0,2020-05-01,5758736,16416.0
Colorado,1277,2548.0,20496,281.7458553404775,2747.0,2020-05-02,5758736,16671.0
Colorado,1291,2603.0,20840,288.86547325663133,2793.0,2020-05-03,5758736,16946.0
Colorado,1305,2666.0,21252,293.77974611095215,2799.0,2020-05-04,5758736,17281.0
Colorado,1320,2731.0,21703,301.5765959752279,2838.0,2020-05-05,5758736,17652.0
Colorado,1334,2821.0,22128,309.6512845874512,2919.0,2020-05-06,5758736,17973.0
Colorado,1349,2898.0,22532,318.9936124871847,2986.0,2020-05-07,5758736,18285.0
Colorado,1363,2956.0,22891,326.9293817254342,3557.0,2020-05-08,5758736,18572.0
Colorado,1373,2990.0,23202,336.4453588426349,3600.0,2020-05-09,5758736,18839.0
Colorado,1381,3024.0,23492,342.14105317555794,3623.0,2020-05-10,5758736,19087.0
Colorado,1394,3071.0,23830,345.1972794029801,3689.0,2020-05-11,5758736,19365.0
Colorado,1409,3120.0,24200,350.0247276485673,3663.0,2020-05-12,5758736,19671.0
Colorado,1428,3183.0,24568,355.5467727640232,3695.0,2020-05-13,5758736,19957.0
Colorado,1448,3249.0,24933,361.85023935808135,3735.0,2020-05-14,5758736,20236.0
Colorado,1468,3296.0,25252,368.6920185262877,3789.0,2020-05-15,5758736,20488.0
Colorado,1485,3337.0,25522,375.6553521467211,3842.0,2020-05-16,5758736,20700.0
Colorado,1496,3377.0,25784,380.95165327946967,3866.0,2020-05-17,5758736,20911.0
Colorado,1507,3416.0,26077,385.5359926206028,3872.0,2020-05-18,5758736,21154.0
Colorado,1519,3446.0,26409,390.39817070968354,3899.0,2020-05-19,5758736,21444.0
Colorado,1529,3480.0,26738,395.8681210598992,3955.0,2020-05-20,5758736,21729.0
Colorado,1539,3530.0,27058,402.7099002281056,3990.0,2020-05-21,5758736,21989.0
Colorado,1547,3574.0,27327,407.84991706513375,4037.0,2020-05-22,5758736,22206.0
Colorado,1555,3610.0,27533,416.1329847383176,4082.0,2020-05-23,5758736,22368.0
Colorado,1560,3639.0,27699,419.77961830512805,4105.0,2020-05-24,5758736,22500.0
Colorado,1567,3669.0,27894,421.42928587106616,4119.0,2020-05-25,5758736,22658.0
Colorado,1578,3703.0,28120,426.5693027080943,4128.0,2020-05-26,5758736,22839.0
Colorado,1589,3742.0,28360,430.077016900931,4160.0,2020-05-27,5758736,23029.0
Colorado,1598,3787.0,28575,436.2241991992688,4196.0,2020-05-28,5758736,23190.0
Colorado,1603,3826.0,28749,444.7503757769066,4254.0,2020-05-29,5758736,23320.0
Colorado,1608,3877.0,28892,453.1897277458109,4307.0,2020-05-30,5758736,23407.0
Colorado,1612,3916.0,29044,458.0519058348916,4333.0,2020-05-31,5758736,23516.0
Colorado,1618,3948.0,29217,461.5075252624882,4347.0,2020-06-01,5758736,23651.0
Colorado,1625,3963.0,29416,465.17152375104536,4372.0,2020-06-02,5758736,23828.0
Colorado,1633,3983.0,29601,469.8947824661523,4419.0,2020-06-03,5758736,23985.0
Colorado,1641,4010.0,29777,475.1042589901673,4443.0,2020-06-04,5758736,24126.0
Colorado,1646,4034.0,29925,479.53231403558,4460.0,2020-06-05,5758736,24245.0
Colorado,1649,4054.0,30060,483.578340802565,4472.0,2020-06-06,5758736,24357.0
Colorado,1653,4073.0,30211,486.2351738298127,4480.0,2020-06-07,5758736,24485.0
Colorado,1657,4092.0,30382,489.3955895877151,4485.0,2020-06-08,5758736,24633.0
Colorado,1661,4111.0,30578,492.2434367541766,4859.0,2020-06-09,5758736,24806.0
Colorado,1664,4130.0,30768,494.8829048596775,5025.0,2020-06-10,5758736,24974.0
Colorado,1668,4149.0,30955,497.4529132781916,5035.0,2020-06-11,5758736,25138.0
Colorado,1670,4167.0,31127,500.491774583867,5057.0,2020-06-12,5758736,25290.0
Colorado,1671,4177.0,31293,503.8779343244768,5234.0,2020-06-13,5758736,25445.0
Colorado,1673,4191.0,31494,505.84017048185575,5244.0,2020-06-14,5758736,25630.0
Colorado,1676,4207.0,31718,508.77484225705086,5244.0,2020-06-15,5758736,25835.0
Colorado,1681,4225.0,31974,511.25802606683135,5269.0,2020-06-16,5758736,26068.0
Colorado,1685,4238.0,32220,515.2345931468294,5272.0,2020-06-17,5758736,26297.0
Colorado,1688,4254.0,32461,519.2285251485742,5294.0,2020-06-18,5758736,26519.0
Colorado,1691,4276.0,32681,524.1948927681352,5308.0,2020-06-19,5758736,26714.0
Colorado,1693,4295.0,32891,526.9906451693566,5318.0,2020-06-20,5758736,26903.0
Colorado,1695,4311.0,33147,530.3073452229795,5323.0,2020-06-21,5758736,27141.0
Colorado,1700,4326.0,33452,533.1899222329345,5327.0,2020-06-22,5758736,27426.0
Colorado,1704,4346.0,33793,536.4545275213172,5343.0,2020-06-23,5758736,27743.0
Colorado,1707,4368.0,34142,541.004137018957,5366.0,2020-06-24,5758736,28067.0
