Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Rhode Island,95,93.0,2665,251.5667463688016,201.0,2020-04-12,1059361,2477.0
Rhode Island,99,118.0,2860,251.5667463688016,331.0,2020-04-13,1059361,2643.0
Rhode Island,111,162.0,3055,306.8831116116225,331.0,2020-04-14,1059361,2782.0
Rhode Island,124,172.0,3343,306.8831116116225,331.0,2020-04-15,1059361,3047.0
Rhode Island,141,182.0,3652,333.12534631726106,331.0,2020-04-16,1059361,3329.0
Rhode Island,158,198.0,4065,394.2942962786057,331.0,2020-04-17,1059361,3709.0
Rhode Island,173,219.0,4458,423.9348059820968,331.0,2020-04-18,1059361,4066.0
Rhode Island,185,242.0,4762,444.2300594414935,331.0,2020-04-19,1059361,4335.0
Rhode Island,198,279.0,5098,480.4783260852533,331.0,2020-04-20,1059361,4621.0
Rhode Island,214,312.0,5477,519.1809024496843,576.0,2020-04-21,1059361,4951.0
Rhode Island,231,337.0,5865,551.3701184015647,576.0,2020-04-22,1059361,5297.0
Rhode Island,247,353.0,6265,590.5446774045863,576.0,2020-04-23,1059361,5665.0
Rhode Island,261,376.0,6694,632.3623391837154,576.0,2020-04-24,1059361,6057.0
Rhode Island,276,406.0,7089,672.9528461025089,576.0,2020-04-25,1059361,6407.0
Rhode Island,288,431.0,7425,702.2157696951275,691.0,2020-04-26,1059361,6706.0
Rhode Island,304,450.0,7691,727.608435651303,718.0,2020-04-27,1059361,6937.0
Rhode Island,320,473.0,7960,748.2812752215723,732.0,2020-04-28,1059361,7167.0
Rhode Island,342,476.0,8265,778.488164091372,750.0,2020-04-29,1059361,7447.0
Rhode Island,360,482.0,8610,813.7924654579506,896.0,2020-04-30,1059361,7768.0
Rhode Island,381,529.0,8957,845.981681409831,937.0,2020-05-01,1059361,8047.0
Rhode Island,401,564.0,9242,876.8493459736577,977.0,2020-05-02,1059361,8277.0
Rhode Island,422,602.0,9472,894.5958931846651,1013.0,2020-05-03,1059361,8448.0
Rhode Island,440,638.0,9687,911.1152855353369,1061.0,2020-05-04,1059361,8609.0
Rhode Island,458,672.0,9930,937.64070982413,1092.0,2020-05-05,1059361,8800.0
Rhode Island,478,703.0,10222,963.3165653634596,1123.0,2020-05-06,1059361,9041.0
Rhode Island,499,734.0,10504,993.99543687185,1153.0,2020-05-07,1059361,9271.0
Rhode Island,518,769.0,10766,1017.5001722736632,1187.0,2020-05-08,1059361,9479.0
Rhode Island,535,807.0,11014,1037.3234430944692,1218.0,2020-05-09,1059361,9672.0
Rhode Island,550,844.0,11237,1064.2264534941346,1251.0,2020-05-10,1059361,9843.0
Rhode Island,567,874.0,11446,1080.8402423725245,1280.0,2020-05-11,1059361,10005.0
Rhode Island,584,900.0,11633,1096.321272918297,1307.0,2020-05-12,1059361,10149.0
Rhode Island,600,921.0,11821,1117.1829055440026,1328.0,2020-05-13,1059361,10300.0
Rhode Island,614,939.0,12023,1134.268677060983,1351.0,2020-05-14,1059361,10470.0
Rhode Island,629,960.0,12223,1153.4311721877625,1372.0,2020-05-15,1059361,10634.0
Rhode Island,642,983.0,12442,1173.726425647159,1403.0,2020-05-16,1059361,10817.0
Rhode Island,656,1014.0,12634,1196.3815922995088,1418.0,2020-05-17,1059361,10964.0
Rhode Island,669,1039.0,12806,1207.803572153402,1438.0,2020-05-18,1059361,11098.0
Rhode Island,686,1058.0,13034,1222.5294304774293,1464.0,2020-05-19,1059361,11290.0
Rhode Island,704,1070.0,13292,1260.7600242032695,1486.0,2020-05-20,1059361,11518.0
Rhode Island,722,1090.0,13554,1281.0552776626664,1506.0,2020-05-21,1059361,11742.0
Rhode Island,736,1116.0,13753,1296.630704736157,1537.0,2020-05-22,1059361,11901.0
Rhode Island,747,1146.0,13917,1317.0203547232718,1557.0,2020-05-23,1059361,12024.0
Rhode Island,757,1171.0,14027,1327.68716235542,1580.0,2020-05-24,1059361,12099.0
Rhode Island,768,1188.0,14113,1327.68716235542,1580.0,2020-05-25,1059361,12157.0
Rhode Island,780,1200.0,14209,1341.374658874548,1613.0,2020-05-26,1059361,12229.0
Rhode Island,791,1210.0,14352,1354.8733623382398,1624.0,2020-05-27,1059361,12351.0
Rhode Island,801,1226.0,14494,1368.1832727464953,1639.0,2020-05-28,1059361,12467.0
Rhode Island,812,1242.0,14649,1381.4931831547508,1660.0,2020-05-29,1059361,12595.0
Rhode Island,821,1264.0,14794,1398.8621442548858,1682.0,2020-05-30,1059361,12709.0
Rhode Island,827,1289.0,14912,1409.1513657761614,1701.0,2020-05-31,1059361,12796.0
Rhode Island,833,1315.0,15010,1415.0983470224032,1724.0,2020-06-01,1059361,12862.0
Rhode Island,842,1335.0,15107,1426.5203268762962,1743.0,2020-06-02,1059361,12930.0
Rhode Island,853,1350.0,15218,1436.6207553421357,1753.0,2020-06-03,1059361,13015.0
Rhode Island,864,1367.0,15328,1446.6267872802566,1765.0,2020-06-04,1059361,13097.0
Rhode Island,874,1387.0,15402,1457.5767844955592,1775.0,2020-06-05,1059361,13141.0
Rhode Island,881,1409.0,15441,1457.5767844955592,1775.0,2020-06-06,1059361,13151.0
Rhode Island,886,1421.0,15508,1457.5767844955592,1775.0,2020-06-07,1059361,13201.0
Rhode Island,889,1429.0,15591,1476.5504865669022,1807.0,2020-06-08,1059361,13273.0
Rhode Island,892,1435.0,15696,1481.1759164250902,1815.0,2020-06-09,1059361,13369.0
Rhode Island,895,1444.0,15769,1487.3116907267683,1828.0,2020-06-10,1059361,13430.0
Rhode Island,899,1461.0,15855,1497.3177226648895,1842.0,2020-06-11,1059361,13495.0
Rhode Island,903,1479.0,15918,1505.34142752093,1853.0,2020-06-12,1059361,13536.0
Rhode Island,906,1498.0,15947,1505.34142752093,1853.0,2020-06-13,1059361,13543.0
Rhode Island,909,1506.0,15995,1505.34142752093,1853.0,2020-06-14,1059361,13580.0
Rhode Island,915,1512.0,16068,1519.1233205677763,1882.0,2020-06-15,1059361,13641.0
Rhode Island,921,1517.0,16156,1525.8254740357631,1889.0,2020-06-16,1059361,13718.0
Rhode Island,928,1527.0,16215,1530.4509038939511,1898.0,2020-06-17,1059361,13760.0
Rhode Island,933,1543.0,16273,1535.7371094461662,1911.0,2020-06-18,1059361,13797.0
Rhode Island,938,1560.0,16314,1542.1560733309989,1922.0,2020-06-19,1059361,13816.0
Rhode Island,941,1578.0,16337,1542.1560733309989,1922.0,2020-06-20,1059361,13818.0
Rhode Island,944,1586.0,16377,1542.1560733309989,1922.0,2020-06-21,1059361,13847.0
Rhode Island,947,1593.0,16443,1553.6724497126097,1950.0,2020-06-22,1059361,13903.0
Rhode Island,952,1600.0,16532,1560.6577927637509,1958.0,2020-06-23,1059361,13980.0
Rhode Island,956,1611.0,16593,1567.5487392871742,1967.0,2020-06-24,1059361,14026.0
