Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
North Dakota,7,124.0,336,40.4166590119964,39.0,2020-04-12,762062,205.0
North Dakota,8,128.0,345,43.43478614600912,40.0,2020-04-13,762062,209.0
North Dakota,9,135.0,365,44.7470153347103,42.0,2020-04-14,762062,221.0
North Dakota,9,147.0,398,47.896365387593136,44.0,2020-04-15,762062,242.0
North Dakota,10,159.0,452,51.57060711595644,45.0,2020-04-16,762062,283.0
North Dakota,11,172.0,516,51.57060711595644,47.0,2020-04-17,762062,333.0
North Dakota,11,185.0,579,69.2857011634224,47.0,2020-04-18,762062,383.0
North Dakota,12,199.0,618,76.76540753901914,51.0,2020-04-19,762062,407.0
North Dakota,12,209.0,649,82.27677013156409,53.0,2020-04-20,762062,428.0
North Dakota,13,219.0,677,84.5075597523561,54.0,2020-04-21,762062,445.0
North Dakota,14,237.0,711,89.10036191281024,62.0,2020-04-22,762062,460.0
North Dakota,15,261.0,753,93.0370494789138,65.0,2020-04-23,762062,477.0
North Dakota,15,288.0,806,98.1547433148484,67.0,2020-04-24,762062,503.0
North Dakota,16,307.0,871,105.37200385270488,70.0,2020-04-25,762062,548.0
North Dakota,17,328.0,934,113.77027066039246,71.0,2020-04-26,762062,589.0
North Dakota,19,361.0,989,123.61198957565132,77.0,2020-04-27,762062,609.0
North Dakota,21,398.0,1031,130.0419126002871,79.0,2020-04-28,762062,612.0
North Dakota,22,434.0,1069,135.55327519283207,82.0,2020-04-29,762062,613.0
North Dakota,22,459.0,1109,140.0148544344161,85.0,2020-04-30,762062,628.0
North Dakota,23,483.0,1150,145.26377118922082,86.0,2020-05-01,762062,644.0
North Dakota,24,503.0,1189,151.30002545724625,90.0,2020-05-02,762062,662.0
North Dakota,26,522.0,1227,156.28649637431076,90.0,2020-05-03,762062,679.0
North Dakota,29,538.0,1270,160.74807561589478,94.0,2020-05-04,762062,703.0
North Dakota,30,560.0,1317,166.12821528956962,95.0,2020-05-05,762062,727.0
North Dakota,32,580.0,1369,173.60792166516634,97.0,2020-05-06,762062,757.0
North Dakota,32,632.0,1417,179.90662177093202,102.0,2020-05-07,762062,753.0
North Dakota,33,692.0,1457,186.9926593899184,104.0,2020-05-08,762062,732.0
North Dakota,34,756.0,1488,192.110353225853,110.0,2020-05-09,762062,698.0
North Dakota,35,800.0,1522,195.6533720353462,110.0,2020-05-10,762062,687.0
North Dakota,36,838.0,1573,199.19639084483936,115.0,2020-05-11,762062,699.0
North Dakota,38,897.0,1637,206.15120554495567,122.0,2020-05-12,762062,702.0
North Dakota,40,951.0,1700,216.12414737908463,127.0,2020-05-13,762062,709.0
North Dakota,41,1015.0,1769,224.6536371056424,129.0,2020-05-14,762062,713.0
North Dakota,42,1063.0,1831,231.0835601302781,130.0,2020-05-15,762062,726.0
North Dakota,42,1120.0,1888,242.4999540719784,130.0,2020-05-16,762062,726.0
North Dakota,43,1169.0,1935,249.3235458532245,130.0,2020-05-17,762062,723.0
North Dakota,44,1222.0,1993,253.3914563381982,133.0,2020-05-18,762062,727.0
North Dakota,46,1263.0,2074,261.6585002270156,135.0,2020-05-19,762062,765.0
North Dakota,48,1303.0,2157,274.9120150328976,142.0,2020-05-20,762062,806.0
North Dakota,50,1349.0,2231,292.49588616149344,144.0,2020-05-21,762062,832.0
North Dakota,52,1398.0,2289,304.0435030220638,147.0,2020-05-22,762062,839.0
North Dakota,52,1450.0,2337,310.3422031278295,150.0,2020-05-23,762062,835.0
North Dakota,53,1499.0,2383,317.2970178279457,152.0,2020-05-24,762062,831.0
North Dakota,54,1582.0,2416,322.4147116638804,154.0,2020-05-25,762062,780.0
North Dakota,55,1671.0,2450,317.82190950342624,156.0,2020-05-26,762062,724.0
North Dakota,56,1752.0,2482,320.05269912421824,161.0,2020-05-27,762062,674.0
North Dakota,57,1812.0,2521,325.5640617167632,161.0,2020-05-28,762062,652.0
North Dakota,58,1872.0,2553,330.68175555269784,164.0,2020-05-29,762062,623.0
North Dakota,60,1928.0,2588,335.1433347942818,165.0,2020-05-30,762062,600.0
North Dakota,62,1993.0,2618,338.16146192829456,167.0,2020-05-31,762062,563.0
North Dakota,64,2054.0,2652,344.4601620340602,169.0,2020-06-01,762062,534.0
North Dakota,66,2124.0,2679,347.2158433303327,170.0,2020-06-02,762062,489.0
