Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Maryland,249,529.0,8580,136.0475579256593,1860.0,2020-04-12,6045680,7802.0
Maryland,266,576.0,8877,147.8080215955856,1975.0,2020-04-13,6045680,8035.0
Maryland,291,670.0,9480,156.6738563734766,2122.0,2020-04-14,6045680,8519.0
Maryland,310,720.0,10096,165.93666882798956,2231.0,2020-04-15,6045680,9066.0
Maryland,321,753.0,10796,178.3753026954784,2451.0,2020-04-16,6045680,9722.0
Maryland,358,765.0,11560,191.4094030779003,2612.0,2020-04-17,6045680,10437.0
Maryland,405,818.0,12248,203.88111841844093,2757.0,2020-04-18,6045680,11025.0
Maryland,488,867.0,12952,212.4988421484432,2886.0,2020-04-19,6045680,11597.0
Maryland,565,920.0,13574,226.3434386206349,3014.0,2020-04-20,6045680,12089.0
Maryland,644,942.0,14217,234.76267351232616,3158.0,2020-04-21,6045680,12631.0
Maryland,699,983.0,14901,244.38938217040928,3325.0,2020-04-22,6045680,13219.0
Maryland,748,1043.0,15709,260.3015707083405,3477.0,2020-04-23,6045680,13918.0
Maryland,807,1104.0,16706,274.8408781146207,3618.0,2020-04-24,6045680,14795.0
Maryland,861,1150.0,17654,293.8627251194241,3760.0,2020-04-25,6045680,15643.0
Maryland,910,1201.0,18611,307.34342538804566,3962.0,2020-04-26,6045680,16500.0
Maryland,957,1245.0,19393,322.3293326805256,4101.0,2020-04-27,6045680,17191.0
Maryland,1013,1306.0,20149,332.68383374574904,4268.0,2020-04-28,6045680,17830.0
Maryland,1078,1362.0,20901,344.8578158288232,4402.0,2020-04-29,6045680,18461.0
Maryland,1099,1436.0,22021,359.62869354646625,4559.0,2020-04-30,6045680,19486.0
Maryland,1157,1513.0,23229,388.24416773630094,4718.0,2020-05-01,6045680,20559.0
Maryland,1204,1591.0,24469,404.8014449987429,4910.0,2020-05-02,6045680,21674.0
Maryland,1283,1650.0,25447,421.1602334228738,5051.0,2020-05-03,6045680,22514.0
Maryland,1329,1723.0,26329,436.8077701763904,5199.0,2020-05-04,6045680,23277.0
Maryland,1381,1802.0,27229,448.5351523732649,5337.0,2020-05-05,6045680,24046.0
Maryland,1443,1914.0,28218,465.836762779373,5497.0,2020-05-06,6045680,24861.0
Maryland,1500,1991.0,29340,485.86759471225736,5663.0,2020-05-07,6045680,25849.0
Maryland,1559,2076.0,30464,504.24435299255,5811.0,2020-05-08,6045680,26829.0
Maryland,1606,2164.0,31535,521.595585608236,5932.0,2020-05-09,6045680,27765.0
Maryland,1647,2250.0,32498,539.0129811700256,5955.0,2020-05-10,6045680,28601.0
Maryland,1694,2328.0,33340,552.0140000793955,6183.0,2020-05-11,6045680,29318.0
Maryland,1749,2382.0,34082,563.3940268092258,6287.0,2020-05-12,6045680,29951.0
Maryland,1810,2473.0,34925,575.8161199401887,6404.0,2020-05-13,6045680,30642.0
Maryland,1862,2570.0,35900,593.8620634899631,6553.0,2020-05-14,6045680,31468.0
Maryland,1911,2686.0,36952,611.7756811475301,6679.0,2020-05-15,6045680,32355.0
Maryland,1953,2769.0,37919,628.0186844159797,6755.0,2020-05-16,6045680,33197.0
Maryland,1990,2813.0,38844,641.8467401516455,6993.0,2020-05-17,6045680,34041.0
Maryland,2032,2833.0,40037,657.692765743473,7086.0,2020-05-18,6045680,35172.0
Maryland,2075,2892.0,41210,687.2014397057072,7199.0,2020-05-19,6045680,36243.0
Maryland,2121,2986.0,42466,700.0535919863439,7393.0,2020-05-20,6045680,37359.0
Maryland,2163,3111.0,43426,720.0348017096505,7485.0,2020-05-21,6045680,38152.0
Maryland,2203,3208.0,44483,734.8056794272935,7634.0,2020-05-22,6045680,39072.0
Maryland,2242,3281.0,45410,752.5208082465496,7825.0,2020-05-23,6045680,39887.0
Maryland,2274,3310.0,46320,766.0511307247489,7939.0,2020-05-24,6045680,40736.0
Maryland,2304,3327.0,47050,779.9288086699925,8092.0,2020-05-25,6045680,41419.0
Maryland,2342,3354.0,47754,788.7781027113575,8179.0,2020-05-26,6045680,42058.0
Maryland,2384,3401.0,48606,800.9520847944317,8281.0,2020-05-27,6045680,42821.0
Maryland,2428,3480.0,49706,822.2234719667597,8392.0,2020-05-28,6045680,43798.0
Maryland,2467,3562.0,50904,843.3790739834063,8479.0,2020-05-29,6045680,44875.0
Maryland,2502,3661.0,51927,860.366410395522,8619.0,2020-05-30,6045680,45764.0
Maryland,2531,3731.0,52706,872.986992364796,8738.0,2020-05-31,6045680,46444.0
Maryland,2560,3800.0,53426,882.0678567175239,8886.0,2020-06-01,6045680,47066.0
Maryland,2596,3869.0,54161,896.0944012915007,8957.0,2020-06-02,6045680,47696.0
Maryland,2635,3936.0,55005,909.4427756679148,9111.0,2020-06-03,6045680,48434.0
Maryland,2670,4038.0,55870,923.9324608646174,9217.0,2020-06-04,6045680,49162.0
Maryland,2703,4106.0,56703,939.0176125762528,9346.0,2020-06-05,6045680,49894.0
Maryland,2730,4197.0,57408,950.794616982705,9451.0,2020-06-06,6045680,50481.0
Maryland,2755,4237.0,57953,958.9161186169298,9546.0,2020-06-07,6045680,50961.0
Maryland,2778,4272.0,58427,966.0451760595996,9629.0,2020-06-08,6045680,51377.0
Maryland,2810,4289.0,58924,974.3155443225576,9676.0,2020-06-09,6045680,51825.0
Maryland,2843,4318.0,59522,983.5948975135964,9755.0,2020-06-10,6045680,52361.0
Maryland,2873,4383.0,60091,995.702716650567,9789.0,2020-06-11,6045680,52835.0
Maryland,2900,4458.0,60705,1002.583663045348,9923.0,2020-06-12,6045680,53347.0
Maryland,2921,4517.0,61206,1014.029852721282,10053.0,2020-06-13,6045680,53768.0
Maryland,2937,4548.0,61679,1020.5799843855448,10165.0,2020-06-14,6045680,54194.0
Maryland,2956,4562.0,62047,1026.054968175623,10222.0,2020-06-15,6045680,54529.0
Maryland,2975,4580.0,62470,1032.290825845893,10262.0,2020-06-16,6045680,54915.0
Maryland,2998,4605.0,62869,1041.5536383004062,10309.0,2020-06-17,6045680,55266.0
Maryland,3014,4640.0,63248,1045.8542297971444,10357.0,2020-06-18,6045680,55594.0
Maryland,3032,4690.0,63577,1051.1307247489117,10447.0,2020-06-19,6045680,55855.0
Maryland,3049,4734.0,63936,1057.8793452514851,10497.0,2020-06-20,6045680,56153.0
Maryland,3064,4764.0,64288,1063.668603035556,10544.0,2020-06-21,6045680,56460.0
Maryland,3077,4782.0,64638,1068.581201783753,10572.0,2020-06-22,6045680,56779.0
Maryland,3091,4794.0,64982,1075.263659340223,10611.0,2020-06-23,6045680,57097.0
Maryland,3109,4827.0,65373,1080.7221023937757,10648.0,2020-06-24,6045680,57437.0
Maryland,3126,4862.0,65743,1088.0000264651785,10683.0,2020-06-25,6045680,57755.0
Maryland,3142,4904.0,66114,1093.590795410938,10725.0,2020-06-26,6045680,58068.0
Maryland,3155,4938.0,66447,1099.1319421471198,10751.0,2020-06-27,6045680,58354.0
