Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Florida,480,0,20457,92.6308018391323,2772.0,2020-04-12,21477737,19977
Florida,510,0,20847,97.86412786412274,2833.0,2020-04-13,21477737,20337
Florida,555,0,21719,100.6996221249939,3060.0,2020-04-14,21477737,21164
Florida,611,0,22494,104.81085600405666,3344.0,2020-04-15,21477737,21883
Florida,663,0,23537,108.6846346987115,3460.0,2020-04-16,21477737,22874
Florida,713,0,24531,115.27750805403754,3665.0,2020-04-17,21477737,23818
Florida,749,0,25521,118.69034433190052,3842.0,2020-04-18,21477737,24772
Florida,781,0,26288,122.51756318647536,3930.0,2020-04-19,21477737,25507
Florida,821,0,27080,125.98627127243434,4010.0,2020-04-20,21477737,26259
Florida,860,0,27745,129.75761831891322,4235.0,2020-04-21,21477737,26885
Florida,915,0,28608,131.80625128243258,4469.0,2020-04-22,21477737,27693
Florida,975,0,29496,138.04061386914273,4693.0,2020-04-23,21477737,28521
Florida,1029,0,30340,142.1611597162215,5009.0,2020-04-24,21477737,29311
Florida,1058,0,30968,143.58589082266909,5045.0,2020-04-25,21477737,29910
Florida,1072,0,31503,146.8124877402121,5155.0,2020-04-26,21477737,30431
Florida,1111,0,32172,149.63401404905926,5211.0,2020-04-27,21477737,31061
Florida,1159,0,32726,152.93976269473828,5266.0,2020-04-28,21477737,31567
Florida,1219,0,33243,154.5460771774978,5624.0,2020-04-29,21477737,32024
Florida,1266,0,33870,156.86010122947312,5795.0,2020-04-30,21477737,32604
Florida,1315,0,34627,161.69301262977567,5795.0,2020-05-01,21477737,33312
Florida,1352,0,35423,165.11516087565462,5945.0,2020-05-02,21477737,34071
Florida,1380,0,36146,167.97859104057378,6244.0,2020-05-03,21477737,34766
Florida,1416,0,36804,171.79184194312464,6329.0,2020-05-04,21477737,35388
Florida,1469,0,37446,174.31538527545987,6546.0,2020-05-05,21477737,35977
Florida,1536,0,38089,176.9367042719631,6776.0,2020-05-06,21477737,36553
Florida,1602,0,38676,180.78254706257,6990.0,2020-05-07,21477737,37074
Florida,1661,0,39342,182.50991712953743,7157.0,2020-05-08,21477737,37681
Florida,1701,0,39932,186.24401630395232,7325.0,2020-05-09,21477737,38231
Florida,1723,0,40526,189.0143267887115,7404.0,2020-05-10,21477737,38803
Florida,1745,0,41167,190.81153661579896,7458.0,2020-05-11,21477737,39422
Florida,1780,0,41769,195.19281756732565,7654.0,2020-05-12,21477737,39989
Florida,1827,0,42511,197.423033907157,7835.0,2020-05-13,21477737,40684
Florida,1873,0,43250,201.18506898561984,7993.0,2020-05-14,21477737,41377
Florida,1918,0,44053,205.50582214504257,7993.0,2020-05-15,21477737,42135
Florida,1951,0,44845,208.63929938242563,8393.0,2020-05-16,21477737,42894
Florida,1978,0,45613,212.25699895664053,8478.0,2020-05-17,21477737,43635
Florida,2007,0,46324,216.23320929947133,8553.0,2020-05-18,21477737,44317
Florida,2048,0,46952,218.57051327148665,8744.0,2020-05-19,21477737,44904
Florida,2097,0,47696,221.024216843702,8934.0,2020-05-20,21477737,45599
Florida,2143,0,48532,226.63002158933224,9200.0,2020-05-21,21477737,46389
Florida,2189,0,49417,230.2430651795392,9372.0,2020-05-22,21477737,47228
Florida,2220,0,50148,233.39051036894625,9567.0,2020-05-23,21477737,47928
Florida,2240,0,50913,236.8359385348652,9638.0,2020-05-24,21477737,48673
Florida,2249,0,51622,240.928548477896,9681.0,2020-05-25,21477737,49373
Florida,2276,0,52211,243.29844433796725,9740.0,2020-05-26,21477737,49935
Florida,2314,0,52724,245.06306227699875,9899.0,2020-05-27,21477737,50410
Florida,2365,0,53472,248.09410786620583,10056.0,2020-05-28,21477737,51107
Florida,2408,0,54402,253.7371604839001,10243.0,2020-05-29,21477737,51994
Florida,2437,0,55361,258.05325765931485,10375.0,2020-05-30,21477737,52924
Florida,2452,0,56139,261.4940298412258,10453.0,2020-05-31,21477737,53687
Florida,2480,0,56813,264.5995711745609,10494.0,2020-06-01,21477737,54333
Florida,2518,0,57680,267.47231330749605,10678.0,2020-06-02,21477737,55162
Florida,2567,0,58798,273.6042442460302,10796.0,2020-06-03,21477737,56231
Florida,2611,0,60145,280.2110855533802,10923.0,2020-06-04,21477737,57534
Florida,2651,0,61476,286.28714468381844,11066.0,2020-06-05,21477737,58825
Florida,2682,0,62728,292.20024437397666,11163.0,2020-06-06,21477737,60046
Florida,2700,0,63866,297.694305503415,11215.0,2020-06-07,21477737,61166
Florida,2725,0,64947,302.1919860551417,11282.0,2020-06-08,21477737,62222
Florida,2759,0,66091,307.2949445279081,11460.0,2020-06-09,21477737,63332
Florida,2804,0,67480,313.67829860287424,11621.0,2020-06-10,21477737,64676
Florida,2842,0,69137,321.58415944845586,11850.0,2020-06-11,21477737,66295
Florida,2883,0,71197,330.43984103166923,11986.0,2020-06-12,21477737,68314
Florida,2911,0,73363,342.4569357563136,12155.0,2020-06-13,21477737,70452
Florida,2931,0,75482,351.8433995164388,12224.0,2020-06-14,21477737,72551
Florida,2954,0,77667,360.02861940250034,12298.0,2020-06-15,21477737,74713
Florida,2983,0,80051,372.98622289676047,12489.0,2020-06-16,21477737,77068
Florida,3024,0,82918,385.1383411576369,12673.0,2020-06-17,21477737,79894
Florida,3061,0,86131,400.0700818712884,12862.0,2020-06-18,21477737,83070
Florida,3103,0,89823,417.8652527498591,13062.0,2020-06-19,21477737,86720
Florida,3136,0,93612,436.7173319982454,13227.0,2020-06-20,21477737,90476
Florida,3159,0,97101,452.98534012219255,13325.0,2020-06-21,21477737,93942
Florida,3190,0,100337,466.6087493295965,13407.0,2020-06-22,21477737,97147
Florida,3230,0,104244,481.9083127798799,13614.0,2020-06-23,21477737,101014
Florida,3282,0,108845,507.56744064796027,13865.0,2020-06-24,21477737,105563
Florida,3324,0,115330,530.8659846239852,14068.0,2020-06-25,21477737,112006
Florida,3361,0,123174,572.4997936235088,14281.0,2020-06-26,21477737,119813
