Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Connecticut,578,343.0,12708,337.5604825081403,1654.0,2020-04-12,3565287,11787.0
Connecticut,609,457.0,13135,375.31340394195473,1760.0,2020-04-13,3565287,12069.0
Connecticut,713,686.0,14041,392.3667295227565,1779.0,2020-04-14,3565287,12642.0
Connecticut,836,914.0,14876,413.8516758959377,1908.0,2020-04-15,3565287,13126.0
Connecticut,958,1143.0,15816,445.51813079844624,1926.0,2020-04-16,3565287,13715.0
Connecticut,1031,1372.0,16747,471.46274619687,1946.0,2020-04-17,3565287,14344.0
Connecticut,1083,1601.0,17440,492.24648674847214,1946.0,2020-04-18,3565287,14756.0
Connecticut,1181,1829.0,18442,503.8023586880944,1938.0,2020-04-19,3565287,15432.0
Connecticut,1293,2058.0,19379,555.7757341835313,1919.0,2020-04-20,3565287,16028.0
Connecticut,1432,2287.0,20881,571.0620210939541,1949.0,2020-04-21,3565287,17162.0
Connecticut,1535,2516.0,21976,630.2157442023602,1972.0,2020-04-22,3565287,17925.0
Connecticut,1650,2744.0,23168,647.9141791390147,1947.0,2020-04-23,3565287,18774.0
Connecticut,1757,2973.0,23873,671.3625018126171,1877.0,2020-04-24,3565287,19143.0
Connecticut,1852,3202.0,24596,689.5097084750821,1810.0,2020-04-25,3565287,19542.0
Connecticut,1933,3431.0,25283,708.7507962192104,1766.0,2020-04-26,3565287,19919.0
Connecticut,2007,3659.0,25859,729.1699097435915,1758.0,2020-04-27,3565287,20193.0
Connecticut,2089,3888.0,26358,738.0051030954871,3258.0,2020-04-28,3565287,20381.0
Connecticut,2171,4117.0,26926,750.7670490482253,4758.0,2020-04-29,3565287,20638.0
Connecticut,2255,4329.0,27743,776.9360503095543,6258.0,2020-04-30,3565287,21159.0
Connecticut,2364,4523.0,28583,806.7793700759574,7758.0,2020-05-01,3565287,21696.0
Connecticut,2463,4701.0,29112,821.4485958633906,7758.0,2020-05-02,3565287,21948.0
Connecticut,2536,4879.0,29515,821.4485958633906,7758.0,2020-05-03,3565287,22100.0
Connecticut,2581,5057.0,29960,840.6896836075189,7758.0,2020-05-04,3565287,22322.0
Connecticut,2635,5235.0,30529,858.864938502847,7758.0,2020-05-05,3565287,22659.0
Connecticut,2716,5394.0,31133,869.3549775936692,7758.0,2020-05-06,3565287,23023.0
Connecticut,2796,5534.0,31730,891.4850333227031,9389.0,2020-05-07,3565287,23400.0
Connecticut,2867,5656.0,32393,909.0712753279048,9389.0,2020-05-08,3565287,23870.0
