Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Nebraska,19,14.0,802,40.89106331239325,0.0,2020-04-12,1934408,769.0
Nebraska,19,19.0,834,42.080057568000136,0.0,2020-04-13,1934408,796.0
Nebraska,20,29.0,870,46.37077596866845,0.0,2020-04-14,1934408,821.0
Nebraska,20,39.0,916,46.57755757833921,0.0,2020-04-15,1934408,857.0
Nebraska,22,48.0,973,49.21402310164143,0.0,2020-04-16,1934408,903.0
Nebraska,25,58.0,1089,55.10729897725816,0.0,2020-04-17,1934408,1006.0
Nebraska,27,68.0,1263,64.56755761969553,0.0,2020-04-18,1934408,1168.0
Nebraska,30,78.0,1457,76.19902316367592,0.0,2020-04-19,1934408,1349.0
Nebraska,33,87.0,1602,85.19402318435408,0.0,2020-04-20,1934408,1482.0
Nebraska,37,97.0,1715,87.10675307380863,0.0,2020-04-21,1934408,1581.0
Nebraska,41,107.0,1900,93.72376458327302,0.0,2020-04-22,1934408,1752.0
Nebraska,46,117.0,2146,113.83327612375466,0.0,2020-04-23,1934408,1983.0
Nebraska,52,127.0,2448,125.30965546048196,0.0,2020-04-24,1934408,2269.0
Nebraska,56,136.0,2723,140.5597991737007,0.0,2020-04-25,1934408,2531.0
Nebraska,59,146.0,3035,156.53367852076707,0.0,2020-04-26,1934408,2830.0
Nebraska,63,156.0,3301,173.59316131860496,0.0,2020-04-27,1934408,3082.0
Nebraska,66,166.0,3575,181.81273030301776,0.0,2020-04-28,1934408,3343.0
Nebraska,68,175.0,3883,199.0789947105264,0.0,2020-04-29,1934408,3640.0
Nebraska,71,185.0,4380,221.3080177501334,0.0,2020-04-30,1934408,4124.0
Nebraska,74,195.0,4868,258.89057530779445,0.0,2020-05-01,1934408,4599.0
Nebraska,78,205.0,5328,274.8644546548608,0.0,2020-05-02,1934408,5045.0
Nebraska,81,214.0,5671,292.6476730865464,0.0,2020-05-03,1934408,5376.0
Nebraska,84,221.0,6023,312.08514439559804,0.0,2020-05-04,1934408,5718.0
Nebraska,87,299.0,6366,329.45479960794205,0.0,2020-05-05,1934408,5980.0
Nebraska,89,449.0,6798,345.79054677193227,0.0,2020-05-06,1934408,6260.0
Nebraska,91,674.0,7280,379.1340813313427,0.0,2020-05-07,1934408,6515.0
Nebraska,93,899.0,7748,404.15465610150494,0.0,2020-05-08,1934408,6756.0
Nebraska,95,1123.0,8027,418.3708917663699,0.0,2020-05-09,1934408,6809.0
Nebraska,97,1348.0,8223,422.4031331549497,0.0,2020-05-10,1934408,6778.0
Nebraska,98,1573.0,8370,434.6032481255247,0.0,2020-05-11,1934408,6699.0
Nebraska,102,1798.0,8617,441.06517342773606,0.0,2020-05-12,1934408,6717.0
Nebraska,107,2022.0,8901,460.7094263464584,0.0,2020-05-13,1934408,6772.0
Nebraska,111,2247.0,9260,478.6994263878148,0.0,2020-05-14,1934408,6902.0
Nebraska,117,2472.0,9696,496.79281723400646,0.0,2020-05-15,1934408,7107.0
Nebraska,123,2697.0,10002,528.3270127087977,0.0,2020-05-16,1934408,7182.0
Nebraska,130,2921.0,10340,526.104110404837,0.0,2020-05-17,1934408,7289.0
Nebraska,134,3146.0,10552,549.2636506879625,0.0,2020-05-18,1934408,7272.0
Nebraska,138,3371.0,10867,561.1018978416135,0.0,2020-05-19,1934408,7358.0
Nebraska,142,3596.0,11134,574.9562656895546,0.0,2020-05-20,1934408,7396.0
Nebraska,145,3821.0,11403,590.7233634269503,0.0,2020-05-21,1934408,7437.0
Nebraska,148,4045.0,11684,602.8717829951075,0.0,2020-05-22,1934408,7491.0
Nebraska,149,4270.0,11919,618.4320991228324,0.0,2020-05-23,1934408,7500.0
Nebraska,150,4495.0,12153,627.2720129362575,0.0,2020-05-24,1934408,7508.0
Nebraska,151,4720.0,12371,639.058564687491,0.0,2020-05-25,1934408,7500.0
Nebraska,152,4944.0,12655,652.3442831088374,0.0,2020-05-26,1934408,7559.0
Nebraska,156,5169.0,12950,671.2131049912945,0.0,2020-05-27,1934408,7625.0
Nebraska,160,5394.0,13293,684.9123866319825,0.0,2020-05-28,1934408,7739.0
Nebraska,166,5619.0,13600,705.5388521966411,0.0,2020-05-29,1934408,7815.0
Nebraska,171,5843.0,13884,718.8245706179875,0.0,2020-05-30,1934408,7870.0
Nebraska,176,6068.0,14117,728.9568694918548,0.0,2020-05-31,1934408,7873.0
Nebraska,180,6293.0,14354,741.5705476817714,0.0,2020-06-01,1934408,7881.0
Nebraska,183,6518.0,14615,755.5800017369655,0.0,2020-06-02,1934408,7914.0
Nebraska,185,6755.0,14880,769.4860649873243,851.0,2020-06-03,1934408,7940.0
Nebraska,187,7115.0,15143,782.6166972014177,902.0,2020-06-04,1934408,7841.0
Nebraska,187,7520.0,15372,796.419369646941,905.0,2020-06-05,1934408,7665.0
Nebraska,187,7936.0,15547,805.0008064482777,919.0,2020-06-06,1934408,7424.0
Nebraska,187,8222.0,15674,809.7567834707053,928.0,2020-06-07,1934408,7265.0
Nebraska,188,8449.0,15789,816.0636225656635,935.0,2020-06-08,1934408,7152.0
Nebraska,189,8637.0,15920,822.8874156847986,967.0,2020-06-09,1934408,7094.0
Nebraska,197,8801.0,16097,830.1247720232753,989.0,2020-06-10,1934408,7099.0
Nebraska,206,8998.0,16298,843.4104904446218,1000.0,2020-06-11,1934408,7094.0
Nebraska,215,9261.0,16492,854.1114387450838,1029.0,2020-06-12,1934408,7016.0
Nebraska,218,9572.0,16630,860.2114962303713,1067.0,2020-06-13,1934408,6840.0
Nebraska,219,9870.0,16740,864.8640824479634,1070.0,2020-06-14,1934408,6651.0
Nebraska,223,10117.0,16873,871.119226140504,1075.0,2020-06-15,1934408,6533.0
Nebraska,228,10333.0,17040,880.7862663926121,1088.0,2020-06-16,1934408,6479.0
Nebraska,234,10547.0,17227,890.7634790592264,1116.0,2020-06-17,1934408,6446.0
Nebraska,239,10785.0,17411,900.2237377016637,1141.0,2020-06-18,1934408,6387.0
Nebraska,244,11046.0,17569,909.218737722342,1166.0,2020-06-19,1934408,6279.0
Nebraska,247,11314.0,17702,915.3704906100472,1200.0,2020-06-20,1934408,6141.0
Nebraska,248,11551.0,17827,920.7985078639048,1212.0,2020-06-21,1934408,6028.0
Nebraska,251,11773.0,17958,928.6045136289758,1212.0,2020-06-22,1934408,5934.0
Nebraska,254,11987.0,18094,935.6350883577818,1234.0,2020-06-23,1934408,5853.0
Nebraska,257,12166.0,18222,941.94192745274,1257.0,2020-06-24,1934408,5799.0
Nebraska,261,12278.0,18363,948.4038527549512,1268.0,2020-06-25,1934408,5824.0
Nebraska,264,12442.0,18548,957.6056343853004,1294.0,2020-06-26,1934408,5842.0
Nebraska,267,12688.0,18732,970.5811803921406,1312.0,2020-06-27,1934408,5777.0
Nebraska,268,13024.0,18905,976.9914102919342,1315.0,2020-06-28,1934408,5613.0
Nebraska,270,13307.0,19039,984.383852837664,1316.0,2020-06-29,1934408,5462.0
Nebraska,273,13535.0,19176,991.3627321640522,1330.0,2020-06-30,1934408,5368.0
Nebraska,277,13697.0,19313,998.2382206856053,1330.0,2020-07-01,1934408,5339.0
Nebraska,280,13855.0,19474,1005.5789678289171,1343.0,2020-07-02,1934408,5339.0
Nebraska,283,14009.0,19646,1016.3316115317969,1353.0,2020-07-03,1934408,5354.0
Nebraska,284,14187.0,19805,1024.964743735551,1365.0,2020-07-04,1934408,5334.0
Nebraska,284,14393.0,19934,1030.2376747821556,1368.0,2020-07-05,1934408,5257.0
Nebraska,284,14580.0,20058,1036.2860368650254,1369.0,2020-07-06,1934408,5194.0
Nebraska,283,14775.0,20224,1044.298824239767,1369.0,2020-07-07,1934408,5166.0
Nebraska,283,14905.0,20416,1055.87859438133,1398.0,2020-07-08,1934408,5228.0
Nebraska,284,15054.0,20608,1066.1142840600328,1405.0,2020-07-09,1934408,5270.0
Nebraska,285,15245.0,20799,1074.075376032357,1419.0,2020-07-10,1934408,5269.0
Nebraska,286,15476.0,20982,1085.5000599666669,1419.0,2020-07-11,1934408,5220.0
Nebraska,287,15694.0,21189,1094.495059987345,1421.0,2020-07-12,1934408,5208.0
Nebraska,287,15869.0,21429,1106.2299163361608,1421.0,2020-07-13,1934408,5273.0
Nebraska,288,16030.0,21698,1122.6690543049865,1431.0,2020-07-14,1934408,5380.0
