Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Idaho,31,117.0,1416,78.73244677725768,131.0,2020-04-12,1787065,1268.0
Idaho,32,156.0,1432,79.79564257595555,132.0,2020-04-13,1787065,1244.0
Idaho,35,234.0,1454,81.92203417335128,135.0,2020-04-14,1787065,1185.0
Idaho,38,312.0,1508,82.42565323589237,141.0,2020-04-15,1787065,1158.0
Idaho,41,364.0,1556,88.80482802807956,143.0,2020-04-16,1787065,1151.0
Idaho,42,411.0,1617,90.03589684762446,148.0,2020-04-17,1787065,1164.0
Idaho,43,454.0,1644,92.6099498339456,151.0,2020-04-18,1787065,1147.0
Idaho,44,519.0,1665,93.3373995909494,151.0,2020-04-19,1787065,1102.0
Idaho,45,588.0,1692,93.56123028541212,151.0,2020-04-20,1787065,1059.0
Idaho,48,651.0,1724,97.14252139681544,157.0,2020-04-21,1787065,1025.0
Idaho,51,712.0,1779,98.82125160528577,158.0,2020-04-22,1787065,1016.0
Idaho,54,793.0,1824,102.73828875838316,162.0,2020-04-23,1787065,977.0
Idaho,56,869.0,1864,104.64084966131618,168.0,2020-04-24,1787065,939.0
Idaho,57,926.0,1884,105.5921301127827,168.0,2020-04-25,1787065,901.0
Idaho,58,953.0,1893,106.15170684893948,169.0,2020-04-26,1787065,882.0
Idaho,59,986.0,1915,106.15170684893948,169.0,2020-04-27,1787065,870.0
Idaho,61,1036.0,1933,109.22937889780172,172.0,2020-04-28,1787065,836.0
Idaho,62,1082.0,1962,109.22937889780172,173.0,2020-04-29,1787065,818.0
Idaho,62,1127.0,1983,111.02002445350335,175.0,2020-04-30,1787065,794.0
Idaho,63,1170.0,2020,112.75471233558936,178.0,2020-05-01,1787065,787.0
Idaho,64,1234.0,2045,115.32876532191052,178.0,2020-05-02,1787065,747.0
Idaho,64,1295.0,2076,115.32876532191052,200.0,2020-05-03,1787065,717.0
Idaho,64,1342.0,2098,117.84686063461598,200.0,2020-05-04,1787065,692.0
Idaho,65,1365.0,2130,119.0219717805452,201.0,2020-05-05,1787065,700.0
Idaho,66,1378.0,2154,120.75665966263118,203.0,2020-05-06,1787065,710.0
Idaho,67,1399.0,2171,121.87581313494472,205.0,2020-05-07,1787065,705.0
Idaho,68,1420.0,2187,121.87581313494472,206.0,2020-05-08,1787065,699.0
Idaho,69,1450.0,2204,123.386670322568,206.0,2020-05-09,1787065,685.0
Idaho,69,1480.0,2231,124.78561216295994,207.0,2020-05-10,1787065,682.0
Idaho,70,1502.0,2261,126.46434237143023,207.0,2020-05-11,1787065,689.0
Idaho,70,1517.0,2282,128.3109456007476,210.0,2020-05-12,1787065,695.0
Idaho,71,1533.0,2312,128.3109456007476,214.0,2020-05-13,1787065,708.0
Idaho,72,1555.0,2331,131.55649067045687,212.0,2020-05-14,1787065,704.0
Idaho,73,1572.0,2373,131.55649067045687,212.0,2020-05-15,1787065,728.0
Idaho,73,1597.0,2396,135.3616124763229,213.0,2020-05-16,1787065,726.0
Idaho,74,1622.0,2431,135.3616124763229,213.0,2020-05-17,1787065,735.0
Idaho,75,1642.0,2443,137.3760887264873,213.0,2020-05-18,1787065,726.0
Idaho,76,1655.0,2472,137.3760887264873,213.0,2020-05-19,1787065,741.0
Idaho,78,1668.0,2489,140.22993008088682,215.0,2020-05-20,1787065,743.0
Idaho,78,1692.0,2535,140.22993008088682,221.0,2020-05-21,1787065,765.0
Idaho,79,1714.0,2565,145.2101630326821,223.0,2020-05-22,1787065,772.0
Idaho,79,1775.0,2605,145.2101630326821,225.0,2020-05-23,1787065,751.0
Idaho,80,1863.0,2615,146.94485091476807,225.0,2020-05-24,1787065,672.0
Idaho,80,1985.0,2626,146.94485091476807,225.0,2020-05-25,1787065,561.0
Idaho,80,2061.0,2650,146.94485091476807,225.0,2020-05-26,1787065,509.0
Idaho,81,2128.0,2698,151.0297610887125,231.0,2020-05-27,1787065,489.0
Idaho,81,2160.0,2746,155.00275591542558,234.0,2020-05-28,1787065,505.0
Idaho,82,2201.0,2781,155.00275591542558,238.0,2020-05-29,1787065,498.0
Idaho,82,2225.0,2804,156.84935914474292,240.0,2020-05-30,1787065,497.0
Idaho,82,2249.0,2827,158.86383539490728,242.0,2020-05-31,1787065,496.0
Idaho,83,2263.0,2870,158.86383539490728,242.0,2020-06-01,1787065,524.0
Idaho,83,2271.0,2901,164.12385671478094,247.0,2020-06-02,1787065,547.0
Idaho,83,2286.0,2952,164.12385671478094,251.0,2020-06-03,1787065,583.0
Idaho,83,2318.0,3011,167.31344411087454,253.0,2020-06-04,1787065,610.0
Idaho,84,2360.0,3080,174.08432261837146,255.0,2020-06-05,1787065,636.0
Idaho,84,2418.0,3129,175.6511374796104,257.0,2020-06-06,1787065,627.0
Idaho,84,2467.0,3155,175.6511374796104,260.0,2020-06-07,1787065,604.0
Idaho,85,2501.0,3183,178.44902116039427,260.0,2020-06-08,1787065,597.0
Idaho,85,2524.0,3223,180.239666716096,260.0,2020-06-09,1787065,614.0
Idaho,86,2563.0,3247,182.42201598710736,262.0,2020-06-10,1787065,598.0
Idaho,86,2622.0,3291,182.42201598710736,262.0,2020-06-11,1787065,583.0
Idaho,87,2696.0,3322,187.6260796333653,265.0,2020-06-12,1787065,539.0
Idaho,87,2772.0,3368,187.6260796333653,265.0,2020-06-13,1787065,509.0
Idaho,87,2836.0,3383,190.20013261968649,266.0,2020-06-14,1787065,460.0
Idaho,88,2870.0,3420,190.20013261968649,266.0,2020-06-15,1787065,462.0
Idaho,88,2891.0,3497,193.7254660574741,270.0,2020-06-16,1787065,518.0
Idaho,88,2937.0,3612,203.23827057213924,275.0,2020-06-17,1787065,587.0
Idaho,89,3007.0,3748,209.4495723434794,275.0,2020-06-18,1787065,652.0
Idaho,89,3094.0,3872,216.61215456628605,278.0,2020-06-19,1787065,689.0
Idaho,89,3208.0,3960,224.0545251571712,279.0,2020-06-20,1787065,663.0
Idaho,89,3314.0,4088,224.1664405044025,283.0,2020-06-21,1787065,685.0
Idaho,89,3388.0,4172,238.15585890832173,283.0,2020-06-22,1787065,695.0
Idaho,89,3431.0,4304,238.0439435610904,293.0,2020-06-23,1787065,784.0
Idaho,90,3499.0,4507,246.3256792562106,298.0,2020-06-24,1787065,918.0
Idaho,90,3602.0,4710,272.2340821402691,300.0,2020-06-25,1787065,1018.0
Idaho,90,3716.0,5017,272.2340821402691,303.0,2020-06-26,1787065,1211.0
Idaho,91,3841.0,5169,297.80673898263353,309.0,2020-06-27,1787065,1237.0
Idaho,91,3961.0,5465,297.80673898263353,312.0,2020-06-28,1787065,1413.0
Idaho,92,4043.0,5730,321.8685386373747,312.0,2020-06-29,1787065,1595.0
Idaho,92,4126.0,6079,342.29308950709685,322.0,2020-06-30,1787065,1861.0
Idaho,92,4233.0,6360,356.45038093186315,330.0,2020-07-01,1787065,2035.0
Idaho,93,4309.0,6652,368.9289421481592,340.0,2020-07-02,1787065,2250.0
Idaho,93,4385.0,6985,391.36796926804567,350.0,2020-07-03,1787065,2507.0
Idaho,93,4461.0,7365,412.40805454754025,355.0,2020-07-04,1787065,2811.0
Idaho,94,4489.0,7718,432.720690070031,359.0,2020-07-05,1787065,3135.0
Idaho,96,4514.0,8108,450.571187953432,369.0,2020-07-06,1787065,3498.0
Idaho,97,4539.0,8520,477.8225750042668,387.0,2020-07-07,1787065,3884.0
Idaho,98,4570.0,8979,501.8843746590079,396.0,2020-07-08,1787065,4311.0
Idaho,99,4608.0,9442,527.6249045222194,411.0,2020-07-09,1787065,4735.0
Idaho,101,4653.0,9954,555.6037413300579,432.0,2020-07-10,1787065,5200.0
Idaho,102,4698.0,10446,587.8913190063037,449.0,2020-07-11,1787065,5646.0
Idaho,102,4750.0,10937,610.1065154317274,468.0,2020-07-12,1787065,6085.0
Idaho,102,4816.0,11342,638.1413099131817,477.0,2020-07-13,1787065,6424.0
Idaho,105,4898.0,11857,655.8239347757357,500.0,2020-07-14,1787065,6854.0
Idaho,109,5009.0,12434,696.6170788415642,510.0,2020-07-15,1787065,7316.0
Idaho,114,5147.0,13112,734.9480852683031,526.0,2020-07-16,1787065,7851.0
Idaho,117,5303.0,13730,769.5858852364072,554.0,2020-07-17,1787065,8310.0
Idaho,120,5461.0,14310,800.3626057250295,570.0,2020-07-18,1787065,8729.0
Idaho,121,5619.0,14815,832.3144373595812,583.0,2020-07-19,1787065,9075.0
Idaho,123,5788.0,15321,854.361760764158,600.0,2020-07-20,1787065,9410.0
Idaho,127,5960.0,15804,885.4182696208588,621.0,2020-07-21,1787065,9717.0
Idaho,133,6159.0,16294,913.3411487550816,656.0,2020-07-22,1787065,10002.0
Idaho,139,6383.0,16774,936.5635833055876,674.0,2020-07-23,1787065,10252.0
Idaho,143,6632.0,17089,966.1092349746652,697.0,2020-07-24,1787065,10314.0
Idaho,145,6878.0,17569,966.1092349746652,709.0,2020-07-25,1787065,10546.0
Idaho,148,7119.0,18045,1017.1985909857784,723.0,2020-07-26,1787065,10778.0
Idaho,152,7357.0,18696,1045.9608352242365,741.0,2020-07-27,1787065,11187.0
Idaho,161,7597.0,19195,1075.506486893314,750.0,2020-07-28,1787065,11437.0
Idaho,170,7844.0,19712,1100.9112707148313,783.0,2020-07-29,1787065,11698.0
Idaho,179,8104.0,20210,1132.6952293285358,808.0,2020-07-30,1787065,11927.0
Idaho,187,8369.0,20689,1159.2191666223669,835.0,2020-07-31,1787065,12133.0
Idaho,195,8593.0,20978,1181.2664900269435,850.0,2020-08-01,1787065,12190.0
Idaho,199,8802.0,21296,1181.2664900269435,856.0,2020-08-02,1787065,12295.0
Idaho,203,9008.0,21672,1212.6027872517227,874.0,2020-08-03,1787065,12461.0
Idaho,209,9251.0,22204,1244.274830518196,886.0,2020-08-04,1787065,12744.0
Idaho,216,9530.0,22781,1270.6868524647955,906.0,2020-08-05,1787065,13035.0
Idaho,223,9820.0,23344,1309.46552028046,931.0,2020-08-06,1787065,13301.0
Idaho,229,10108.0,23941,1338.7873412550746,954.0,2020-08-07,1787065,13604.0
Idaho,233,10346.0,24365,1370.795130563242,968.0,2020-08-08,1787065,13786.0
Idaho,237,10569.0,24758,1380.7555964668325,988.0,2020-08-09,1787065,13952.0
Idaho,241,10770.0,25125,1404.761438447958,999.0,2020-08-10,1787065,14114.0
