Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Oregon,52,61.0,1555,36.20424886615737,359.0,2020-04-12,4217737,1442.0
Oregon,53,81.0,1581,37.55568448198643,369.0,2020-04-13,4217737,1447.0
Oregon,55,122.0,1626,38.71744492366404,381.0,2020-04-14,4217737,1449.0
Oregon,59,163.0,1677,39.42872682673197,401.0,2020-04-15,4217737,1455.0
Oregon,64,204.0,1728,41.15951279086392,414.0,2020-04-16,4217737,1460.0
Oregon,68,245.0,1788,42.32127323254153,427.0,2020-04-17,4217737,1475.0
Oregon,72,286.0,1846,43.72012764190845,449.0,2020-04-18,4217737,1488.0
Oregon,73,327.0,1903,45.28494782865788,456.0,2020-04-19,4217737,1503.0
Oregon,76,368.0,1957,46.39928947679763,465.0,2020-04-20,4217737,1513.0
Oregon,79,409.0,2006,47.513631124937376,471.0,2020-04-21,4217737,1518.0
Oregon,82,450.0,2063,48.81764794722857,488.0,2020-04-22,4217737,1531.0
Oregon,84,491.0,2121,50.42988692751587,512.0,2020-04-23,4217737,1546.0
Oregon,85,532.0,2185,51.61535676596241,520.0,2020-04-24,4217737,1568.0
Oregon,89,573.0,2247,53.41727092040115,536.0,2020-04-25,4217737,1585.0
Oregon,93,614.0,2306,54.79241593299914,546.0,2020-04-26,4217737,1599.0
Oregon,97,655.0,2350,55.81191999406317,554.0,2020-04-27,4217737,1598.0
Oregon,99,696.0,2395,56.54691129390002,554.0,2020-04-28,4217737,1600.0
Oregon,101,737.0,2447,57.9931844968048,569.0,2020-04-29,4217737,1609.0
Oregon,102,778.0,2511,59.51058589001638,578.0,2020-04-30,4217737,1631.0
Oregon,105,819.0,2574,61.1465342670726,591.0,2020-05-01,4217737,1650.0
Oregon,108,875.0,2631,62.47426048613273,595.0,2020-05-02,4217737,1648.0
Oregon,111,948.0,2691,63.54118334073462,598.0,2020-05-03,4217737,1632.0
Oregon,112,1036.0,2759,65.41422568548015,608.0,2020-05-04,4217737,1611.0
Oregon,113,1108.0,2838,67.31097742699461,622.0,2020-05-05,4217737,1617.0
Oregon,116,1165.0,2914,69.1366009782023,641.0,2020-05-06,4217737,1633.0
Oregon,120,1205.0,2991,70.86738694233424,645.0,2020-05-07,4217737,1666.0
Oregon,124,1245.0,3072,72.74042928707978,659.0,2020-05-08,4217737,1703.0
Oregon,127,1285.0,3152,74.92169378982142,662.0,2020-05-09,4217737,1740.0
Oregon,130,1325.0,3224,76.5339327701087,670.0,2020-05-10,4217737,1769.0
Oregon,132,1365.0,3290,77.9090777827067,673.0,2020-05-11,4217737,1793.0
Oregon,133,1392.0,3353,79.61615435006972,673.0,2020-05-12,4217737,1828.0
Oregon,135,1417.0,3417,80.9912993626677,678.0,2020-05-13,4217737,1865.0
Oregon,136,1440.0,3478,82.48499135911035,685.0,2020-05-14,4217737,1902.0
Oregon,137,1475.0,3544,83.95497395878405,691.0,2020-05-15,4217737,1932.0
Oregon,137,1510.0,3592,85.63834112937815,699.0,2020-05-16,4217737,1945.0
Oregon,137,1545.0,3640,85.89914449383639,703.0,2020-05-17,4217737,1958.0
Oregon,138,1580.0,3678,87.41654588704796,708.0,2020-05-18,4217737,1960.0
Oregon,140,1615.0,3738,88.34121236103626,714.0,2020-05-19,4217737,1983.0
Oregon,143,1650.0,3781,90.11941711870608,723.0,2020-05-20,4217737,1988.0
Oregon,145,1675.0,3827,90.49876746700896,732.0,2020-05-21,4217737,2007.0
Oregon,146,1700.0,3856,91.61310911514872,737.0,2020-05-22,4217737,2010.0
Oregon,148,1725.0,3893,92.18213463760306,740.0,2020-05-23,4217737,2020.0
Oregon,148,1760.0,3921,93.10680111159137,742.0,2020-05-24,4217737,2013.0
Oregon,149,1814.0,3947,93.62840784050783,747.0,2020-05-25,4217737,1984.0
Oregon,150,1888.0,3984,94.05517698234858,752.0,2020-05-26,4217737,1946.0
Oregon,151,1976.0,4030,95.73854415294268,759.0,2020-05-27,4217737,1903.0
Oregon,152,2059.0,4085,96.87659519785136,768.0,2020-05-28,4217737,1874.0
Oregon,152,2111.0,4134,97.94351805245324,771.0,2020-05-29,4217737,1871.0
Oregon,153,2142.0,4186,99.22382547797552,778.0,2020-05-30,4217737,1891.0
Oregon,153,2156.0,4243,100.59897049057348,786.0,2020-05-31,4217737,1934.0
Oregon,155,2177.0,4293,101.9978248999404,790.0,2020-06-01,4217737,1961.0
Oregon,157,2195.0,4345,102.78023499331512,795.0,2020-06-02,4217737,1993.0
Oregon,159,2206.0,4402,104.2976363865267,800.0,2020-06-03,4217737,2037.0
Oregon,161,2211.0,4481,106.07584114419652,812.0,2020-06-04,4217737,2109.0
Oregon,162,2230.0,4538,108.35194323401387,819.0,2020-06-05,4217737,2146.0
Oregon,162,2254.0,4600,108.35194323401387,819.0,2020-06-06,4217737,2184.0
Oregon,163,2287.0,4718,110.53320773675551,819.0,2020-06-07,4217737,2268.0
Oregon,165,2304.0,4857,116.69765089667752,843.0,2020-06-08,4217737,2388.0
Oregon,168,2319.0,4990,118.26247108342696,851.0,2020-06-09,4217737,2503.0
Oregon,170,2331.0,5095,119.96954765079,857.0,2020-06-10,4217737,2594.0
Oregon,172,2350.0,5224,124.16611087889076,864.0,2020-06-11,4217737,2702.0
Oregon,174,2375.0,5330,127.48542642654104,875.0,2020-06-12,4217737,2781.0
Oregon,177,2399.0,5377,127.48542642654104,875.0,2020-06-13,4217737,2801.0
