Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
North Carolina,91,84.0,4728,43.573258947964185,331.0,2020-04-12,10488084,4553.0
North Carolina,98,113.0,4856,46.58620201745143,313.0,2020-04-13,10488084,4645.0
North Carolina,112,169.0,5113,48.75056301989954,418.0,2020-04-14,10488084,4832.0
North Carolina,130,226.0,5364,50.91492402234765,431.0,2020-04-15,10488084,5008.0
North Carolina,152,283.0,5674,53.76577838240045,452.0,2020-04-16,10488084,5239.0
North Carolina,171,339.0,6004,57.636838148893546,429.0,2020-04-17,10488084,5494.0
North Carolina,188,396.0,6324,60.33513842947863,388.0,2020-04-18,10488084,5740.0
North Carolina,201,452.0,6608,62.93809241039641,465.0,2020-04-19,10488084,5955.0
North Carolina,221,509.0,6876,65.74127362061554,373.0,2020-04-20,10488084,6146.0
North Carolina,242,566.0,7174,68.02005018266443,427.0,2020-04-21,10488084,6366.0
North Carolina,263,622.0,7483,71.4620516006546,434.0,2020-04-22,10488084,6598.0
North Carolina,280,679.0,7868,74.56080633984243,486.0,2020-04-23,10488084,6909.0
North Carolina,293,735.0,8292,79.04208242420637,477.0,2020-04-24,10488084,7264.0
North Carolina,307,792.0,8685,83.59963554830415,456.0,2020-04-25,10488084,7586.0
North Carolina,323,849.0,9028,85.78306581068573,451.0,2020-04-26,10488084,7856.0
North Carolina,342,905.0,9357,88.87228591990682,473.0,2020-04-27,10488084,8110.0
North Carolina,361,962.0,9752,93.0103153254684,0.0,2020-04-28,10488084,8429.0
North Carolina,383,1019.0,10229,97.0625330613294,0.0,2020-04-29,10488084,8827.0
North Carolina,402,1075.0,10668,102.53541066223345,0.0,2020-04-30,10488084,9191.0
North Carolina,418,1132.0,11137,105.54835373172068,0.0,2020-05-01,10488084,9587.0
North Carolina,428,1188.0,11476,110.48729205448774,0.0,2020-05-02,10488084,9860.0
North Carolina,435,1245.0,11776,112.22259470843292,0.0,2020-05-03,10488084,10096.0
North Carolina,449,1283.0,12083,114.139055331746,0.0,2020-05-04,10488084,10351.0
North Carolina,468,1736.0,12511,119.27822088381444,0.0,2020-05-05,10488084,10307.0
North Carolina,492,2604.0,13034,124.45552495574978,0.0,2020-05-06,10488084,9938.0
North Carolina,511,3906.0,13533,129.09888974954816,0.0,2020-05-07,10488084,9116.0
North Carolina,531,5208.0,14008,133.54202731404516,0.0,2020-05-08,10488084,8269.0
North Carolina,548,6510.0,14474,138.04237265834254,0.0,2020-05-09,10488084,7416.0
North Carolina,563,7932.0,14896,142.42830244303917,0.0,2020-05-10,10488084,6401.0
North Carolina,579,9041.0,15278,145.63193811186105,0.0,2020-05-11,10488084,5658.0
North Carolina,600,9835.0,15749,148.9499893402837,0.0,2020-05-12,10488084,5314.0
North Carolina,622,10195.0,16314,155.9102692159979,0.0,2020-05-13,10488084,5497.0
North Carolina,644,10556.0,16938,161.78360127550465,0.0,2020-05-14,10488084,5738.0
North Carolina,661,10916.0,17530,166.79881663800558,0.0,2020-05-15,10488084,5953.0
North Carolina,676,11276.0,18099,172.86284129684697,0.0,2020-05-16,10488084,6147.0
North Carolina,690,11674.0,18670,178.04014536878233,0.0,2020-05-17,10488084,6306.0
North Carolina,707,12110.0,19039,183.1316377710171,0.0,2020-05-18,10488084,6222.0
