Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Minnesota,76,892.0,1621,28.74301018222465,361.0,2020-04-12,5639632,653.0
Minnesota,77,897.0,1645,28.74301018222465,361.0,2020-04-13,5639632,671.0
Minnesota,85,919.0,1708,30.05515253477532,405.0,2020-04-14,5639632,704.0
Minnesota,96,956.0,1771,32.07656102383985,445.0,2020-04-15,5639632,719.0
Minnesota,107,1008.0,1896,32.07656102383985,475.0,2020-04-16,5639632,781.0
Minnesota,114,1068.0,2029,36.704522564592864,518.0,2020-04-17,5639632,847.0
Minnesota,122,1114.0,2211,39.169222388978575,561.0,2020-04-18,5639632,975.0
Minnesota,132,1160.0,2345,41.77577544066705,574.0,2020-04-19,5639632,1053.0
Minnesota,145,1205.0,2464,43.79718392973159,602.0,2020-04-20,5639632,1114.0
Minnesota,160,1257.0,2586,45.51715431077773,629.0,2020-04-21,5639632,1169.0
Minnesota,179,1369.0,2743,48.26556058976898,660.0,2020-04-22,5639632,1195.0
Minnesota,200,1482.0,2949,52.16652434059528,712.0,2020-04-23,5639632,1267.0
Minnesota,221,1594.0,3191,56.475316119917046,756.0,2020-04-24,5639632,1376.0
Minnesota,245,1674.0,3411,61.10327766067006,797.0,2020-04-25,5639632,1492.0
Minnesota,267,1756.0,3619,63.86941559307416,829.0,2020-04-26,5639632,1596.0
Minnesota,286,1842.0,3864,67.57533115635914,861.0,2020-04-27,5639632,1736.0
Minnesota,302,1932.0,4212,74.13604291911246,912.0,2020-04-28,5639632,1978.0
Minnesota,321,2042.0,4653,82.34579844926051,950.0,2020-04-29,5639632,2290.0
Minnesota,344,2165.0,5170,91.06977192838114,1044.0,2020-04-30,5639632,2661.0
Minnesota,369,2283.0,5699,101.60237405561216,1096.0,2020-05-01,5639632,3047.0
Minnesota,394,2564.0,6208,110.50366406886124,1159.0,2020-05-02,5639632,3250.0
Minnesota,413,3208.0,6709,118.1460066897982,1199.0,2020-05-03,5639632,3088.0
Minnesota,433,3947.0,7249,128.27078078853373,1271.0,2020-05-04,5639632,2869.0
Minnesota,455,4610.0,7888,139.2112109442602,1350.0,2020-05-05,5639632,2823.0
Minnesota,482,4975.0,8598,152.11985462881265,1405.0,2020-05-06,5639632,3141.0
Minnesota,509,5336.0,9344,166.05693421131025,1459.0,2020-05-07,5639632,3499.0
Minnesota,533,5775.0,10081,178.87691962879848,1549.0,2020-05-08,5639632,3773.0
Minnesota,556,6300.0,10716,191.3245403246169,1612.0,2020-05-09,5639632,3860.0
Minnesota,575,6913.0,11286,199.85346561619625,1657.0,2020-05-10,5639632,3798.0
Minnesota,594,7420.0,11854,209.2157786181793,1716.0,2020-05-11,5639632,3840.0
Minnesota,614,7842.0,12403,221.53927774010788,1799.0,2020-05-12,5639632,3947.0
Minnesota,641,8154.0,12948,229.0397671337421,1851.0,2020-05-13,5639632,4153.0
Minnesota,667,8480.0,13530,238.2247636015967,1915.0,2020-05-14,5639632,4383.0
Minnesota,691,8954.0,14214,252.4987445989384,1985.0,2020-05-15,5639632,4569.0
Minnesota,710,9522.0,14959,265.4251199369037,2039.0,2020-05-16,5639632,4727.0
Minnesota,726,10170.0,15669,277.8195456724836,2090.0,2020-05-17,5639632,4773.0
Minnesota,742,10826.0,16356,290.3026296751277,2128.0,2020-05-18,5639632,4788.0
Minnesota,761,11510.0,17023,301.9523259673681,2221.0,2020-05-19,5639632,4752.0
Minnesota,787,12085.0,17633,313.3183158050029,2308.0,2020-05-20,5639632,4761.0
Minnesota,818,12470.0,18291,322.71609211381167,2380.0,2020-05-21,5639632,5003.0
Minnesota,843,12889.0,19016,336.9900731111534,2432.0,2020-05-22,5639632,5284.0
Minnesota,863,13432.0,19807,351.8846619779447,2534.0,2020-05-23,5639632,5512.0
