Province_State,Deaths,Recovered,Confirmed,Incident_Rate,People_Hospitalized,date,Population,Active
Wyoming,0,137.0,272,46.6515423518252,40.0,2020-04-12,578759,135.0
Wyoming,1,138.0,275,47.515459802784925,41.0,2020-04-13,578759,136.0
Wyoming,1,139.0,281,48.72494423412854,43.0,2020-04-14,578759,141.0
Wyoming,2,152.0,288,49.58886168508827,43.0,2020-04-15,578759,134.0
Wyoming,2,174.0,296,51.14391309681577,43.0,2020-04-16,578759,120.0
Wyoming,3,200.0,303,52.69896450854328,43.0,2020-04-17,578759,100.0
Wyoming,4,217.0,309,53.39009846931106,50.0,2020-04-18,578759,88.0
Wyoming,4,226.0,313,54.08123243007884,50.0,2020-04-19,578759,83.0
Wyoming,5,236.0,357,54.77236639084662,51.0,2020-04-20,578759,116.0
Wyoming,5,245.0,402,76.54308615503172,52.0,2020-04-21,578759,152.0
Wyoming,6,259.0,447,77.2342201157995,52.0,2020-04-22,578759,182.0
Wyoming,6,289.0,457,78.27092105695117,52.0,2020-04-23,578759,162.0
Wyoming,7,316.0,472,81.72659086079007,54.0,2020-04-24,578759,149.0
Wyoming,7,335.0,488,84.83669368424508,54.0,2020-04-25,578759,146.0
Wyoming,7,340.0,504,86.73731207635647,54.0,2020-04-26,578759,157.0
Wyoming,7,343.0,519,89.8474148998115,54.0,2020-04-27,578759,169.0
Wyoming,7,353.0,533,92.6119507428826,56.0,2020-04-28,578759,173.0
Wyoming,7,362.0,546,94.16700215461012,56.0,2020-04-29,578759,177.0
Wyoming,7,372.0,556,96.58597101729735,56.0,2020-04-30,578759,177.0
Wyoming,7,381.0,568,97.79545544864096,56.0,2020-05-01,578759,180.0
Wyoming,7,390.0,577,100.04164082113626,58.0,2020-05-02,578759,180.0
Wyoming,7,400.0,587,101.25112525247988,60.0,2020-05-03,578759,180.0
Wyoming,7,406.0,595,102.97896015439932,60.0,2020-05-04,578759,182.0
Wyoming,7,410.0,610,104.36122807593487,60.0,2020-05-05,578759,193.0
