active_case_ratio,death_incidence_7d,incidence_rate_7d
0.0,,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.094613852907491,0.0,0.7278019789867831
8.200864818973244,0.0,1.2419580110746395
10.632016502220608,0.0023669055852723053,1.7039791515084173
12.969514102848398,0.004733811170544643,2.1866194088039257
15.413530996973487,0.006694619959097497,2.7175467509799196
18.547866504365686,0.009064558275358408,3.3811396098173154
22.954144768579173,0.011595421906521533,4.264191553713333
16.49266990419336,0.016111193261140622,3.076281372610895
12.860404147235606,0.01868706560943467,2.208796410538312
11.208200766494144,0.01951800346788432,1.6425483476974034
11.082369519712483,0.019131470075247625,1.4594495430844985
11.927067716593038,0.01786974529272362,1.807300972953018
13.188630347631866,0.016847757432748346,2.6062027386095847
14.272317099755723,0.01570027548108966,3.7699516095792354
13.6600705930687,0.016568339096906234,3.355940213711309
14.159882646688303,0.018687065609434658,3.017353173697103
14.910842438923662,0.02164996346762058,2.848118252494567
15.714202763088306,0.023351335996620867,2.6956314906777123
16.482188952150874,0.025160551496420793,2.5927413368167995
16.999888331439127,0.027055984448550202,2.4694649402265703
17.18524433595348,0.025160551496420786,2.367596620826754
8.844224312144824,0.02335133599662085,1.2767161275582954
5.265500536837621,0.02164996346762059,0.9324877080087758
4.749413937316159,0.017869745292723612,1.3623949121158372
7.12882833767182,0.01413553323256067,2.1175345027360817
10.838830490685258,0.010496543572783111,3.0769651228527133
15.173040946843127,0.004532279137679195,4.135135119378114
19.224233691994492,0.004733811170544627,5.1549479334556985
14.371860328999404,0.009759001733942152,3.701120911800478
11.560803229164692,0.015640691677978123,2.7779311873970367
10.425488318922275,0.017500168533791348,1.9751487930080358
10.546664281779313,0.01947010645466052,1.5358427036962985
11.423201967988216,0.02152019228770302,1.658980204558727
12.52219752965025,0.01833397182761001,2.3895647824567106
13.48971812069502,0.01701320582848277,3.3336843582901983
13.848885196293038,0.01771229953386133,2.578522486374251
15.951662690025527,0.01970842752323148,2.263990661683998
18.286583269172485,0.021520192287702997,2.41965946064619
20.461326375214107,0.023826327056964827,2.8544318738466026
22.283561988542072,0.026498069179011756,3.405070442887079
24.06678103313975,0.029308880012793137,4.044230897664244
25.764719114093865,0.03222238652228122,4.692021841128217
38.45013327388085,0.03656594639601532,6.207513330715894
52.58411842350004,0.041449015612057785,8.105890498346811
65.07343932573072,0.051476795640925714,10.082934080758852
75.6733267500387,0.06413979325206787,12.018428109961802
85.94104388279975,0.07944721125297673,14.121508251558161
93.82907110029554,0.09834295700056288,16.012912172306756
97.90783601108872,0.11840837992353197,17.468985543230584
66.0148805395634,0.1389503275164007,12.307709599659606
41.21605495793745,0.14641691469832646,7.371949509584655
26.700548873662047,0.14282073834905484,4.583944357803167
37.31982982905516,0.1308665501402352,8.070190005285184
66.0430061593787,0.11144581923045986,14.85136136158196
111.69026455067853,0.08194645082885421,24.222585770242528
188.8274245306081,0.06425614671414916,38.20730892772075
156.64176983634366,0.09982244833808644,34.73464894783043
131.92214331289173,0.14922146203920136,31.199432088675458
112.22385771128812,0.18702548474377498,27.264658207951317
96.93816160948265,0.21573492886874981,22.737994051129277
84.74278731061193,0.2334173758448829,17.23824254620433
74.35982013597678,0.23774149835135372,9.845351880978237
66.86580164910251,0.22667575226488865,7.408846511496188
61.90855847533117,0.19366244630286633,7.161400534539123
58.6953595445764,0.16858283992621192,6.911487921965675
56.26184137934735,0.14805935681360555,6.6254433939158694
54.209548790749245,0.13507961487776515,6.320589331194688
52.94662599756673,0.12398609673702933,6.075390051189253
52.03495741006755,0.11494326499172326,5.9525355574585435
51.26344700158388,0.11077354152786596,5.7445734776580535
51.61232739574771,0.10651075133725431,5.500336011293479
52.59181881213303,0.10492984819138622,5.43317579019928
53.07127299871397,0.10496543572783128,5.409974228302802
53.40459661904202,0.10308953956672072,5.451794910211468
54.44473118662941,0.10236239566733474,5.617847788936406
54.78977389837024,0.10381159034231663,5.73353765250068
54.36921028304993,0.10302611935797037,5.8093544320647315
54.30293464992843,0.10407209662479355,5.769398434779719
54.877529768823074,0.10552435633812193,5.746705570334122
55.076847533683754,0.10714878148459363,5.740539838141552
55.259120216908634,0.10893767059679185,5.750220495896394
55.058910902684076,0.11088306401268294,5.598166709163952
56.12323294187803,0.11218899443091379,5.712589435004094
57.175533009327594,0.1136771964573159,5.940253870052801
56.16348855540787,0.11380853930465716,5.824114642673014
56.50864602548875,0.11317505352058288,5.802636110372211
56.51950791747142,0.11317505352058288,5.787938566808698
56.635165236148396,0.11317505352058288,5.793424215902708
57.0162192488268,0.11317505352058288,5.90156269787023
57.12668096718392,0.11468302803130255,5.795081256008401
