active_case_ratio,death_incidence_7d,incidence_rate_7d
394.08044027539466,,0.0
395.79777589924157,0.23355764484317768,1.4563006090221668
404.5355795533746,0.23355764484317768,4.281890155458258
407.7641705262067,0.23813720650676942,4.324251100846482
416.07149538396214,0.2404269873385653,5.368162182062214
420.53198844430045,0.24454859283579786,5.427543831633454
428.8026768087471,0.24729632983395286,6.016235579769923
434.22487781843967,0.2512216684027458,6.9792519753137805
441.6987224534214,0.2571096762559351,7.821237098319859
447.4048562862567,0.2649603533935209,7.4116934409757995
454.4207447548792,0.2708483612467103,7.974325302502783
460.278004122613,0.2767363690998996,7.645905308913776
466.75350431493166,0.282624376953089,7.955352832753618
473.1832088906145,0.28851238480627833,7.713944510772852
480.0204944543569,0.2944003926594677,7.937688809194049
486.5372107016479,0.30028840051265704,7.822545544509457
493.2004729221738,0.3061764083658464,7.98086753345077
499.7400869777828,0.31206441621903575,7.934417693720054
506.93915791294904,0.31991509335662155,8.149657091908864
513.726068298392,0.32580310120981093,8.217696293767942
521.1770151250557,0.33365377834739673,8.389102744605232
528.2707561419593,0.33954178620058606,8.447328600042328
535.1492577606741,0.3473924633381719,8.522564255944191
541.5927010213476,0.3532804711913613,8.514713578806605
548.329236228491,0.36113114832894705,8.568359872580109
555.1390444222519,0.3670191561821364,8.536302940934966
562.0312847259574,0.3748698333197222,8.574902103528096
569.0929688112159,0.3807578411729116,8.540882502598558
575.6325828668249,0.3886085183104974,8.486581985730256
582.2317312240606,0.39449652616368674,8.470226408360285
587.6035570554536,0.40038453401687607,8.338727566305723
592.961644201856,0.4062725418700654,8.16339577689964
599.1623706943591,0.41216054972325483,8.097973467419758
606.4621919861243,0.41804855757644416,8.177788684985215
614.7420394738981,0.4239365654296335,8.37340139033006
623.447786196386,0.4298245732828228,8.70509249939306
631.4391212993536,0.43571258113601224,8.925565682340263
637.8779849983636,0.44356325827359805,9.10286014103074
643.6024370778532,0.4494512661267874,9.178750020027406
650.1008350784899,0.4553392739799767,9.244826552602085
656.8190520389788,0.461227281833166,9.185292250975392
665.9598571195079,0.46711528968635546,9.331838224210328
674.775513321922,0.4730032975395448,9.370437386803458
683.5682717160181,0.47889130539273417,9.508478459806009
691.330628735806,0.4847793132459235,9.721755188710423
699.0151332073129,0.4906673210991129,10.025314704697074
705.834100524401,0.4985179982366987,10.097279245124943
713.20261524112,0.504406006089888,10.21569362528353
721.4320875505945,0.511602460132675,10.112326376305317
729.15322851541,0.5174904679858644,9.980827534250754
735.8622863525719,0.5233784758390536,9.708670726814447
741.0829866490666,0.529266483692243,9.36912894061386
746.6196767003489,0.5351544915454324,9.085850340565973
752.9486309194326,0.5390798301142253,9.03678360845606
760.0423719363362,0.5449678379674147,9.019119584896494
767.5849099962719,0.5495473996310064,8.941267036615434
775.008379452954,0.5534727381997993,8.919023451392274
783.1462605291564,0.5593607460529887,9.144730419097867
790.340751902659,0.5632860846217815,9.44698148889492
797.8054374143136,0.5672114231905744,9.743344550838783
806.314262985267,0.5730994310437637,10.078306775375777
815.0429075160728,0.5770247696125567,10.334108005442117
823.0525608656948,0.5809501081813496,10.42439079252435
831.0255777220078,0.586838116034539,10.527758041502565
839.2642091548092,0.5907634546033319,10.565702981000896
847.6081705058735,0.5946887931721248,10.752810786113358
856.4329858316147,0.5992683548357164,10.971975522870963
865.2028464173928,0.6031936934045093,11.033472493782051
875.2000295290136,0.6071190319733023,11.239552768643678
886.2276140149424,0.611698593636894,11.696200488813252
897.4109035974334,0.615623932205687,12.180325578964377
908.7865347697953,0.61954927077448,12.65463732269352
921.5177161945803,0.6254372786276692,13.311477309871533
935.0045252938579,0.6306710633860598,14.008224905832273
947.4746717038182,0.6359048481444504,14.568894098074859
960.2699669918934,0.6417928559976396,15.002644009926472
973.1110578966045,0.6470266407560302,15.296390179491143
984.7248262754732,0.6529146486092196,15.394523643710968
