t,R_mean,R_low,R_high
21,1.488036948429031,1.4482049972948312,1.5284017462224722
22,1.4650879673875379,1.427105307258212,1.5035625256703975
23,1.4317292965160937,1.39558177862295,1.4683325530172042
24,1.3350293315310722,1.3013793812330756,1.369102816154866
25,1.2948816857991627,1.2628790826614666,1.3272791494648353
26,1.219391970429012,1.189322344707941,1.2498317683877829
27,1.1831685060296662,1.1543546685021773,1.2123325948267392
28,1.1373178645732427,1.1096977440401343,1.165272779798773
29,1.1194736351768246,1.0925557586624384,1.146714528029977
30,1.0993814557570678,1.073081734178004,1.125995144195936
31,1.0861971707006222,1.0603519029254853,1.1123493091129895
32,1.0735696603395302,1.0481190082182221,1.0993213705916227
33,1.0688640356373775,1.0436782801267699,1.0943458914898112
34,1.0621388458675947,1.0372146104560183,1.0873548861928397
35,1.0644809927003571,1.0396887508405974,1.089561296258893
36,1.0656513366021536,1.0409889524086184,1.090598438584296
37,1.0684132154168213,1.043853376257865,1.0932546576352573
38,1.0631798332519538,1.038814337183859,1.0878238478906008
39,1.061644354727929,1.0374352422243847,1.0861288039437498
40,1.0723888254897331,1.0481999579300616,1.0968497815699236
41,1.0957484672813365,1.071437283498768,1.1203285890565942
42,1.11894112055144,1.0945118812052987,1.1436362401819435
43,1.1429308186619138,1.1183951331178554,1.1677290289658182
44,1.1636589032464935,1.1390982170345485,1.1884779168144448
45,1.1746360381376788,1.1502124176749158,1.1993126835903511
46,1.178358714240906,1.1542009369432367,1.2027632201890945
47,1.1861877055465397,1.1622913857959694,1.2103238060147616
48,1.202381968277007,1.178683250409004,1.226313290567831
49,1.2166968435556849,1.1932221920051636,1.240396989653895
50,1.2306088471071808,1.2073704965935492,1.2540656322038068
51,1.2369467413080024,1.2140351937413782,1.2600694967617379
52,1.235864791386419,1.2133723326125316,1.25856094730601
53,1.2306522322786762,1.2086337389153397,1.252866725109618
54,1.2170477191266602,1.1955803714913187,1.2387034356734403
55,1.1955885730977447,1.1747267510796244,1.2166314630280448
56,1.1718887117308288,1.151625078658084,1.192326618876999
57,1.1454104661780757,1.1257334558034733,1.165255595698315
58,1.1261779842313309,1.106982568180126,1.1455361120420313
59,1.11331286348153,1.0944989195955512,1.1322849109536994
60,1.1038332510103066,1.0853281010935405,1.1224926603683827
61,1.0814357094142109,1.0633120323762255,1.0997104155855248
62,1.0499112507124544,1.0322214788775184,1.0677492334721688
63,1.0195966440798767,1.0023121371999841,1.037026863328056
64,0.9872182569027133,0.9703303398442987,1.004249849669398
65,0.9624715292156203,0.945874363780351,0.9792110435923678
66,0.9461858112602537,0.9297573466217167,0.9627561547197326
67,0.940324408444866,0.9239251730381883,0.9568659049990275
68,0.9423942355165501,0.925914286166376,0.9590175376840971
69,0.950505941936137,0.9338655040987447,0.967291292334959
70,0.9594755186124624,0.9426564734361957,0.9764412215448919
71,0.9741785418687383,0.9571345920783457,0.9913708222977661
72,0.9898583377693442,0.972595231808723,1.0072711988375778
73,1.013538024067114,0.9960056474450287,1.031221244513299
74,1.032579034075224,1.0148417236675937,1.0504678791621773
75,1.0461952509898047,1.0283284845851863,1.0642137634055473
76,1.06351838309487,1.045525086951431,1.08166306323608
77,1.0760016190657733,1.0579577478042248,1.0941959491282496
78,1.0873373712130163,1.0692810496199223,1.105542776394487
79,1.0893402273124821,1.0713719793858436,1.1074558283527687
80,1.0880648396966368,1.0702301514813524,1.1060448612340545
81,1.085471714348569,1.0677946003675467,1.1032919383770412
82,1.077660392583973,1.0601878284065247,1.095273782388716
83,1.0652086125977132,1.0479740120101686,1.0825818283513051
84,1.0555372587669278,1.038508579984434,1.0727024968048198
85,1.0440473184875223,1.0272257300457042,1.0610036300416101
86,1.0334419616647044,1.0168030947574596,1.0502139926839429
87,1.0260913830825635,1.009590973519741,1.0427236866168537
88,1.0192972238172935,1.0029138190296316,1.0358115249044197
89,1.0079753463890733,0.9917305368380553,1.0243502952713917
90,0.9889008577143317,0.9728458651074825,1.0050854257098036
91,0.9703642717992554,0.9544850203004385,0.9863727071801274
92,0.9441644650943634,0.92851103854621,0.9599469246863587
93,0.9216836104683891,0.9062047819872687,0.9372917009165718
94,0.8990967655556463,0.8837660681124091,0.9145574649027657
95,0.8838986970472089,0.8686201967678542,0.8993085509827187
96,0.8917344474487467,0.8762721159783832,0.9073301339533858
97,0.9058707410222143,0.8901341962955872,0.9217432593221326
98,0.9247539636817508,0.908676695322625,0.9409702603642909
99,0.9451943483327746,0.928760415913179,0.961770404660394
100,0.9671567124974146,0.9503747116572117,0.9840835532643772
101,0.9895212418956398,0.9724236949973608,1.0067657234448968
102,1.0092311936708724,0.9918802157998949,1.0267305327026066
103,1.0399953026830047,1.0223337839747229,1.0578059778489597
104,1.0773771984172065,1.0593874534538288,1.0955163045649483
105,1.1048069189400993,1.0866126427557024,1.123150161708055
106,1.13196302496778,1.1136150709636092,1.1504588191253398
107,1.1412312143685983,1.122931746475259,1.1596765350829699
108,1.139972934101964,1.121857838399113,1.158231105876192
109,1.1340126279004354,1.1161547271210217,1.1520102916427915
110,1.1219577006185617,1.1044176148229956,1.1396340598991037
111,1.1065019358816703,1.0892982600335488,1.1238385335109229
112,1.0927180557883052,1.0758186551533186,1.1097473304915988
113,1.0807469008192603,1.0641145611692675,1.0975064308311062
114,1.0691619525426848,1.0527696692558892,1.085679116258314
115,1.0554342016677982,1.0392761931583474,1.0717151233935938
116,1.0441109474432877,1.0281497337509822,1.0601933979132405
117,1.026022750310033,1.0102933221112738,1.0418719980214142
118,1.0013958939417065,0.9859320125382784,1.0169784380248907
119,0.9784126518979653,0.9631841206456941,0.9937589717978925
120,0.9547004061023568,0.9396910138273845,0.9698270726242132
121,0.9333034503734189,0.9184666246358737,0.9482575066517289
122,0.9105164745043904,0.8958318685469719,0.9253188054121421
123,0.8944249816024847,0.8798073326023399,0.909161395916165
124,0.8874992976284124,0.872843130653655,0.9022757986154967
125,0.8971486450086357,0.8822864410413739,0.9121332623701341
