t,R_mean,R_low,R_high
21,1.6150549100942528,1.5864751844691998,1.643886230285373
22,1.5819321074874326,1.5552347876662838,1.6088534756961916
23,1.5343497301419717,1.5093008369603582,1.5596019186372372
24,1.49965835646381,1.4759252548031632,1.523578131683484
25,1.4724475145189384,1.4498603016137674,1.4952068929451598
26,1.438320862633677,1.4168571479261372,1.4599436971348982
27,1.3957206684929186,1.375360531303544,1.4162283289086497
28,1.355046846560585,1.33568844854719,1.374542590784822
29,1.3375821207396867,1.3189772340412351,1.3563155018059092
30,1.3139940612749663,1.2961079939155338,1.3320009997064355
31,1.2899436925273164,1.2727101126635219,1.3072915633033948
32,1.2650438080604058,1.2484165705906993,1.2817795179239844
33,1.2237466398509527,1.2077923102918195,1.239804204459447
34,1.1980583669004221,1.1826348689971964,1.2135804051155952
35,1.1686110432135628,1.1536986893856525,1.1836178301095281
36,1.1609206074268108,1.1463322993717806,1.1755998789246391
37,1.1319608461101949,1.1177860450816117,1.1462237221307525
38,1.10613887127843,1.092322734330698,1.1200406344454377
39,1.1102077244381905,1.096540572870958,1.1239583509208417
40,1.160555169755081,1.1467365309279172,1.1744554257716706
41,1.224481860977621,1.2104234005535228,1.2386203689371549
42,1.2579737232938377,1.2438614487413642,1.2721645015978205
43,1.3658330934015366,1.3513141743804564,1.3804285212838274
44,1.4829616188545478,1.468101579046308,1.4978954523375099
45,1.5808497561482582,1.5658620358856152,1.5959078764844234
46,1.5518053172524062,1.5373949803890128,1.5662819461838016
47,1.4788220770545313,1.4652744516201504,1.4924311825050718
48,1.4329587819459644,1.420186312861557,1.445787638952697
49,1.411852458417395,1.3997068942049355,1.4240497653301722
50,1.3919527750745122,1.3803427239172303,1.4036107764205474
51,1.357112274075043,1.346019487428338,1.3682499534578598
52,1.3171507631014696,1.3065487068027348,1.3277950695635812
53,1.282250970335932,1.2720933895246316,1.2924483860443923
54,1.2770346163010944,1.26717851696627,1.2869283703815115
55,1.2857693511071222,1.2761299253750158,1.295444545598164
56,1.3132630240890792,1.3037430450614775,1.32281715632115
57,1.3212112107448304,1.3118694535387332,1.3305856536389262
58,1.330411670924464,1.321248083247786,1.339606489060839
59,1.3292944414479577,1.320358056114863,1.3382605503092722
60,1.3163017718771364,1.307639803503625,1.3249919399765007
61,1.2945398405299011,1.2861773901178786,1.302929014412032
62,1.280465083685522,1.2723656747470262,1.2885898352217655
63,1.280927329499565,1.2730295466504988,1.288849198295316
