t,R_mean,R_low,R_high
21,1.2704565879445169,1.2435711728021206,1.2976255343073078
22,1.2611605267385662,1.234961544600467,1.2876306784912142
23,1.203539297350761,1.178484928809365,1.2288535374164777
24,1.1181427896434388,1.094508321510891,1.1420262101221597
25,1.0351653081788323,1.0128946616207763,1.0576747688349388
26,0.9729493071733322,0.9517299177127145,0.9943993947195761
27,0.9174392544560883,0.8970579087569818,0.9380463593578279
28,0.8774680340195952,0.8576015872168855,0.8975587961701769
29,0.8629806160430848,0.8432099941000453,0.8829771546543805
30,0.8659650017967222,0.8459868942912021,0.8861730162488513
31,0.8686413044231409,0.8483857897904946,0.8891324563732442
32,0.8614437752756093,0.8409902711240257,0.8821396050264004
33,0.8754030283276342,0.8544958191422499,0.8965594130483535
34,0.8735479333712203,0.8523874067117574,0.8949642962383838
35,0.8914202890190335,0.8697718681199187,0.9133311192153
36,0.8995336782647531,0.8775192581155135,0.9218170334832607
37,0.9348777978794987,0.9121687358932578,0.9578621902004228
38,0.957583358682543,0.9343514588497729,0.9810965760648677
39,0.9950265995133909,0.9711263835328525,1.0192133125509923
40,1.0044255151361952,0.9802538474944276,1.0288874891993294
41,0.9930778562988029,0.9689587868238838,1.017489305661763
42,0.9701115007298452,0.9462591876332389,0.9942565757939109
43,0.9743009244436887,0.950417344886477,0.9984767610010643
44,0.9902165636731696,0.966142802097094,1.0145824529636729
45,1.0289850890474252,1.0044007050058035,1.053862584582167
46,1.065531675307608,1.0404444917032987,1.0909135620405646
47,1.0936451161651248,1.0681898921010322,1.1193959140802465
48,1.1157957002389902,1.0901306878098553,1.141755173128367
49,1.130394576540177,1.1047119470229412,1.1563682215736641
50,1.129831427710597,1.104384134813889,1.1555645413559665
51,1.1192277496877623,1.0941718714546458,1.1445633297145903
52,1.1051740833696042,1.0805616352184553,1.1300598367575065
53,1.095758179458372,1.0715278165902329,1.1202556828612158
54,1.0636134292118993,1.0399908576888746,1.0874975938749012
55,1.03171172354524,1.0086603609087659,1.0550199007834282
56,0.9909921126837661,0.9685764523323627,1.0136606318720693
57,0.9795683146128821,0.957408085635394,1.001978554913737
58,0.9857630978177104,0.963593029416658,1.0081818105535945
59,1.0188893952258928,0.9963386094401324,1.0416890296810581
60,1.0546888770279825,1.0316896638586628,1.0779381071369627
61,1.0865762066298879,1.063185329765835,1.110218063819701
62,1.1083508829781819,1.0847460953511732,1.1322062120825875
63,1.1085724413665488,1.0850769982001391,1.1323160477864391
64,1.1112543075892547,1.0879204262308229,1.1348323362470003
65,1.1091189781205428,1.0860393380833926,1.132437911255251
