t,R_mean,R_low,R_high
21,1.3982742217378579,1.3557925423344828,1.441402086214585
22,1.370388808853703,1.329773872310421,1.4116061803610636
23,1.2970389100380777,1.2588086426279508,1.3358330856157334
24,1.2381910126849585,1.2019706597480788,1.2749415361448762
25,1.1924211720965927,1.1578600328409887,1.2274834816209141
26,1.1670099334246835,1.1336307962967849,1.2008666336201668
27,1.142833752175003,1.1104366296551862,1.1756902092308554
28,1.1196393325165883,1.0880655769138683,1.151658376247133
29,1.0976512704439618,1.0667939147848573,1.1289424370905135
30,1.0811220127677974,1.0508482557977556,1.11181968720922
31,1.0743731268704222,1.044496412742212,1.1046652648526383
32,1.073058239142576,1.0434512147042172,1.1030736765135016
33,1.0812106643109627,1.051697901549973,1.1111261236436023
34,1.092824723931396,1.0633355840696175,1.1227115805468681
35,1.0898970480656722,1.0606289789155614,1.1195579197543581
36,1.0793839676551775,1.050458282492608,1.1086970449249376
37,1.0637816233691697,1.0352901358684374,1.092654469757685
38,1.063733049838157,1.0354703896267785,1.0923709444611434
39,1.0662485057058928,1.0381570259379076,1.0947097720401429
40,1.0846811989139071,1.0565159784590779,1.113211762843775
41,1.1092806331627847,1.0809457546778036,1.137976992954207
42,1.140158828777166,1.11159130357623,1.1690837565720495
43,1.1567796092306537,1.1282084340057812,1.1857030785205986
44,1.1657141036393743,1.137303262633089,1.1944705690359663
45,1.1697833873452688,1.141662192665748,1.1982419607231252
46,1.1647887139765989,1.137112369788791,1.1927932025004504
47,1.1495180695284952,1.1224220048059959,1.1769328106632269
48,1.1381487003047155,1.1115764702252344,1.165030430746187
49,1.137402493601539,1.1112059979290425,1.1638999484292332
50,1.1405807095424818,1.114682394444365,1.1667723038122368
51,1.143233734005263,1.117610168443559,1.169143680655743
52,1.1464917518489495,1.1211232843798897,1.172140088640681
53,1.150004558885072,1.1248924285188968,1.1753900536310578
54,1.151304505537096,1.1264825549356943,1.176393200722073
55,1.1528492413861264,1.1283214965162813,1.1776370589482743
56,1.160264818558155,1.1359717927651733,1.1848112897207477
57,1.176192687470524,1.152047432925406,1.2005848721906949
