incidence_rate_7d,active_case_ratio,death_incidence_7d
0.0,43.658717299328764,
2.4646050088330753,44.55181458475957,0.10304968678047703
3.52658928093188,46.08038493866998,0.10304968678047703
4.087637575625589,47.69483003156412,0.09732470418156164
4.276562001389797,48.55357742140143,0.09875594983129049
4.285149475288169,48.622277212588415,0.11678964501787396
4.29864407712847,48.6909770037754,0.131674599775054
5.073970291953012,49.79017366276715,0.14230671031589684
5.3659444044976965,52.45229057126281,0.14966740222878808
5.8051323553002065,56.86625215502657,0.15457453017071554
6.325287917144519,61.95003670286344,0.16193522208360675
6.730125972353535,65.57395068797689,0.1570280941416793
7.095707004027133,68.16736780528555,0.14721383825782433
7.3263420172977245,69.83333774156993,0.13494601840300563
7.512812879090967,72.10043085074044,0.13494601840300563
7.512812879090968,74.57362333347189,0.13739958237396938
7.311620633471941,77.28726508535777,0.14721383825782433
7.019646520927256,80.0524316806339,0.14966740222878808
6.820907839279194,81.9073260426825,0.15948165811264303
6.627076285573058,82.78324838031655,0.15948165811264303
6.447966115692706,82.8004233281133,0.15948165811264303
6.185434770799586,82.88629806709703,0.14966740222878808
6.030860240628869,83.84809514371481,0.14721383825782433
5.920449861935502,85.32514065423497,0.14721383825782433
5.957253321499958,87.91855777154366,0.14476027428686059
6.119188543583564,90.49479994105558,0.13739958237396938
6.033313804599834,90.3917502542751,0.12758532649011442
6.023499548715978,89.84215192477923,0.13003889046107817
6.038220932541761,89.53300286443779,0.13249245443204188
6.37190563259283,92.33251935530743,0.13494601840300563
6.6099013377763125,95.0805110027868,0.12513176251915067
6.6197155936601675,97.26172937297356,0.12513176251915067
6.585365698066675,99.13379868281889,0.12758532649011442
6.867525554727505,100.61084419333909,0.12758532649011442
7.242920842284958,102.3626888686072,0.13249245443204188
7.488277239381332,103.39318573641195,0.13985314634493312
7.409763192310492,105.19655525507031,0.1570280941416793
7.272363609936521,106.51902623541976,0.1766566059093892
7.120242643736769,107.22319909508636,0.19137798973517164
6.77919725177281,106.38162665304579,0.19873868164806283
6.148631311235129,103.10121162386727,0.2085529375319178
5.648104261158527,101.04021788825773,0.20364580958999032
5.68981484866491,102.05353980826575,0.19873868164806283
5.908182042080682,105.1622053594768,0.17911016988035294
6.048035188425616,107.18884919949285,0.16193522208360678
5.871378582516227,106.3472767574523,0.14476027428686059
5.942531937674175,105.60875400219221,0.13494601840300563
6.406255528186322,105.09350556828981,0.13003889046107814
6.600087081892457,103.83973437912736,0.13003889046107817
6.335102173028374,102.39703876420067,0.13494601840300563
5.731525436171294,100.7310688279163,0.13494601840300563
5.248173333891438,98.85899951807096,0.13003889046107817
5.123041571372286,96.64343125229071,0.1202246345772232
5.005270500766026,94.49656277769743,0.11286394266433199
4.990549116940245,93.20844169294148,0.11041037869336824
4.966013477230608,91.0615732183482,0.10795681472240451
4.661771544831104,86.78501121695841,0.09814255883854954
4.27901556536076,81.63252687793455,0.09814255883854954
4.445857915386294,79.98373188944691,0.1079568147224045
4.997909808853136,80.63637990572327,0.12022463457722321
5.68981484866491,82.37104963319464,0.12758532649011442
5.895914222225865,81.71840161691829,0.12267819854818694
6.4111626561282495,82.42257447658487,0.11531750663529572
7.228199458459175,83.09239744065798,0.11777107060625946
8.12375030786094,83.47024629218639,0.11777107060625946
8.462342135853936,83.57329597896687,0.10795681472240451
8.548216874837665,84.19159409964973,0.09814255883854954
8.602195282198869,85.68581455796665,0.09078186692565833
9.112536588159326,87.9013828237469,0.09078186692565834
9.355439421284737,89.70475234240526,0.08342117501276712
9.630238586032675,91.78292102581153,0.06869979118698469
9.799534500029173,92.84776778920981,0.05888553530312973
10.20437255523819,95.37248511533149,0.05397840736120225
10.530696563376367,98.00025212823365,0.051524843390238516
10.78096008841467,101.07456778385122,0.05152484339023851
10.66318901780841,102.37986381640393,0.05152484339023851
10.560139331027932,103.34166089302171,0.051524843390238516
10.520882307492514,105.00763082930611,0.04907127941927477
10.901184722991891,108.54567007543581,0.0441641514773473
11.328104853939582,113.74967925784989,0.04171058750638356
11.83844615990004,119.45176192636963,0.04661771544831104
12.177037987893035,124.2435723616618,0.051524843390238516
12.787975416663008,129.13843248373448,0.051524843390238516
13.303223850565391,132.98562079020562,0.05152484339023851
13.81356515652585,137.53698195634334,0.05152484339023851
13.904347023451507,141.04067130687955,0.04907127941927477
13.81356515652585,144.81915982216373,0.051524843390238516
13.59765152708104,148.25414938151297,0.051524843390238516
13.52404460795213,151.8437134710329,0.051524843390238516
13.526498171923091,156.06875062903245,0.058885535303129725
13.450437688823216,158.69651764193463,0.07360691912891217
13.298316722623465,161.37580949822703,0.10059612280951329
13.165824268191423,163.19635396468212,0.12267819854818694
13.03333181375938,165.44627212605587,0.13003889046107817
12.98180697036914,168.0225142955678,0.12513176251915067
12.70455424165024,169.15606085015304,0.11777107060625946
12.240830651138094,169.5510846494782,0.11777107060625946
11.755024984887273,168.1770888257385,0.11531750663529572
11.42624741277813,168.03968924336453,0.10550325075144076
11.180891015681757,167.6446654440394,0.10059612280951329
10.972338078149841,167.91946460878734,0.11041037869336824
10.793227908269488,168.7266871552344,0.12758532649011442
10.844752751659724,169.84305876202288,0.13739958237396938
10.790774344298523,169.60260949286845,0.13494601840300563
10.72943524502443,167.50726586166542,0.13985314634493312
10.547871511173112,165.77259613419406,0.13985314634493312
10.508614487637692,164.6733994752023,0.14230671031589684
10.538057255289258,164.69057442299905,0.13494601840300563
10.461996772189382,164.36425041486086,0.13003889046107817
10.295154422163847,163.57420281621054,0.13003889046107814
10.179836915528552,161.68495855856847,0.12758532649011442
10.08660148463193,158.12974436464202,0.11531750663529572
10.09396217654482,155.58785209072357,0.10304968678047702
10.147940583906022,153.85318236325222,0.09568899486758582
10.263258090541319,153.52685835511403,0.09568899486758582
10.302515114076739,152.18721242696785,0.09814255883854954
10.233815322889754,149.43922077948844,0.1079568147224045
9.826523703709773,143.1703648336761,0.1202246345772232
10.130765636109277,140.18192391704224,0.12267819854818694
10.356493521437942,137.58850679973358,0.12513176251915067
10.974791642120804,138.61900366753835,0.11531750663529572
11.104830532581882,137.50263206074985,0.11286394266433199
11.17598388773983,134.99508968242492,0.11041037869336824
11.404165337039458,132.21274813935202,0.10795681472240451
12.032277713606176,128.86363331898653,0.0956889948675858
12.496001304118321,127.57551223423057,0.09568899486758582
13.168277832162387,128.12511056372645,0.09568899486758584
13.420994921171651,129.27583206610842,0.10550325075144078
13.926429099190182,130.28915398611645,0.10059612280951329
14.422049021324856,130.08305461255551,0.09323543089662209
14.64777690665352,127.98771098135248,0.0883283029546946
15.199828800120361,127.69573686880778,0.08832830295469461
15.34949620234915,126.73393979219,0.09323543089662208
15.462360145013479,127.71291181660455,0.09323543089662209
15.64637744283576,130.13457945594575,0.0956889948675858
15.989876398770686,133.74131849326244,0.10304968678047702
16.539474728266562,137.7430813299043,0.11531750663529572
16.875612992288595,138.49877903296112,0.12267819854818694
16.97866267906907,139.61515063974963,0.12513176251915067
17.0375482143722,140.04452433466827,0.11531750663529572
17.408036373987727,144.35543623165157,0.11531750663529572
17.793245917429033,150.07469384796806,0.10795681472240451
18.28886583956371,157.5286211917559,0.10550325075144076
18.818835657291878,165.3432224392754,0.10059612280951329
19.5818940522616,171.26857942915282,0.0956889948675858
