incidence_rate_7d,active_case_ratio,death_incidence_7d
0.0,21.189325828351922,
1.8263603015232202,22.466004874076887,0.37236472166978274
2.647926909651788,24.398755096077192,0.37236472166978274
2.9611861199454146,26.455626891967416,0.39009637508262957
3.1065856779307586,28.299718846903488,0.3900963750826295
3.3128639126335426,30.78215032470204,0.37945738303492144
3.7211141233531344,35.073210450610965,0.3634988949633593
4.838208288362482,40.605486315419164,0.35969925494632077
5.626000318561819,47.18392973158532,0.3647654416357055
6.352998108488538,54.02834794894419,0.3748978150144751
7.08506208510464,57.627873591752085,0.37743090835916754
7.827258435099515,54.7553457388709,0.3698316283250903
8.574520971783771,50.87211364145746,0.37236472166978274
9.311651135089262,50.0564575844665,0.38756328173793714
9.993053244811517,55.69512336975178,0.4078280284954762
10.573131620746077,62.04305529155094,0.4179604018742459
11.100015036442096,66.90152832667096,0.4154273085295535
11.419184797873337,68.44418217358863,0.41036112184016865
11.593968238657112,67.34481966199213,0.41036112184016865
11.664894852308498,68.0895491053317,0.40782802849547634
11.436916451286182,69.9868360205063,0.4027618418060915
11.018956049411937,73.63955662355275,0.40276184180609154
10.603528740882384,77.71783690850751,0.40022874846139916
10.469274793613687,81.01592444329701,0.40022874846139905
10.74791506152985,83.8175256825268,0.3900963750826295
11.102548129786786,84.63318173951775,0.38249709504855234
11.403986237805183,84.89915654071046,0.3748978150144751
11.702891252478887,84.26081701784797,0.37236472166978274
11.867542319883892,84.4204018985636,0.3698316283250903
12.060057414080514,88.71146202447252,0.3824970950485523
12.163914241212902,93.69405663348246,0.3850301883932447
12.280436535068754,97.73687361161153,0.3875632817379371
12.432422135750295,98.64118793566674,0.3799640017038599
12.47801781595476,98.80077281638235,0.3799640017038599
12.386826455545831,96.61977944660218,0.38503018839324465
12.219642294796135,94.8820774121432,0.3926294684273219
11.87767469326266,95.25444213381299,0.3976956551167067
11.500243784903493,95.76866008278554,0.4128942151848611
11.102548129786786,94.52744434388626,0.4230265885636307
10.568065434056692,89.27887493368361,0.4356920552870927
9.89426260436851,81.90250711393935,0.4356920552870927
9.157132441063023,73.03668040751595,0.4204934952189383
8.678377798916161,66.83060171301958,0.40276184180609154
8.597318811886003,66.31638376404702,0.38503018839324465
8.516259824855846,69.04705838962542,0.3774309083591675
8.270549770420683,69.27756988399243,0.3774309083591675
7.905784328784979,65.74897085483592,0.3723647216697827
7.657541181005123,59.879793575183626,0.3723647216697827
7.624610967524122,55.32275864808201,0.3926294684273219
7.647408807626354,54.187932829659815,0.3976956551167067
7.477691553531963,56.47531611991704,0.3976956551167067
7.201584378960492,58.33713972826595,0.3647654416357055
6.816554190567246,57.64560524516493,0.34703378822285874
6.522715362582928,53.42547173290739,0.33183522815470434
6.259273654734919,49.2585331808884,0.31663666808654994
6.127552800810913,46.20868879387875,0.2811733612608563
6.0338283470572955,46.10229887340167,0.25584242781393235
5.929971519924907,48.46060877731029,0.23051149436700835
5.815982319413749,50.3578956924849,0.23304458771170072
5.891975119754521,51.01396686876023,0.22037912098823872
6.145284454223762,49.95006766398942,0.21277984095416153
6.390994508658923,48.691120271677306,0.20518056092008433
6.406193068727078,47.37897791912664,0.20011437423069958
6.335266455075691,47.875464214686346,0.18491581416254516
6.332733361730999,50.925308601695995,0.16211797406031356
6.416325442105848,54.20566448307265,0.13932013395808196
6.5708441361320835,56.88314414841252,0.12412157388992755
6.611373629647162,56.91860745523821,0.12665466723461996
6.836818937324786,57.184582256430915,0.12918776057931236
7.110393018551565,57.20231390984376,0.13172085392400476
7.492890113600118,59.50742885351385,0.13172085392400476
7.639809527592277,47.14846642475963,0.13932013395808193
7.335838326229188,18.86647923126899,0.14185322730277436
6.910278644320866,-7.9969756891939054,0.13932013395808196
6.656969309851625,-9.18499646785464,0.12412157388992758
6.859616777427017,-7.039466404900178,0.10892301382177316
7.102793738517488,-5.266301063615498,0.10132373378769596
7.307974299437572,-3.546330682569359,0.09372445375361879
7.573949100630274,-0.3014381080183955,0.08612517371954158
8.47826342468546,4.769814768055788,0.07599280034077197
9.486434575873036,9.007679933726173,0.07345970699607958
10.383149619894144,10.443943860166762,0.07599280034077197
10.459142420234917,9.557361189524423,0.08105898703015678
10.464208606924302,8.63531521205639,0.08359208037484918
10.449010046856147,11.365989837634796,0.09119136040892638
10.623793487639924,17.27063042411278,0.09372445375361879
10.411013646685761,20.675107879379365,0.10132373378769598
10.190634525697522,21.43756897613178,0.10385682713238838
10.264094232693603,20.905619373746372,0.10638992047708076
10.590863274158922,19.57574536778286,0.10385682713238838
10.841639515283472,16.703217514901684,0.09879064044300358
10.87456972876447,15.621586656718026,0.09119136040892638
11.034154609480092,19.41616048706724,0.08612517371954156
11.543306371763263,24.84204643139836,0.08612517371954158
12.027127200599512,27.856427511582314,0.08359208037484919
12.21457610810675,27.803232551343775,0.08105898703015678
12.217109201451441,25.551312567912234,0.08105898703015678
12.247506321587752,23.033417783287987,0.08359208037484918
12.48055090929945,23.654025652737626,0.08612517371954158
12.60720557653407,28.72527852881181,0.08865826706423398
12.5312127761933,33.104996921784966,0.08612517371954156
12.38429336220114,35.19733202450089,0.09119136040892638
12.199377548038596,34.04477455266585,0.09879064044300358
12.186712081315132,32.00563441018846,0.10132373378769598
12.219642294796135,28.689815221986116,0.10385682713238838
12.379227175511756,28.796205142463197,0.10638992047708076
12.244973228243058,31.668732995344374,0.10638992047708076
12.313366748549754,36.154841308794616,0.10638992047708078
12.315899841894446,37.78615342277652,0.10892301382177316
12.513481122780453,37.112350593088344,0.11145610716646558
