t,R_mean,R_low,R_high
21,1.4149405104508914,1.387738812773658,1.4424025589207088
22,1.3901342866983577,1.3640879719929968,1.416423505387542
23,1.3128674172640182,1.2883843055702389,1.3375777727561802
24,1.2328137977498208,1.2098340198250666,1.2560067682158949
25,1.1588566120957684,1.1372268865780575,1.180687272574328
26,1.1081783434461818,1.0875536181604772,1.1289941148745866
27,1.0798860988115992,1.0599123852203705,1.1000436719540903
28,1.0676946088943822,1.048090552187019,1.087477792986083
29,1.0697151848167725,1.0502558789480636,1.0893506342094703
30,1.0708594911799965,1.0515037464261934,1.0903893132456346
31,1.070327429587815,1.0510772645792907,1.089749855867196
32,1.0653877437242525,1.0462901174923465,1.0846556930231999
33,1.058327111801949,1.039410802485768,1.0774116358501655
34,1.0662438227067226,1.0473765332281273,1.0852771988559402
35,1.0733417566902037,1.0545236790489216,1.0923239497404185
36,1.0797411540796786,1.060969362906794,1.098675274486358
37,1.0809693611561628,1.062290260337897,1.0998090009845751
38,1.0800705898207437,1.0615146217367406,1.098785111273421
39,1.0764864146906694,1.0580897123005244,1.0950394721876546
40,1.0654440767370164,1.0472755736093475,1.0837666577256995
41,1.0597352790064603,1.0417453100991823,1.0778771205004294
42,1.0607416085878512,1.0428627229170613,1.0787703457234972
43,1.065278897174849,1.0474671346751825,1.0832387446111653
44,1.065446432983502,1.0477267899244485,1.0833126036240697
45,1.063004258962227,1.045395746654976,1.080757794300904
46,1.066241057400863,1.0487017764924622,1.0839237781495805
47,1.01121017015417,0.9942297031870753,1.0283324232927724
48,0.9551308535616618,0.9387251885527437,0.9716766657367849
49,0.9072688660033603,0.8913598597391382,0.923316639709683
50,0.8643581696310172,0.8488595442396016,0.8799950612630988
51,0.8311299866588523,0.815882283585442,0.8465168943663984
52,0.8019777007487602,0.7868665399794204,0.8172305893736835
53,0.7801812499238336,0.7650726186024925,0.7954355580766254
54,0.7796428143492674,0.7642762040851798,0.7951602488702239
55,0.7793680874645961,0.7636931190167511,0.795200081041204
56,0.7815570020026952,0.7655102991445317,0.7977678396971205
57,0.7849206081265968,0.7684674613789017,0.8015456073207785
58,0.7863953655287722,0.7695490660376483,0.8034215322539345
59,0.7810754227276494,0.7639119930427732,0.7984268791308693
60,0.7778814808190035,0.7603809301317659,0.7955783714590625
61,0.7994212260575811,0.7812962540606386,0.8177511423762581
62,0.8116676253290925,0.7930044866169984,0.8305448154632378
63,0.8135382794270091,0.7944422175249902,0.8328579771244802
64,0.8104410469538694,0.7909803955190232,0.8301349061165704
65,0.8041844075302661,0.7844242854059875,0.8241869089423872
66,0.7981248798401128,0.7780810711042904,0.8184200392958048
67,0.780279933527758,0.7601007257908485,0.8007198238259018
68,0.9107856051713755,0.8885550161351472,0.9332870398987833
69,1.0502121646746228,1.0258437907662359,1.0748626033494648
70,1.1803402926763777,1.1539939543173023,1.2069798644089518
71,1.294543306131616,1.2666263557139354,1.3227603347946217
72,1.3661179909467716,1.3375181981876583,1.3950161263265894
73,1.4112086332196065,1.382642343868029,1.4400629561992537
74,1.4135321109451011,1.3857126261852792,1.4416242403018273
75,1.457059853240241,1.4296979680383501,1.4846774925802828
76,1.449391394525637,1.4229887772209437,1.4760333400585024
77,1.4314677169578225,1.4060878388271905,1.4570714555373911
78,1.4104654059495034,1.3861163763776918,1.435023499518235
79,1.3917736509139633,1.3684069824541127,1.41533539380852
80,1.3761167877038183,1.3536511126732447,1.3987647928045726
81,1.3540689866924358,1.332485395026216,1.375823578928581
82,1.3378167329372495,1.3170034679480598,1.3587909111612058
83,1.3199954525400195,1.2999122494929147,1.3402304749090406
84,1.3067833722604505,1.2873491599454143,1.3263611630861951
85,1.2952641588569314,1.2764243432900206,1.3142400823023905
86,1.2867256662762896,1.268420255706374,1.3051604047337937
87,1.295467935673119,1.27754369050807,1.3135153181593997
88,1.3150175610467303,1.2973802069847287,1.332772344847832
89,1.2574757763409499,1.240626803415531,1.2744368186947288
90,1.2007241015593355,1.1846468509699597,1.2169082128977384
91,1.1505739308869007,1.1352102000364617,1.1660394994927359
92,1.1101382244504858,1.0953737908351227,1.1250001289515261
93,1.0879421603348258,1.0735777214245832,1.1024007381297423
94,1.0824734171398596,1.06832222156906,1.0967164329308636
95,1.0907931387091103,1.076710873064588,1.104965631390428
96,1.065237249095874,1.0514161616731348,1.0791473357152772
97,1.0470090407121606,1.0333972026879361,1.0607087074968042
98,1.0335118581746157,1.0200823080269472,1.047028016655099
99,1.0219094483808615,1.0086403117096123,1.0352640962690498
100,1.0147214953478134,1.001560460448811,1.0279672491328105
101,1.0191233719508823,1.0059709502667307,1.0323600335154508
102,1.0240726780435288,1.0109092371341588,1.0373200900748134
103,1.014205835118499,1.0011208606774815,1.0273745917780628
104,1.0016183024304648,0.988632920682086,1.0146872354330991
105,0.9883347390719361,0.9754592531090671,1.0012934747267608
106,0.9765320228272973,0.9637538185166878,0.9893932170161609
107,0.9656950742835547,0.9529940469058674,0.9784790149502978
108,0.9487169019113838,0.9361156022975933,0.9614012838622142
109,0.9282893506969965,0.9157953800701817,0.9408667990344068
110,0.9468709676332108,0.9342075318127075,0.9596184745667797
111,0.9717615551017043,0.9588698973394124,0.9847381052973302
112,0.9964346136627665,0.9833013778396733,1.0096537680880064
113,1.0204010664632617,1.0070356679483161,1.0338533545535564
