incidence_rate_7d,active_case_ratio,death_incidence_7d
0.0,167.90897622314426,
3.9214410582899935,174.60810469772298,0.6238656229097717
5.852453700629763,183.2233918712389,0.6015847078058513
6.832813965202261,191.91294876176786,0.5892064216370065
7.724050569359077,202.0878999925582,0.590444250253891
8.241462931216786,211.8320868646727,0.5852453700629763
8.60043323011328,221.45744218956634,0.5892064216370065
9.92455618486055,229.58254923079596,0.5941577361045445
10.249220947803392,238.5543310459746,0.5941577361045445
10.355320543536347,247.8677535594133,0.6005237118485216
10.444444203952028,257.18117607285205,0.6026457037631808
10.157975295473051,265.3508449442895,0.6026457037631808
9.841798500188846,273.04518762684336,0.6026457037631808
9.67416113893078,277.88757317609543,0.6005237118485217
9.763284799346462,279.2392820257333,0.5941577361045445
9.812090613383619,277.2191457229778,0.58142578461659
9.635965284466915,274.0404018348185,0.55808387355534
9.298568570036121,269.65848853104745,0.5432299301527264
9.018465637301121,264.50417017034056,0.53474196249409
8.774436567115325,258.90423350755526,0.5368639544087491
8.358526151842144,253.0963416371333,0.5283759867501128
7.955347688056918,247.67465229517936,0.5241320029207946
7.541559264698395,242.77285097231686,0.5220100110061355
7.503363410234533,239.25246638589743,0.5326199705794309
7.575511135332941,235.39044110121787,0.5304979786647718
7.660390811919306,230.87484230682335,0.5241320029207946
7.681610731065896,225.49771479507723,0.5135220433474992
7.78558833488419,220.44737403818857,0.509278059518181
7.965957647630213,216.33283171566464,0.5029120837742037
8.0911551705951,212.3816827705694,0.4923021242009083
7.961713663800895,208.08889312721408,0.47320419696897653
7.760124431908282,202.9939905401176,0.4477402939930674
7.552169224271692,197.20095261309828,0.4222763910171584
7.378165887269646,190.82861089337706,0.39044651229727206
7.0704770596440785,183.84725749414866,0.3586166335773857
6.837057949031579,178.33644449177902,0.32466476294284036
6.680030547346807,173.44949711231914,0.3013228518815904
6.784008151165102,169.97367435610755,0.28859090039363583
6.8306919732876015,165.17585063706335,0.29283488422295406
6.8073500622263525,160.6453978992662,0.29071289230829495
6.699128474578737,156.91705810521017,0.29071289230829495
6.754300264359875,154.89692180245473,0.29707886805227224
6.692762498834761,153.48579717920646,0.30768882762556765
6.593028878845784,151.39139115943792,0.316176795284204
6.249266188671013,149.83172710216348,0.30981081954022677
6.102848746559536,148.95534444140927,0.29707886805227224
5.943699352960103,147.544219818161,0.2843469165643177
5.9500653287040794,145.07846521332712,0.2843469165643177
5.8100138623365805,141.24614781545282,0.28010293273499953
5.710280242347603,138.0525499838909,0.2716149650763632
5.549008856833514,135.37884017142045,0.25676102167374953
5.4917150751377175,133.93800766136692,0.2503950459297723
5.3941034470634,133.50724330269114,0.25251703784443136
5.561740808321467,135.00749158635512,0.2567610216737496
5.710280242347603,136.70084113425307,0.2525170378444314
5.826989797653853,136.25522283217464,0.24190707827113597
5.744232112982149,133.87859188775647,0.24190707827113594
5.636010525334536,130.10569026349262,0.24615106210045415
5.523544953857604,127.93701452671104,0.24827305401511324
5.398347430892718,127.06063186595682,0.23766309444181782
5.1182444981577175,126.43676624304705,0.22917512678318144
4.8105556705321515,122.94608954343286,0.21432118338056783
4.536818713541129,117.76206329592071,0.20371122380727238
4.547428673114424,116.27666895565935,0.18249130466068153
4.7659938403243105,118.41563680563571,0.1676373612580679
5.039730797315332,121.93602139205512,0.15914939359943153
5.2455640130372645,123.62937093995308,0.15914939359943153
5.387737471319423,124.16411290244719,0.15490540977011338
5.534154913430901,124.50575360070728,0.1527834178554543
5.750598088726126,124.01557346842104,0.1527834178554543
5.846087724885785,124.37206811008376,0.15490540977011338
5.884283579349649,125.26330471424058,0.15490540977011338
5.916113458069536,127.26858707359342,0.14641744211147703
6.29807200270817,130.80382560341545,0.14429545019681794
6.665176603944194,133.4775354158859,0.14853943402613612
6.790374126909079,134.63614300128975,0.15490540977011338
6.675786563517488,133.84888400095124,0.15702740168477244
6.60151684650442,133.93800766136692,0.15702740168477244
6.849789900519533,136.5523017002269,0.1506614259407952
7.22962645324351,141.54322668350508,0.15490540977011338
7.386653854928283,147.38082644073225,0.15490540977011338
7.4778995072586225,151.88157129172416,0.1527834178554543
7.768612399566917,156.14465304827428,0.14853943402613612
8.403087982049986,160.03638621975904,0.14217345828215885
9.103345313887484,164.62625473116663,0.1400514663674998
9.423766093001007,168.7407970536906,0.14429545019681794
9.614745365320326,174.20704822585242,0.14429545019681794
9.935166144433847,181.64887387056183,0.14217345828215885
10.399882373744187,186.77348434446353,0.14005146636749977
10.864598603054528,190.60580174233786,0.14217345828215885
11.106505681325663,192.715061705509,0.1506614259407952
11.356900727255436,200.20144918042627,0.15490540977011338
11.749469231467367,208.9058600143578,0.15702740168477244
12.146281719508616,218.21928252779657,0.15914939359943153
12.343626967571911,225.8096476065321,0.16127138551409062
12.284211193961456,231.88491045820106,0.15914939359943153
12.209941476948387,237.45513923418116,0.14853943402613612
12.088987937812819,240.66359100914573,0.14641744211147703
12.052914075263615,244.035436161539,0.14853943402613612
11.90649663315214,246.6051683701912,0.1527834178554543
11.889520697834866,251.03164350417003,0.1527834178554543
11.772811142528615,255.81461327981162,0.15490540977011338
11.751591223382025,242.2975247834332,0.15914939359943153
11.73461528806475,229.19634670232801,0.1655153693434088
11.868300778688274,217.98161943335472,0.16127138551409062
12.033816148031681,221.4128803593585,0.15702740168477244
12.405164733097024,221.59112768018983,0.1527834178554543
12.751049415186454,220.4622279815912,0.15914939359943153
13.251839507045998,224.42823087008907,0.15914939359943153
13.57650426998884,229.34488613635418,0.16127138551409062
13.888437081443726,236.2668237619721,0.16763736125806789
13.943608871224862,235.22704772378913,0.17824732083136333
13.937242895480884,234.24668745921664,0.18885728040465874
13.775971509966793,234.26154140261923,0.19734524806329512
13.663505938489863,242.99566012335603,0.19734524806329512
13.336719183632365,253.2894429013673,0.2037112238072724
13.077836170043954,256.8840972047998,0.21007719955124965
12.793489253479637,257.374277337086,0.21432118338056783
12.598265997331001,253.3934205051856,0.21432118338056783
12.386066805865093,251.64065518367718,0.21007719955124965
12.173867614399184,247.55582074795845,0.20795520763659053
12.050792083348956,247.58552863476365,0.20583321572193145
11.912862608896116,246.69429203060685,0.2015892318926133
12.551582175208498,253.1706113541464,0.19734524806329512
13.211521660667476,261.99385373529884,0.19522325614863603
14.276761601826337,270.83195005985397,0.1846132965753406
14.730867871563381,275.3475488542485,0.17824732083136333
15.027946739615656,274.5751437973126,0.16763736125806789
15.095850480884746,277.17458389277,0.16763736125806789
15.204072068532358,281.73474451737235,0.1633933774287497
14.926091127712018,286.591984010027,0.15914939359943153
14.467740874145656,287.6763218784178,0.1527834178554543
13.767483542308156,285.4482303680258,0.15490540977011338
13.587114229562134,285.1511514999735,0.14853943402613612
13.659261954660545,285.80472500968847,0.1506614259407952
13.754751590820202,290.2014922568621,0.14641744211147703
13.856607202723838,296.03909201408925,0.1527834178554543
13.591358213391453,299.3960832230799,0.15490540977011338
13.141495927483728,297.0343062220644,0.16127138551409062
12.606753964989636,290.7956499929666,0.16763736125806789
12.033816148031685,285.67103951906495,0.1803693127460224
11.844958867627025,285.12144361316825,0.18673528848999968
11.749469231467364,289.4885029735367,0.18249130466068147
