t,R_mean,R_low,R_high
21,1.482359989261303,1.463768419715699,1.5010672586390357
22,1.4550200646578009,1.4373214843074926,1.4728254472472515
23,1.382156298796849,1.3655502674844406,1.3988613026536123
24,1.3167214898220487,1.3010898993211213,1.3324451298724727
25,1.259653352556111,1.2448733399608787,1.274519380888647
26,1.2143841497466679,1.2003011064878788,1.2285481933298252
27,1.1814520573862015,1.1679060286657579,1.1950751106813182
28,1.1579814733437293,1.1448429179335033,1.1711939533924896
29,1.1419480034291163,1.1291198342181448,1.154847631205105
30,1.1307496430955326,1.1181683283718231,1.1434003696831239
31,1.1224405710013245,1.1100663415663155,1.1348824397209158
32,1.1162093450462258,1.1040145336406768,1.1284702119711985
33,1.112374922159607,1.1003345743700619,1.1244798814142354
34,1.1143430633513132,1.1024168587161776,1.1263325444273413
35,1.1279231082515266,1.1160430515102213,1.139865191494906
36,1.1437548445073848,1.1319070417789547,1.1556634782197273
37,1.1593035784054702,1.1474931392888137,1.1711736496208114
38,1.173368144445552,1.1616142401065086,1.18518039845463
39,1.1853585495530743,1.1736885636366519,1.1970854682174028
40,1.1961161983484925,1.1845531533102462,1.2077346298778766
41,1.2039751065723412,1.1925462440370829,1.2154577197441543
42,1.2062654152681,1.195005913400967,1.217576983394626
43,1.2059297436391812,1.1948572306470735,1.217052618099186
44,1.204267131880415,1.1933902123203841,1.2151927128485267
45,1.202278056743863,1.1915971998728865,1.2130059107055071
46,1.2015419233408482,1.1910475668544451,1.2120816744157465
47,1.2036050720989488,1.1932798343794595,1.2139741743959898
48,1.2066565943148027,1.196491588232883,1.2168640033506337
49,1.205538159073969,1.1955475688196722,1.2155697448417084
50,1.20221489722469,1.1924059752512033,1.212063444063772
51,1.197413725111448,1.187791140193673,1.207074594276931
52,1.192080912790661,1.1826437296348327,1.201555081667951
53,1.1881516046340592,1.1788887186821961,1.1974502384298462
54,1.1875071584611951,1.1783988771043703,1.1966500208988344
55,1.1865443425885183,1.1775851504726362,1.1955370181318545
56,1.1761895633416513,1.1674091602246297,1.1850024085867747
57,1.1623603574245707,1.15376726707086,1.170984889051427
58,1.147195562285881,1.138790079213788,1.1556315254217662
59,1.1325580097906016,1.1243302019815833,1.1408153992496854
60,1.1199255777470105,1.1118564005366383,1.1280235270237144
61,1.1102950234467344,1.1023604915811493,1.118257615674334
62,1.102808508673806,1.094988887735912,1.1106555673519907
63,1.0944565681154346,1.0867451985370138,1.1021948240470318
64,1.0858477665514483,1.0782382664540284,1.0934836544091273
65,1.0768754075287448,1.0693633858750542,1.0844133590619676
66,1.0679748816629286,1.0605546886821935,1.0754205849491254
67,1.0591961039663078,1.051861423593015,1.0665559163552492
68,1.050373020711987,1.0431176955514976,1.0576531433650533
69,1.0419321685728136,1.034748585798052,1.049140257636028
70,1.0349073453361626,1.027784632517346,1.0420543142897691
71,1.0288318217978658,1.0217610473395715,1.0359266409725376
72,1.0233795760510362,1.0163533221746253,1.0304296992187616
73,1.0182883965965597,1.0113007897036175,1.0252997289115875
74,1.0128239933674932,1.0058724325968535,1.0197991621159483
75,1.0058983550587526,0.9989845550179614,1.012835668191741
76,1.0037930101504566,0.9968972899708498,1.0107121696244352
77,1.0183202006361203,1.0113822448039105,1.0252815446235066
78,1.0362585432956635,1.0292638477656968,1.0432765988429171
79,1.0551112646350589,1.048056628272409,1.0621892377769537
80,1.0731315018767582,1.0660262285051152,1.0802600499720827
81,1.0896588408294559,1.0825206307420783,1.0968201848182364
82,1.10566168544316,1.0985071157843234,1.1128391578880636
83,1.1203957483308744,1.113242261163386,1.1275718292923294
84,1.1308696934303348,1.1237415816408594,1.138020030328096
85,1.1375956531581688,1.1305135082149864,1.144699606934045
86,1.1415243529701424,1.1345043585045462,1.1485657006248926
87,1.1443021724173992,1.1373534952651567,1.1512717195146058
88,1.1480039298115547,1.1411270287156512,1.1549012051872714
89,1.1547501560566225,1.1479372983703062,1.1615828925911817
90,1.1635108610165654,1.1567568340290997,1.170284276999606
91,1.1682872953160737,1.1616048584932357,1.1749886338858162
92,1.169850960902173,1.1632516646201008,1.1764686661611505
93,1.1689724934989427,1.162466311654027,1.1754965812708655
94,1.167034791172958,1.1606266633765892,1.1734603174426688
95,1.1656708363480304,1.1593589410409209,1.1719996306113032
96,1.167544706827773,1.1613182704100504,1.1737875606392976
97,1.167103450326357,1.1609659979399538,1.1732568596512294
98,1.1539029416195583,1.1478855285417577,1.1599358686901362
99,1.1383376518773292,1.1324445480427703,1.1442458385179948
100,1.1220337928915385,1.1162642363161421,1.1278180163049005
101,1.1067694328121724,1.1011147835906527,1.1124383645478484
102,1.0938434685551848,1.0882887698644705,1.0994121119610396
103,1.0833029939858008,1.0778324928342116,1.0887871517190952
104,1.073956560082937,1.0685587411527209,1.0793677906729495
105,1.0644672775140416,1.0591358475676578,1.0698119077646637
106,1.0559943098105304,1.0507216154602972,1.0612800187102196
107,1.0483593700951224,1.0431390087399948,1.0535925817588758
108,1.0411593738752136,1.0359861201181673,1.0463453342695317
109,1.0336684637051037,1.028538994481365,1.0388105158798913
110,1.0252520379158172,1.0201649056580944,1.0303516478641594
111,1.0161376731335299,1.0110911968748186,1.021196538604099
112,1.008328375013401,1.0033159595448513,1.013353107707821
113,1.0019429491638328,0.996957424802144,1.0069407366321481
114,0.9966469446771731,0.9916816968776032,1.0016244207078726
115,0.9918882767102584,0.9869382593787916,0.996850505728132
116,0.9867808154030288,0.9818438529938674,0.9917299881200728
117,0.979704345900641,0.9747830505978747,0.9846378618960419
118,0.9764424533953742,0.9715252715513304,0.9813718763435667
119,0.9874585401163749,0.9825073377762477,0.9924220149416211
120,1.0024107314310668,0.9974132274566222,1.007420551824996
121,1.0203225067740205,1.0152703430150467,1.0253870366671445
122,1.0387401106241163,1.0336352136686096,1.0438574091212875
123,1.0549671716376154,1.0498225444684621,1.060124200167183
124,1.0672420478479265,1.0620772000298533,1.0724192507187937
125,1.0761483171183266,1.0709810218743037,1.0813278765495928
126,1.0837209711059632,1.0785622526076604,1.088891827450065
127,1.0887406753389306,1.0836021326332463,1.0938912053680039
128,1.092593338050157,1.0874813333962492,1.0977171644565333
129,1.0956364555264717,1.0905553788734517,1.100729178643377
130,1.0978116573353822,1.0927653372171098,1.1028694421363223
131,1.0990843289203385,1.0940761324933974,1.1041038041596811
132,1.0997270921264342,1.0947593254603147,1.1047059495359766
133,1.100137098491813,1.0952107902714379,1.1050743088355497
134,1.0998129262034504,1.0949298655656463,1.1047067013431608
135,1.0984907493419154,1.093652988254402,1.1033390395302738
136,1.0971161263160418,1.0923234070142867,1.1019191923356386
137,1.0966002760907574,1.0918501522650266,1.1013605681338055
138,1.0978297662351781,1.0931176753003522,1.1025518518097153
139,1.0961152248696615,1.0914465960104776,1.1007936800336215
140,1.0839169774978086,1.079313365232412,1.0885302517537456
141,1.0689184009703119,1.064385145009336,1.0734611572842543
142,1.0514168287603374,1.0469577547263604,1.0558852477718619
143,1.0335949962106505,1.0292068644441155,1.0379923340351949
144,1.016930665564113,1.0126047399780675,1.021265684697581
145,1.0020538023247472,0.9977789177746045,1.0063376989947146
146,0.9894371892934442,0.9852012966918138,0.9936820432584865
147,0.9800510027472293,0.9758407295937738,0.9842702140478586
148,0.9736413794116542,0.96944479367757,0.977846903794395
149,0.9688014489763751,0.9646105712780245,0.9730012856274884
150,0.964975018069709,0.9607841060961709,0.9691749247447345
151,0.9617228563747766,0.9575281749637522,0.965926579229279
152,0.9584993943609292,0.9542991950454478,0.9627086895013621
153,0.9554199996503732,0.9512126952937521,0.959636460144445
154,0.9532187068132623,0.9490011957526825,0.9574454398323343
155,0.9519606710883464,0.9477296452090332,0.956200990480969
156,0.9518643149559843,0.947615954281725,0.9561220464868969
157,0.9520540890945132,0.9477867103213292,0.9563309210154415
158,0.9516250429832902,0.9473394009259216,0.9559202236743624
159,0.9495323755946968,0.9452320654222026,0.953842311093996
160,0.9489088051922431,0.9445905761398388,0.9532367464369079
161,0.9585778246125535,0.9542180526167909,0.9629473966973958
162,0.9716513591860002,0.9672416727015944,0.9760709364995245
163,0.9884489037798033,0.9839808280090904,0.9929269613924384
164,1.0067473877349733,1.0022200541399613,1.0112847833071152
165,1.024606183517715,1.0200262850452364,1.0291961993629581
166,1.0397602421784253,1.0351417330109274,1.0443888899324887
167,1.0521750121469151,1.047532559240009,1.0568275880169784
168,1.0604525586430933,1.0558032442723737,1.0651119465324548
169,1.065498441809442,1.0608558683143368,1.070151011932905
170,1.06907931654617,1.0644515038426055,1.0737170290015237
171,1.072123895198786,1.0675151637106797,1.076742416943035
172,1.0749598329507912,1.0703724208565486,1.0795569191944534
173,1.0777163147505535,1.073151402655838,1.0822907816774614
174,1.0797674026932718,1.0752272809436538,1.0843169576811973
175,1.0788800244684458,1.074371690403765,1.0833976676708934
176,1.0766888452764902,1.0722158064420007,1.0811710665982874
177,1.073713258008685,1.0692775772367444,1.0781579934471537
178,1.0709106926069043,1.0665116670233816,1.0753186470274891
179,1.0689260706377453,1.0645608888754576,1.0733000605967749
180,1.0683486900612982,1.0640129694169687,1.0726931049956416
181,1.0664352688648657,1.0621303007551757,1.0707488236550942
182,1.055373114820363,1.0511163164617745,1.059638396762527
183,1.0420747356858222,1.0378698997996183,1.0462879549450546
184,1.0274540649953108,1.023302619664964,1.0316137984634304
185,1.013109414891275,1.009007693764452,1.017219341392175
186,1.0006363138607417,0.996575514955102,1.0047052555189986
187,0.9916720248566369,0.9876391850113984,0.9957129683438865
188,0.9860110749450068,0.9819939008623488,0.990036336028219
189,0.9844490624285441,0.980434578094036,0.9884716357670313
190,0.9849864370624036,0.9809670346701133,0.9890139438773412
191,0.9861635639256953,0.9821360187538004,0.9901992366910826
192,0.9869452421985214,0.9829097837211094,0.9909888537957102
193,0.9878126725026242,0.9837694993261132,0.9918640228319588
194,0.9896347020159084,0.98558256726134,0.9936950350966136
195,0.9927792269634903,0.9887159825949482,0.9968506885568333
196,0.9995234941095169,0.9954421578314668,1.0036130649717305
197,1.0076712070939093,1.0035694833932818,1.011781180550999
198,1.016733520950235,1.0126107916880684,1.0208645103314302
199,1.0250791588413128,1.0209391934075551,1.0292273857266419
200,1.0326984079026575,1.0285459414203946,1.0368591244105347
201,1.040026535114993,1.0358658288173188,1.0441954657676609
202,1.0511090925531315,1.0469361645759658,1.0552902059238853
203,1.0730708970648186,1.0688675114024897,1.077282417853115
204,1.096295595381519,1.0920628853968803,1.10053637941727
205,1.1186202738531876,1.1143649184718778,1.1228836268204658
206,1.1400095643930404,1.1357409453911627,1.144286079690355
207,1.1600241061009995,1.1557543929773824,1.1643015830149603
208,1.1771985806307579,1.1729425533133886,1.1814622092585922
209,1.1887165376145434,1.184492492092598,1.19294799785994
210,1.1904232357472417,1.1862547860279038,1.1945988957559706
211,1.1853257142323097,1.1812290522122373,1.1894293701254721
212,1.1767967836359383,1.1727798822957745,1.1808204577544401
213,1.1673221320591538,1.1633858718041428,1.171264948541562
214,1.1588562254542296,1.154995725343521,1.1627230777910416
215,1.1530318701080102,1.1492383391170264,1.1568315657070474
216,1.14844921714911,1.1447162582492605,1.1521881690675007
217,1.1376254228599723,1.1339594948674976,1.141297185485662
218,1.1253250794717495,1.1217257140204933,1.1289301310131437
219,1.1125566454997928,1.1090220847668535,1.116096752285398
220,1.1003999456302207,1.0969259925134398,1.1038793153658946
221,1.0884650315369155,1.0850471486177835,1.0918882150823601
222,1.0776860767961993,1.0743179144826434,1.0810594380867478
223,1.0650513328081643,1.0617315466659532,1.0683762295519736
224,1.0474123006294962,1.044144947502737,1.050684687572437
225,1.0289730771664123,1.0257560062451467,1.0321951156307638
226,1.0112820743363864,1.0081104736000117,1.0144585876702783
227,0.9937449522511711,0.9906141154246003,0.996880660721035
228,0.9758957953846767,0.9728011054314968,0.9789953322462656
229,0.9583500326950329,0.9552858861075715,0.9614190180472327
230,0.9429419507966135,0.9399001054726096,0.9459886426966426
231,0.9331491932328794,0.9301159026572123,0.9361873537975647
232,0.9280308580038624,0.9249938377333169,0.9310727872255818
233,0.9257019732036607,0.9226523238420229,0.9287565849345144
234,0.9247744934209785,0.9217066293447065,0.9278473844149073
235,0.9235923013480608,0.9205048325904798,0.9266848680571003
236,0.9201423291196036,0.9170384661515207,0.9232513637176648
237,0.9154394379174681,0.912321287194906,0.9185628348907168
238,0.9156364796172489,0.9124954520758768,0.9187828295898699
239,0.9173522155630619,0.9141847297535259,0.9205251037847896
240,0.9199656410437251,0.9167687190192989,0.9231680507853258
241,0.9231550221676216,0.9199267097459051,0.926388911329935
