t,R_mean,R_low,R_high
21,1.3389521350554592,1.309788558442316,1.368432361123662
22,1.3452234915421355,1.316668720310125,1.3740803304663027
23,1.2478455112517532,1.2210154871979007,1.2749630648537926
24,1.1587879893781388,1.1336141026019073,1.1842344890829335
25,1.0922202507243406,1.0684218491797353,1.1162771456044338
26,1.0530201546705886,1.0301595276917561,1.076128173995071
27,1.0349952595252558,1.0126523612898728,1.0575785722695104
28,1.0116487847911215,0.9897200979445578,1.033814409719464
29,0.9695025949743061,0.9481037813904304,0.9911368897140921
30,0.9124107448397936,0.8916849211568803,0.9333713692503763
31,0.8780892054448868,0.8577647241241183,0.8986483584179853
32,0.8724389175691625,0.8521295150827517,0.8929841769433899
33,0.9027743112118223,0.8819658388459047,0.9238220272100846
34,0.9416249150995736,0.9201262996061583,0.9633683436606473
35,0.9844771275029386,0.9622028648685367,1.0070027220430275
36,1.0209377976107472,0.9980039539137429,1.0441285422112552
37,1.042587820265671,1.0192675384152021,1.0661682050447026
38,1.065465828180902,1.041864501591914,1.089327815940158
39,1.0872266853462733,1.063449771769267,1.111262821234741
40,1.1046441334271524,1.0807947854065083,1.1287501373319424
41,1.106592973814129,1.0828730972923053,1.1305662603162054
42,1.0911916544839129,1.067818762251403,1.114814067820539
43,1.0693737866330837,1.0464434322406828,1.0925492055587016
44,1.062745436064508,1.04009981847656,1.0856315443509383
45,1.065436932763787,1.042951982775505,1.088158349822291
46,1.0711262137606796,1.0487290519935524,1.0937567307787048
47,1.0723841718488685,1.0500916663704145,1.09490757151247
48,1.0754308545784805,1.0532214381027163,1.0978687823903395
49,1.0852850222233332,1.063103561281484,1.1076923258061688
50,1.09658263026878,1.0744302098783984,1.118957955144357
51,1.1029557783212385,1.080892599672001,1.1252387696808062
52,1.105680444051452,1.0837547164165753,1.1278227003122099
53,1.1081330143283346,1.0863637035890992,1.130115283125112
54,1.1068325630285762,1.0852708709930114,1.1286033986446826
55,1.1092443465693753,1.0878605473860166,1.1308333844059337
56,1.1082554353161154,1.0870822651744834,1.129629982945392
57,1.1204249020028185,1.0993339938774886,1.1417134277511802
