active_case_ratio,death_incidence_7d,incidence_rate_7d
55.78797746125391,,0.0
54.75756310139938,0.20160280953675372,2.1056293440505387
53.973552175423116,0.20160280953675372,2.8597731871324696
53.43594468332511,0.20160280953675372,3.2788456939935915
53.122340312934604,0.19880277051540993,3.5638896663663906
53.03273906425161,0.19712274710260366,3.7856527568568197
53.15594078119073,0.1960027314940661,3.9728553657123764
53.46954515158123,0.19520272034511074,4.729665912624159
53.96235201933774,0.19360269804719998,4.915268499181805
54.611961072289496,0.19200267574928928,5.108871197229004
55.4295724665219,0.19040265345137852,5.308873984467847
56.38158573377879,0.19040265345137852,5.515276860898333
57.50160134231631,0.19040265345137852,5.729679848818374
58.75601882387833,0.19200267574928928,5.950482925930056
60.15603833455023,0.19360269804719998,6.179286114531291
61.679259562161256,0.19680274264302147,6.416089414622082
63.325682506711416,0.200002787238843,6.659292803904516
65.05050654385919,0.20480285413257518,6.90569623778277
66.84253151751922,0.20960292102630743,7.155299716256845
68.72415773986226,0.21440298792003964,7.404903194730921
70.71778552305905,0.2192030548137719,7.660906762396642
72.82341486710959,0.22560314400541484,7.923310419254002
75.0298456159285,0.2304032108991471,8.188914120707187
77.32587761343042,0.23680330009079006,8.460917911352013
79.6891105474446,0.243203389282433,8.73932179118848
82.119544417971,0.24960347847407602,9.025725782514504
84.68438016152193,0.256003567665719,9.326529974521724
87.39481793418274,0.26400367915527273,9.641734367210141
90.22845742378267,0.27200379064482644,9.969738938281843
93.18529863032171,0.28000390213438014,10.308943665438923
96.23174108554377,0.2864039913260232,10.656148504085552
99.33418432119271,0.29600412511348756,11.017753543413383
102.47022802509775,0.30560425890095205,11.38095860503912
105.70707313377119,0.3152043926884165,11.748963733558591
109.06711995938376,0.324804526475881,12.121768928971795
112.59516912627696,0.3344046602633455,12.510574347364104
116.26882032228002,0.3440047940508099,12.912179944139702
120.08807354739297,0.3568049724340958,13.332985808490227
124.0417286455304,0.3664051062215603,13.769791895819859
128.09618514843623,0.3760052400090248,14.228998295320244
132.35224446087878,0.3888054183923107,14.717005096183021
136.80990658285813,0.40000557447768587,15.23061225381237
141.4691715143742,0.40960570826515036,15.758619612122914
146.31883909934172,0.4240059089463471,16.31382734949794
151.37010949384592,0.43520606503172227,16.88983537674581
156.55578176137462,0.4480062434150082,17.481843626972786
161.84225543367174,0.46240644409620496,18.09145212247678
167.1847298863957,0.4768066447774017,18.69786057338495
172.66160621214416,0.49120684545859833,19.307469068888945
178.2504840987464,0.5088070907356165,19.91867758669085
183.96256370228775,0.5232072914168132,20.52988610449275
189.7530443984267,0.5392075143959206,21.136294555400923
195.52112478239496,0.555207737375028,21.731502850223723
201.0540018885703,0.5712079603541355,22.286710587598748
206.60927930691642,0.5872081833332429,22.838718280377957
212.35495937871391,0.6016083840144396,23.39872608464671
218.30224226004813,0.617608606993547,23.979534178788317
224.41752748266302,0.6336088299726544,24.568342384419466
230.6112137978755,0.6512090752496725,25.16515070154018
236.77129964483186,0.6672092982287801,25.765159063256704
242.6625817457392,0.6832095212078876,26.363567402675326
248.6322649392442,0.6992097441869949,26.974775920477224
254.83715141054208,0.7168099894640131,27.600384638960325
261.3332419400597,0.7328102124431206,28.24359360272045
268.0533355912848,0.7488104354222281,28.902802789459674
274.9414315837906,0.7648106584013354,29.58121224377383
281.8407277323817,0.780810881380443,30.27402189876918
288.53842107143606,0.7984111266574612,30.98763184363737
295.135313005722,0.8144113496365685,31.685241565526457
301.79940587652027,0.8320115949135868,32.370051109032254
308.65390140076994,0.8496118401906049,33.042060474154766
315.6203984858733,0.8672120854676231,33.70446970548982
322.4076930736107,0.8832123084467306,34.320478290185456
328.60137938882315,0.8992125314258379,34.84688562619809
334.29105868019377,0.9152127544049454,35.32209224867757
339.3087286064419,0.9312129773840527,35.702897555580336
344.1247957231532,0.9456131780652495,36.02290201516248
349.00806377637673,0.9584133564485354,36.301305894998954
353.93613245394187,0.9712135348318215,36.54450928428139
358.7745998828239,0.9824136909171965,36.7701124282868
363.15386091220563,0.9952138693004825,36.99251552769639
366.6147091425866,1.0064140253858576,37.13171746761463
369.60515081738185,1.0144141368754116,37.26771936293704
372.43879030698173,1.0208142260670545,37.38132094608871
375.19402870398403,1.0272143152586974,37.45012190489887
377.8372655401326,1.0336144044503406,37.46612212787797
380.0324961328661,1.0400144936419835,37.40372125825946
381.3317142387696,1.0432145382378049,37.24051898387256
381.0405101805499,1.043214538237805,36.93811476956743
380.49170253236645,1.0448145605357155,36.61971033228319
380.1220973815491,1.0448145605357158,36.301305894998954
379.97649535243926,1.0432145382378049,35.98290145771471
379.9876955085246,1.0384144713440726,35.66609704272839
380.05489644503695,1.0336144044503404,35.38609314059401
379.64049066987803,1.0272143152586974,35.13488963982203
378.2068706909499,1.0224142483649652,34.946087008668556
376.9748535215587,1.0160141591733223,34.80528504645241
376.11244150298484,1.0096140699816794,34.6852833741091
375.7204360399967,1.0032139807900362,34.59248208083028
375.7428363521674,0.9952138693004825,34.53008121121176
375.9780396299603,0.9872137578109289,34.48848063146608
376.06764087864326,0.9824136909171967,34.504480854445184
375.6756354156551,0.9760136017255535,34.60048219231983
375.821237444765,0.9712135348318215,34.760484422110906
376.65004899508284,0.9664134679380892,34.98128749922259
378.16207006660846,0.961613401044357,35.256491334463234
380.1892983180614,0.9584133564485354,35.57009570485374
382.66453281292934,0.955213311852714,35.944500922564856
385.3301699612486,0.9504132449589817,36.39410718827778
387.7494036756896,0.9472132003631604,36.91251441280085
390.35904004358207,0.9440131557673389,37.41652143664274
